audit_timestamp,rollback_snapshot_id,production_dbf_flag,record_type,reconstructed_claim_id,prototype_claimnum,derivation_candidate_id,replay_source,uat_segment,governance_status,business_review_required,replay_authorization_status,reconciliation_status,generation_status,blocker_category,business_explanation,orphan_impact,reconciliation_impact,replay_eligibility,remediation_recommendation,rulebook_lineage
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010411727-1-DEATH_CLAIM-C0-20190315,CLM0000217,QDC-RC-9010411727-1-DEATH_CLAIM-C0-20190315,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (PACTG_GL_2023_603703R); post-adjustment status MINOR_VARIANCE (diff=23.15).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010845548-1-DEATH_CLAIM-C0-20260221,CLM0002219,QDC-RC-9010845548-1-DEATH_CLAIM-C0-20260221,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010858488-1-DEATH_CLAIM-C0-20190715,CLM0002439,QDC-RC-9010858488-1-DEATH_CLAIM-C0-20190715,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010858489-1-DEATH_CLAIM-C0-20240901,CLM0002440,QDC-RC-9010858489-1-DEATH_CLAIM-C0-20240901,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010859462-1-DEATH_CLAIM-C0-20201118,CLM0002446,QDC-RC-9010859462-1-DEATH_CLAIM-C0-20201118,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010867962-1-DEATH_CLAIM-C0-20241123,CLM0002484,QDC-RC-9010867962-1-DEATH_CLAIM-C0-20241123,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010872526-1-DEATH_CLAIM-C0-20200706,CLM0002526,QDC-RC-9010872526-1-DEATH_CLAIM-C0-20200706,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010874801-1-DEATH_CLAIM-C0-20220315,CLM0002555,QDC-RC-9010874801-1-DEATH_CLAIM-C0-20220315,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010877012-1-DEATH_CLAIM-C0-20220417,CLM0002574,QDC-RC-9010877012-1-DEATH_CLAIM-C0-20220417,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010879203-1-DEATH_CLAIM-C0-20230621,CLM0002585,QDC-RC-9010879203-1-DEATH_CLAIM-C0-20230621,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010881975-1-DEATH_CLAIM-C0-20220730,CLM0002609,QDC-RC-9010881975-1-DEATH_CLAIM-C0-20220730,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010885383-1-DEATH_CLAIM-C0-20230317,CLM0002645,QDC-RC-9010885383-1-DEATH_CLAIM-C0-20230317,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010889547-1-DEATH_CLAIM-C0-20240726,CLM0002659,QDC-RC-9010889547-1-DEATH_CLAIM-C0-20240726,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010895675-1-DEATH_CLAIM-C0-20230317,CLM0002678,QDC-RC-9010895675-1-DEATH_CLAIM-C0-20230317,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010919258-1-DEATH_CLAIM-C0-20190920,CLM0002893,QDC-RC-9010919258-1-DEATH_CLAIM-C0-20190920,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010927885-1-DEATH_CLAIM-C0-20210608,CLM0002926,QDC-RC-9010927885-1-DEATH_CLAIM-C0-20210608,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010936183-1-DEATH_CLAIM-C0-20211031,CLM0002969,QDC-RC-9010936183-1-DEATH_CLAIM-C0-20211031,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010942239-1-DEATH_CLAIM-C0-20220302,CLM0003015,QDC-RC-9010942239-1-DEATH_CLAIM-C0-20220302,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010946394-1-DEATH_CLAIM-C0-20190504,CLM0003027,QDC-RC-9010946394-1-DEATH_CLAIM-C0-20190504,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010952069-1-DEATH_CLAIM-C0-20201203,CLM0003055,QDC-RC-9010952069-1-DEATH_CLAIM-C0-20201203,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010968811-1-DEATH_CLAIM-C0-20230904,CLM0003095,QDC-RC-9010968811-1-DEATH_CLAIM-C0-20230904,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010968814-1-DEATH_CLAIM-C0-20250814,CLM0003096,QDC-RC-9010968814-1-DEATH_CLAIM-C0-20250814,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010983828-1-DEATH_CLAIM-C0-20190525,CLM0003133,QDC-RC-9010983828-1-DEATH_CLAIM-C0-20190525,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010988454-1-DEATH_CLAIM-C0-20240919,CLM0003151,QDC-RC-9010988454-1-DEATH_CLAIM-C0-20240919,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011004587-1-DEATH_CLAIM-C0-20230222,CLM0003218,QDC-RC-9011004587-1-DEATH_CLAIM-C0-20230222,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011005855-1-DEATH_CLAIM-C0-20230314,CLM0003222,QDC-RC-9011005855-1-DEATH_CLAIM-C0-20230314,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011014276-1-DEATH_CLAIM-C0-20200514,CLM0003235,QDC-RC-9011014276-1-DEATH_CLAIM-C0-20200514,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011025088-1-DEATH_CLAIM-C0-20191208,CLM0003256,QDC-RC-9011025088-1-DEATH_CLAIM-C0-20191208,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status MINOR_VARIANCE (diff=-71.03).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011041120-1-DEATH_CLAIM-C0-20211015,CLM0003289,QDC-RC-9011041120-1-DEATH_CLAIM-C0-20211015,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011044132-1-DEATH_CLAIM-C0-20200430,CLM0003305,QDC-RC-9011044132-1-DEATH_CLAIM-C0-20200430,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011045618-1-DEATH_CLAIM-C0-20220124,CLM0003309,QDC-RC-9011045618-1-DEATH_CLAIM-C0-20220124,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011056407-1-DEATH_CLAIM-C0-20200903,CLM0003399,QDC-RC-9011056407-1-DEATH_CLAIM-C0-20200903,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011062307-1-DEATH_CLAIM-C0-20190422,CLM0003437,QDC-RC-9011062307-1-DEATH_CLAIM-C0-20190422,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011064372-1-DEATH_CLAIM-C0-20240918,CLM0003441,QDC-RC-9011064372-1-DEATH_CLAIM-C0-20240918,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011072405-1-DEATH_CLAIM-C0-20230106,CLM0003474,QDC-RC-9011072405-1-DEATH_CLAIM-C0-20230106,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status MINOR_VARIANCE (diff=-91.71).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011083028-1-DEATH_CLAIM-C0-20221110,CLM0003579,QDC-RC-9011083028-1-DEATH_CLAIM-C0-20221110,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011085842-1-DEATH_CLAIM-C0-20230915,CLM0003586,QDC-RC-9011085842-1-DEATH_CLAIM-C0-20230915,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011086178-1-DEATH_CLAIM-C0-20260118,CLM0003588,QDC-RC-9011086178-1-DEATH_CLAIM-C0-20260118,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011087227-1-DEATH_CLAIM-C0-20211025,CLM0003603,QDC-RC-9011087227-1-DEATH_CLAIM-C0-20211025,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9011090414-1-DEATH_CLAIM-C0-20211206,CLM0003619,QDC-RC-9011090414-1-DEATH_CLAIM-C0-20211206,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status MINOR_VARIANCE (diff=16.54).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
