audit_timestamp,rollback_snapshot_id,production_dbf_flag,record_type,reconstructed_claim_id,canonical_payment_stage_id,derivation_candidate_id,prototype_claimnum,replay_source,uat_segment,governance_status,business_review_required,replay_authorization_status,generation_status,mamount,blocker_category,business_explanation,orphan_impact,reconciliation_impact,replay_eligibility,remediation_recommendation,rulebook_lineage
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010402010-1-DEATH_CLAIM-C0-20221021,CPS-RC-9010402010-1-DEATH_CLAIM-C0-20221021-P1,QDC-CPS-RC-9010402010-1-DEATH_CLAIM-C0-20221021-P1,CLM0000155,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,8920.15,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010892693-1-DEATH_CLAIM-C0-20191121,CPS-RC-9010892693-1-DEATH_CLAIM-C0-20191121-P2,QDC-CPS-RC-9010892693-1-DEATH_CLAIM-C0-20191121-P2,CLM0002671,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,11491.52,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010893387-1-DEATH_CLAIM-C0-20220119,CPS-RC-9010893387-1-DEATH_CLAIM-C0-20220119-P1,QDC-CPS-RC-9010893387-1-DEATH_CLAIM-C0-20220119-P1,CLM0002673,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,7840.63,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010893908-1-DEATH_CLAIM-C0-20240321,CPS-RC-9010893908-1-DEATH_CLAIM-C0-20240321-P1,QDC-CPS-RC-9010893908-1-DEATH_CLAIM-C0-20240321-P1,CLM0002674,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,11683.46,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010893950-1-DEATH_CLAIM-C0-20221220,CPS-RC-9010893950-1-DEATH_CLAIM-C0-20221220-P1,QDC-CPS-RC-9010893950-1-DEATH_CLAIM-C0-20221220-P1,CLM0002676,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,7000.0,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010895253-1-DEATH_CLAIM-C0-20180301,CPS-RC-9010895253-1-DEATH_CLAIM-C0-20180301-P1,QDC-CPS-RC-9010895253-1-DEATH_CLAIM-C0-20180301-P1,CLM0002677,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,6769.35,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010896144-1-DEATH_CLAIM-C0-20190802,CPS-RC-9010896144-1-DEATH_CLAIM-C0-20190802-P1,QDC-CPS-RC-9010896144-1-DEATH_CLAIM-C0-20190802-P1,CLM0002693,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,5004.17,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010896866-1-DEATH_CLAIM-C0-20210117,CPS-RC-9010896866-1-DEATH_CLAIM-C0-20210117-P1,QDC-CPS-RC-9010896866-1-DEATH_CLAIM-C0-20210117-P1,CLM0002694,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,10017.52,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010896924-1-DEATH_CLAIM-C0-20250917,CPS-RC-9010896924-1-DEATH_CLAIM-C0-20250917-P1,QDC-CPS-RC-9010896924-1-DEATH_CLAIM-C0-20250917-P1,CLM0002696,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,6160.68,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010896924-1-DEATH_CLAIM-C0-20250917,CPS-RC-9010896924-1-DEATH_CLAIM-C0-20250917-P2,QDC-CPS-RC-9010896924-1-DEATH_CLAIM-C0-20250917-P2,CLM0002696,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,6160.67,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010896924-1-DEATH_CLAIM-C0-20250917,CPS-RC-9010896924-1-DEATH_CLAIM-C0-20250917-P3,QDC-CPS-RC-9010896924-1-DEATH_CLAIM-C0-20250917-P3,CLM0002696,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,6160.68,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010896924-1-DEATH_CLAIM-C0-20250917,CPS-RC-9010896924-1-DEATH_CLAIM-C0-20250917-P4,QDC-CPS-RC-9010896924-1-DEATH_CLAIM-C0-20250917-P4,CLM0002696,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,6160.67,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010897303-1-DEATH_CLAIM-C0-20190612,CPS-RC-9010897303-1-DEATH_CLAIM-C0-20190612-P1,QDC-CPS-RC-9010897303-1-DEATH_CLAIM-C0-20190612-P1,CLM0002697,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,32607.71,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010898542-1-DEATH_CLAIM-C0-20250413,CPS-RC-9010898542-1-DEATH_CLAIM-C0-20250413-P1,QDC-CPS-RC-9010898542-1-DEATH_CLAIM-C0-20250413-P1,CLM0002717,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,6000.0,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010898545-1-DEATH_CLAIM-C0-20210324,CPS-RC-9010898545-1-DEATH_CLAIM-C0-20210324-P1,QDC-CPS-RC-9010898545-1-DEATH_CLAIM-C0-20210324-P1,CLM0002718,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,4825.68,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010898547-1-DEATH_CLAIM-C0-20240321,CPS-RC-9010898547-1-DEATH_CLAIM-C0-20240321-P1,QDC-CPS-RC-9010898547-1-DEATH_CLAIM-C0-20240321-P1,CLM0002719,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,15513.56,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900142-1-DEATH_CLAIM-C0-20241209,CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P1,QDC-CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P1,CLM0002763,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,1190.47,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900142-1-DEATH_CLAIM-C0-20241209,CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P2,QDC-CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P2,CLM0002763,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,1190.47,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900142-1-DEATH_CLAIM-C0-20241209,CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P3,QDC-CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P3,CLM0002763,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,1190.47,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900142-1-DEATH_CLAIM-C0-20241209,CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P4,QDC-CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P4,CLM0002763,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,1190.47,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900142-1-DEATH_CLAIM-C0-20241209,CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P5,QDC-CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P5,CLM0002763,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,1190.46,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900142-1-DEATH_CLAIM-C0-20241209,CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P6,QDC-CPS-RC-9010900142-1-DEATH_CLAIM-C0-20241209-P6,CLM0002763,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,1190.46,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900145-1-DEATH_CLAIM-C0-20190527,CPS-RC-9010900145-1-DEATH_CLAIM-C0-20190527-P1,QDC-CPS-RC-9010900145-1-DEATH_CLAIM-C0-20190527-P1,CLM0002764,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,2871.0,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900145-1-DEATH_CLAIM-C0-20190527,CPS-RC-9010900145-1-DEATH_CLAIM-C0-20190527-P2,QDC-CPS-RC-9010900145-1-DEATH_CLAIM-C0-20190527-P2,CLM0002764,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,2871.0,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900145-1-DEATH_CLAIM-C0-20190527,CPS-RC-9010900145-1-DEATH_CLAIM-C0-20190527-P3,QDC-CPS-RC-9010900145-1-DEATH_CLAIM-C0-20190527-P3,CLM0002764,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,2870.99,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900145-1-DEATH_CLAIM-C0-20190527,CPS-RC-9010900145-1-DEATH_CLAIM-C0-20190527-P4,QDC-CPS-RC-9010900145-1-DEATH_CLAIM-C0-20190527-P4,CLM0002764,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,2870.99,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900152-1-DEATH_CLAIM-C0-20180301,CPS-RC-9010900152-1-DEATH_CLAIM-C0-20180301-P1,QDC-CPS-RC-9010900152-1-DEATH_CLAIM-C0-20180301-P1,CLM0002765,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,6490.15,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900517-1-DEATH_CLAIM-C0-20210203,CPS-RC-9010900517-1-DEATH_CLAIM-C0-20210203-P1,QDC-CPS-RC-9010900517-1-DEATH_CLAIM-C0-20210203-P1,CLM0002769,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,25036.35,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010900519-1-DEATH_CLAIM-C0-20200707,CPS-RC-9010900519-1-DEATH_CLAIM-C0-20200707-P1,QDC-CPS-RC-9010900519-1-DEATH_CLAIM-C0-20200707-P1,CLM0002770,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,6817.97,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010901824-1-DEATH_CLAIM-C0-20250917,CPS-RC-9010901824-1-DEATH_CLAIM-C0-20250917-P1,QDC-CPS-RC-9010901824-1-DEATH_CLAIM-C0-20250917-P1,CLM0002791,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,9989.11,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010901824-1-DEATH_CLAIM-C0-20250917,CPS-RC-9010901824-1-DEATH_CLAIM-C0-20250917-P2,QDC-CPS-RC-9010901824-1-DEATH_CLAIM-C0-20250917-P2,CLM0002791,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,9989.11,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010901833-1-DEATH_CLAIM-C0-20250917,CPS-RC-9010901833-1-DEATH_CLAIM-C0-20250917-P1,QDC-CPS-RC-9010901833-1-DEATH_CLAIM-C0-20250917-P1,CLM0002794,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,20102.05,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010903919-1-DEATH_CLAIM-C0-20180206,CPS-RC-9010903919-1-DEATH_CLAIM-C0-20180206-P1,QDC-CPS-RC-9010903919-1-DEATH_CLAIM-C0-20180206-P1,CLM0002796,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,15166.44,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010903927-1-DEATH_CLAIM-C0-20230203,CPS-RC-9010903927-1-DEATH_CLAIM-C0-20230203-P1,QDC-CPS-RC-9010903927-1-DEATH_CLAIM-C0-20230203-P1,CLM0002797,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,13860.98,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010904097-1-DEATH_CLAIM-C0-20220815,CPS-RC-9010904097-1-DEATH_CLAIM-C0-20220815-P1,QDC-CPS-RC-9010904097-1-DEATH_CLAIM-C0-20220815-P1,CLM0002798,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,5000.0,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010904649-1-DEATH_CLAIM-C0-20210207,CPS-RC-9010904649-1-DEATH_CLAIM-C0-20210207-P1,QDC-CPS-RC-9010904649-1-DEATH_CLAIM-C0-20210207-P1,CLM0002799,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,5437.9,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010906254-1-DEATH_CLAIM-C0-20190404,CPS-RC-9010906254-1-DEATH_CLAIM-C0-20190404-P1,QDC-CPS-RC-9010906254-1-DEATH_CLAIM-C0-20190404-P1,CLM0002813,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,25122.22,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010909767-1-DEATH_CLAIM-C0-20210406,CPS-RC-9010909767-1-DEATH_CLAIM-C0-20210406-P1,QDC-CPS-RC-9010909767-1-DEATH_CLAIM-C0-20210406-P1,CLM0002828,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,5000.0,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010910320-1-DEATH_CLAIM-C0-20180428,CPS-RC-9010910320-1-DEATH_CLAIM-C0-20180428-P1,QDC-CPS-RC-9010910320-1-DEATH_CLAIM-C0-20180428-P1,CLM0002829,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,18280.91,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010911627-1-DEATH_CLAIM-C0-20200811,CPS-RC-9010911627-1-DEATH_CLAIM-C0-20200811-P1,QDC-CPS-RC-9010911627-1-DEATH_CLAIM-C0-20200811-P1,CLM0002830,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,50170.5,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010912454-1-DEATH_CLAIM-C0-20190306,CPS-RC-9010912454-1-DEATH_CLAIM-C0-20190306-P1,QDC-CPS-RC-9010912454-1-DEATH_CLAIM-C0-20190306-P1,CLM0002831,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,21212.39,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010913101-1-DEATH_CLAIM-C0-20181223,CPS-RC-9010913101-1-DEATH_CLAIM-C0-20181223-P1,QDC-CPS-RC-9010913101-1-DEATH_CLAIM-C0-20181223-P1,CLM0002848,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,8784.0,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010913101-1-DEATH_CLAIM-C0-20181223,CPS-RC-9010913101-1-DEATH_CLAIM-C0-20181223-P2,QDC-CPS-RC-9010913101-1-DEATH_CLAIM-C0-20181223-P2,CLM0002848,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,1948.11,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010913253-1-DEATH_CLAIM-C0-20180505,CPS-RC-9010913253-1-DEATH_CLAIM-C0-20180505-P1,QDC-CPS-RC-9010913253-1-DEATH_CLAIM-C0-20180505-P1,CLM0002849,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,8839.72,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010913253-1-DEATH_CLAIM-C0-20180505,CPS-RC-9010913253-1-DEATH_CLAIM-C0-20180505-P2,QDC-CPS-RC-9010913253-1-DEATH_CLAIM-C0-20180505-P2,CLM0002849,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,566.72,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010914301-1-DEATH_CLAIM-C0-20210830,CPS-RC-9010914301-1-DEATH_CLAIM-C0-20210830-P1,QDC-CPS-RC-9010914301-1-DEATH_CLAIM-C0-20210830-P1,CLM0002858,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,12509.99,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-09T00:46:00Z,PHASE17A-UAT-SEGMENTATION-20260609T004600Z,N,QUIKCLMP,RC-9010914301-1-DEATH_CLAIM-C0-20210830,CPS-RC-9010914301-1-DEATH_CLAIM-C0-20210830-P2,QDC-CPS-RC-9010914301-1-DEATH_CLAIM-C0-20210830-P2,CLM0002858,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,ACCEPTED,12509.99,NONE,Payment linked to UAT-cleared claim; available for UAT testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
