tracker_id,cfic_plan_code,ql_plan,in_plan_crosswalk,product_family,product_form,rate_category,requirement_level,confidence,qladmin_factor_table,qladmin_key_table,expected_source,priority_wave,source_received,source_received_date,source_file_location,extract_status,extract_complete_date,load_package_ready,qladmin_loaded,qladmin_load_date,loaded_by,validated_in_qladmin,validation_date,inventory_status_catalog,rate_gap_decision_catalog,notes,last_updated
FFAS|Interest Crediting,FFAS,A0FFAS,Y,Annuity,Deferred/funeral funding annuity,Interest Crediting,Expected; rate not stated,Medium,,,Plan setup / crediting tables,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FFAS|Other Required Factors,FFAS,A0FFAS,Y,Annuity,Deferred/funeral funding annuity,Other Required Factors,Surrender factors/charges; accumulation factors; maturity values,Medium,QuikNff,,NFO / ETI / special factors,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FFAS|Reserve / Valuation,FFAS,A0FFAS,Y,Annuity,Deferred/funeral funding annuity,Reserve / Valuation,Expected,Medium,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FS4|Cash / Surrender Values,FS4,100FS4,Y,Merchandise / Burial Service,Reserve-bearing service policy,Cash / Surrender Values,Expected where surrender stated,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FS4|Gross Premium,FS4,100FS4,Y,Merchandise / Burial Service,Reserve-bearing service policy,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FS4|Loan Values,FS4,100FS4,Y,Merchandise / Burial Service,Reserve-bearing service policy,Loan Values,Expected only where loan stated,High,,,Loan factor tables / plan setup,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FS4|Net Premium,FS4,100FS4,Y,Merchandise / Burial Service,Reserve-bearing service policy,Net Premium,Expected/conditional for valuation,High,QuikNps,QuikPlTv,Green sheets (paid-up),Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FS4|Other Required Factors,FS4,100FS4,Y,Merchandise / Burial Service,Reserve-bearing service policy,Other Required Factors,Extended-term factors; service/merchandise benefit schedule,High,QuikNff,,NFO / ETI / special factors,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FS4|Reserve / Valuation,FS4,100FS4,Y,Merchandise / Burial Service,Reserve-bearing service policy,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW|Gross Premium,FW,,N,Merchandise / Burial Service,Non-reserve service policy,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW|Other Required Factors,FW,,N,Merchandise / Burial Service,Non-reserve service policy,Other Required Factors,Merchandise/service benefit schedule; office-specific premium schedule,High,QuikNff,,NFO / ETI / special factors,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW4|Cash / Surrender Values,FW4,,N,Merchandise / Burial Service,Reserve-bearing service policy,Cash / Surrender Values,Expected where surrender stated,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW4|Gross Premium,FW4,,N,Merchandise / Burial Service,Reserve-bearing service policy,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW4|Loan Values,FW4,,N,Merchandise / Burial Service,Reserve-bearing service policy,Loan Values,Expected only where loan stated,High,,,Loan factor tables / plan setup,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW4|Net Premium,FW4,,N,Merchandise / Burial Service,Reserve-bearing service policy,Net Premium,Expected/conditional for valuation,High,QuikNps,QuikPlTv,Green sheets (paid-up),Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW4|Other Required Factors,FW4,,N,Merchandise / Burial Service,Reserve-bearing service policy,Other Required Factors,Extended-term factors; service/merchandise benefit schedule,High,QuikNff,,NFO / ETI / special factors,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW4|Reserve / Valuation,FW4,,N,Merchandise / Burial Service,Reserve-bearing service policy,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5|Cash / Surrender Values,FW5,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Cash / Surrender Values,Expected where surrender stated,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5|Gross Premium,FW5,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5|Loan Interest Rate,FW5,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Loan Interest Rate,6% (older issues); 8% (1982–1988),High,,,Plan setup / QuikPlan fields,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5|Loan Values,FW5,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Loan Values,Expected only where loan stated,High,,,Loan factor tables / plan setup,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5|Net Premium,FW5,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Net Premium,Expected/conditional for valuation,High,QuikNps,QuikPlTv,Green sheets (paid-up),Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5|Other Required Factors,FW5,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Other Required Factors,Extended-term factors; service/merchandise benefit schedule,High,QuikNff,,NFO / ETI / special factors,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5|Reserve / Valuation,FW5,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5C|Cash / Surrender Values,FW5C,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Cash / Surrender Values,Expected where surrender stated,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5C|Gross Premium,FW5C,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5C|Loan Interest Rate,FW5C,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Loan Interest Rate,6% (older issues); 8% (1982–1988),High,,,Plan setup / QuikPlan fields,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5C|Loan Values,FW5C,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Loan Values,Expected only where loan stated,High,,,Loan factor tables / plan setup,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5C|Net Premium,FW5C,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Net Premium,Expected/conditional for valuation,High,QuikNps,QuikPlTv,Green sheets (paid-up),Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5C|Other Required Factors,FW5C,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Other Required Factors,Extended-term factors; service/merchandise benefit schedule,High,QuikNff,,NFO / ETI / special factors,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
FW5C|Reserve / Valuation,FW5C,"100FW5, 10FW5C",Y,Merchandise / Burial Service,Reserve-bearing service policy,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
GLI|Other Required Factors,GLI,,N,External Servicing,Billing/collection only,Other Required Factors,External carrier benefit/rate responsibility,High,QuikNff,,NFO / ETI / special factors,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
MIC|Other Required Factors,MIC,,N,External Servicing,Billing/collection only,Other Required Factors,External carrier benefit/rate responsibility,High,QuikNff,,NFO / ETI / special factors,Later,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALF|Cash / Surrender Values,3ALF,103ALF,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Cash / Surrender Values,Expected,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALF|Dividend / PUA,3ALF,103ALF,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Dividend / PUA,Expected only where explicitly stated,High,QuikDvs,QuikPlDv,Citizens dividend tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALF|Gross Premium,3ALF,103ALF,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALF|Loan Values,3ALF,103ALF,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Values,Conditional,High,,,Loan factor tables / plan setup,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALF|Net Premium,3ALF,103ALF,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Net Premium,Expected for valuation/nonforfeiture,High,QuikNps,QuikPlTv,Green sheets (paid-up),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALF|Other Required Factors,3ALF,103ALF,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Other Required Factors,Paid-up-addition/dividend scale or PUA purchase factors,High,QuikNff,,NFO / ETI / special factors,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALF|Reserve / Valuation,3ALF,103ALF,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALM|Cash / Surrender Values,3ALM,103ALM,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Cash / Surrender Values,Expected,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALM|Dividend / PUA,3ALM,103ALM,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Dividend / PUA,Expected only where explicitly stated,High,QuikDvs,QuikPlDv,Citizens dividend tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALM|Gross Premium,3ALM,103ALM,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALM|Loan Values,3ALM,103ALM,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Values,Conditional,High,,,Loan factor tables / plan setup,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALM|Net Premium,3ALM,103ALM,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Net Premium,Expected for valuation/nonforfeiture,High,QuikNps,QuikPlTv,Green sheets (paid-up),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALM|Other Required Factors,3ALM,103ALM,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Other Required Factors,Paid-up-addition/dividend scale or PUA purchase factors,High,QuikNff,,NFO / ETI / special factors,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3ALM|Reserve / Valuation,3ALM,103ALM,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFN|Cash / Surrender Values,3PFN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Cash / Surrender Values,Expected,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFN|Gross Premium,3PFN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFN|Loan Interest Rate,3PFN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Interest Rate,8%,High,,,Plan setup / QuikPlan fields,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFN|Loan Values,3PFN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Values,Expected,High,,,Loan factor tables / plan setup,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFN|Net Premium,3PFN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Net Premium,Expected for valuation/nonforfeiture,High,QuikNps,QuikPlTv,Green sheets (paid-up),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFN|Other Required Factors,3PFN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Other Required Factors,Extended-term and paid-up nonforfeiture factors,High,QuikNff,,NFO / ETI / special factors,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFN|Reserve / Valuation,3PFN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFS|Cash / Surrender Values,3PFS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Cash / Surrender Values,Expected,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFS|Gross Premium,3PFS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFS|Loan Interest Rate,3PFS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Interest Rate,8%,High,,,Plan setup / QuikPlan fields,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFS|Loan Values,3PFS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Values,Expected,High,,,Loan factor tables / plan setup,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFS|Net Premium,3PFS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Net Premium,Expected for valuation/nonforfeiture,High,QuikNps,QuikPlTv,Green sheets (paid-up),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFS|Other Required Factors,3PFS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Other Required Factors,Extended-term and paid-up nonforfeiture factors,High,QuikNff,,NFO / ETI / special factors,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PFS|Reserve / Valuation,3PFS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMN|Cash / Surrender Values,3PMN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Cash / Surrender Values,Expected,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMN|Gross Premium,3PMN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMN|Loan Interest Rate,3PMN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Interest Rate,8%,High,,,Plan setup / QuikPlan fields,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMN|Loan Values,3PMN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Values,Expected,High,,,Loan factor tables / plan setup,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMN|Net Premium,3PMN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Net Premium,Expected for valuation/nonforfeiture,High,QuikNps,QuikPlTv,Green sheets (paid-up),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMN|Other Required Factors,3PMN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Other Required Factors,Extended-term and paid-up nonforfeiture factors,High,QuikNff,,NFO / ETI / special factors,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMN|Reserve / Valuation,3PMN,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMS|Cash / Surrender Values,3PMS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Cash / Surrender Values,Expected,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMS|Gross Premium,3PMS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMS|Loan Interest Rate,3PMS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Interest Rate,8%,High,,,Plan setup / QuikPlan fields,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMS|Loan Values,3PMS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Values,Expected,High,,,Loan factor tables / plan setup,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMS|Net Premium,3PMS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Net Premium,Expected for valuation/nonforfeiture,High,QuikNps,QuikPlTv,Green sheets (paid-up),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMS|Other Required Factors,3PMS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Other Required Factors,Extended-term and paid-up nonforfeiture factors,High,QuikNff,,NFO / ETI / special factors,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3PMS|Reserve / Valuation,3PMS,"103PFN,103PFS, 103PMN, 103PMS",Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R2G|Cash / Surrender Values,3R2G,103R2G,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Cash / Surrender Values,Expected,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R2G|Gross Premium,3R2G,103R2G,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R2G|Loan Interest Rate,3R2G,103R2G,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Interest Rate,8%,High,,,Plan setup / QuikPlan fields,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R2G|Loan Values,3R2G,103R2G,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Values,Expected,High,,,Loan factor tables / plan setup,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R2G|Net Premium,3R2G,103R2G,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Net Premium,Expected for valuation/nonforfeiture,High,QuikNps,QuikPlTv,Green sheets (paid-up),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R2G|Other Required Factors,3R2G,103R2G,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Other Required Factors,Extended-term and paid-up nonforfeiture factors,High,QuikNff,,NFO / ETI / special factors,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R2G|Reserve / Valuation,3R2G,103R2G,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R6G|Cash / Surrender Values,3R6G,,N,Traditional Permanent Life,Whole life / limited pay / special permanent,Cash / Surrender Values,Expected,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R6G|Gross Premium,3R6G,,N,Traditional Permanent Life,Whole life / limited pay / special permanent,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R6G|Loan Interest Rate,3R6G,,N,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Interest Rate,8%,High,,,Plan setup / QuikPlan fields,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R6G|Loan Values,3R6G,,N,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Values,Expected,High,,,Loan factor tables / plan setup,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R6G|Net Premium,3R6G,,N,Traditional Permanent Life,Whole life / limited pay / special permanent,Net Premium,Expected for valuation/nonforfeiture,High,QuikNps,QuikPlTv,Green sheets (paid-up),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R6G|Other Required Factors,3R6G,,N,Traditional Permanent Life,Whole life / limited pay / special permanent,Other Required Factors,Extended-term and paid-up nonforfeiture factors,High,QuikNff,,NFO / ETI / special factors,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3R6G|Reserve / Valuation,3R6G,,N,Traditional Permanent Life,Whole life / limited pay / special permanent,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3RWG|Cash / Surrender Values,3RWG,103RWG,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Cash / Surrender Values,Expected,High,QuikCvs,QuikPlCv,Green sheets / CFIC_Cash_Values,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3RWG|Gross Premium,3RWG,103RWG,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Gross Premium,Expected,High,QuikGps,QuikPlGp,Access / premium tables,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3RWG|Loan Interest Rate,3RWG,103RWG,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Interest Rate,8%,High,,,Plan setup / QuikPlan fields,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3RWG|Loan Values,3RWG,103RWG,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Loan Values,Expected,High,,,Loan factor tables / plan setup,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3RWG|Net Premium,3RWG,103RWG,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Net Premium,Expected for valuation/nonforfeiture,High,QuikNps,QuikPlTv,Green sheets (paid-up),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3RWG|Other Required Factors,3RWG,103RWG,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Other Required Factors,Extended-term and paid-up nonforfeiture factors,High,QuikNff,,NFO / ETI / special factors,Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
3RWG|Reserve / Valuation,3RWG,103RWG,Y,Traditional Permanent Life,Whole life / limited pay / special permanent,Reserve / Valuation,Expected,High,QuikTvs,QuikPlTv,Green sheets (terminal reserve),Wave 1,N,,,Not Started,,N,N,,,N,,Not Reviewed,TBD,,2026-07-11
