audit_timestamp,rollback_snapshot_id,production_dbf_flag,reconstructed_claim_id,claim_family,blocker_category,transaction_codes,triage_disposition,decision_basis,rulebook_lineage
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011219517-1-SURRENDER_CLAIM-C2-20201013,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0411|0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010434424-1-SURRENDER_CLAIM-C0-20240228,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010784248-3-SURRENDER_CLAIM-C0-20190604,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011038065-2-SURRENDER_CLAIM-C0-20230620,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011067441-2-SURRENDER_CLAIM-C0-20180708,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010426747-1-SURRENDER_CLAIM-C2-20200312,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010379405-1-SURRENDER_CLAIM-C0-20230526,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010849667-2-SURRENDER_CLAIM-C0-20180628,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010795565-2-SURRENDER_CLAIM-C0-20180123,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010762331-2-SURRENDER_CLAIM-C0-20201221,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010827968-2-SURRENDER_CLAIM-C0-20200914,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010900154-2-SURRENDER_CLAIM-C0-20210401,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010836584-2-SURRENDER_CLAIM-C0-20210122,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010824299-2-SURRENDER_CLAIM-C6-20230330,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010752513-3-SURRENDER_CLAIM-C0-20200201,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010466470-1-SURRENDER_CLAIM-C0-20250131,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010782818-3-SURRENDER_CLAIM-C0-20181101,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010961712-2-SURRENDER_CLAIM-C0-20220501,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010803682-2-SURRENDER_CLAIM-C3-20201013,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011112366-2-SURRENDER_CLAIM-C0-20200811,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010928497-3-SURRENDER_CLAIM-C0-20180501,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010776027-2-SURRENDER_CLAIM-C2-20201215,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010946392-2-SURRENDER_CLAIM-C0-20231102,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011189913-1-SURRENDER_CLAIM-C0-20191112,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010826812-2-SURRENDER_CLAIM-C0-20211122,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011135494-1-SURRENDER_CLAIM-C13-20220105,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011104572-1-SURRENDER_CLAIM-C0-20190813,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010913551-2-SURRENDER_CLAIM-C0-20200713,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010812930-1-SURRENDER_CLAIM-C0-20190128,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011081967-2-SURRENDER_CLAIM-C0-20240524,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010473866-1-SURRENDER_CLAIM-C0-20240419,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011189325-1-SURRENDER_CLAIM-C0-20240208,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010798462-2-SURRENDER_CLAIM-C1-20180918,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011067789-2-SURRENDER_CLAIM-C5-20230118,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|0561,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010872105-2-SURRENDER_CLAIM-C0-20250319,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011251166-1-SURRENDER_CLAIM-C0-20171201,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0411|0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010779912-1-SURRENDER_CLAIM-C0-20180202,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010750755-2-SURRENDER_CLAIM-C5-20230514,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|0561,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010804854-3-SURRENDER_CLAIM-C6-20231227,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010832617-2-SURRENDER_CLAIM-C0-20240625,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010825434-2-SURRENDER_CLAIM-C6-20230530,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010823736-2-SURRENDER_CLAIM-C0-20210118,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011201953-1-SURRENDER_CLAIM-C0-20190813,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011283014-1-SURRENDER_CLAIM-C1-20191115,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011030877-2-SURRENDER_CLAIM-C0-20221201,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010795609-2-SURRENDER_CLAIM-C0-20180503,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|0561,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010809353-2-SURRENDER_CLAIM-C0-20220617,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010730647-2-SURRENDER_CLAIM-C0-20190416,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011275502-1-SURRENDER_CLAIM-C0-20260324,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010938962-2-SURRENDER_CLAIM-C0-20190528,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011041480-2-SURRENDER_CLAIM-C1-20181031,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010838037-2-SURRENDER_CLAIM-C0-20200831,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010858587-3-SURRENDER_CLAIM-C0-20180208,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010736738-2-SURRENDER_CLAIM-C0-20200731,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010796464-2-SURRENDER_CLAIM-C0-20180314,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011197288-1-SURRENDER_CLAIM-C0-20231019,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010762332-2-SURRENDER_CLAIM-C0-20201221,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010801178-2-SURRENDER_CLAIM-C0-20230622,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011190516-1-SURRENDER_CLAIM-C0-20241017,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011096068-1-SURRENDER_CLAIM-C9-20260112,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010868189-2-SURRENDER_CLAIM-C0-20240716,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010792705-3-SURRENDER_CLAIM-C0-20220603,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010819267-2-SURRENDER_CLAIM-C0-20230606,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010904798-2-SURRENDER_CLAIM-C0-20190730,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011110968-2-SURRENDER_CLAIM-C0-20190521,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010413745-1-SURRENDER_CLAIM-C0-20180622,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011014578-2-SURRENDER_CLAIM-C0-20180216,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010849122-2-SURRENDER_CLAIM-C0-20230914,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010728696-2-SURRENDER_CLAIM-C6-20240129,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010750754-2-SURRENDER_CLAIM-C0-20191114,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010893160-3-SURRENDER_CLAIM-C0-20220501,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010474522-1-SURRENDER_CLAIM-C6-20240601,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011076209-2-SURRENDER_CLAIM-C0-20190703,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010764385-2-SURRENDER_CLAIM-C3-20210628,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
