COMPANY_CODE,POLICY_NUMBER,BENEFIT_SEQ,GROUP_CENS_NAME_ID,EFFECTIVE_DATE,RECORD_SEQUENCE,SEQ,TREATY_CODE,TREATY_TYPE,TREATY_OVERRIDE,AMT_REIN_OVRD,AMOUNT_REINSURED,TREATY_ALLOC_PCT,GROSS_REIN_PREM,FLAT_EXTRA_PREM,NORMAL_EXP_ALLOW,SUBSTD_EXP_ALLOW,FLAT_X_EXP_ALLOW,LAST_PREM_PAY_DATE,RECOVERY_DATE,RECOVERY_AMOUNT,CONVB_UWCLS,CONVB_ISSUE_DATE,CONV_ISSUE_AGE,LOANS,SURRENDERS,DIVIDENDS,REIN_KEY0
03          ,9011209963   ,          1,                 0,      20031031,              1,     2,L14CSI     ,A          ,N              ,N            ,         2333.10,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030918,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132303939363320203031303030303030303032303033313033313030303130303032
03          ,9011209963   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         2333.10,         33.3300,          19.57,            .00,            3.52,             .00,             .00,          20050618,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132303939363320203031303030303030303032303035303633303030303130303032
03          ,9011209963   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         2333.10,         33.3300,          19.57,            .00,            3.52,             .00,             .00,          20050718,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132303939363320203031303030303030303032303035303733313030303130303032
03          ,9011209963   ,          1,                 0,      20031031,              1,     3,L14CSO     ,A          ,N              ,N            ,         2333.80,         33.3400,            .00,            .00,             .00,             .00,             .00,          20030918,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132303939363320203031303030303030303032303033313033313030303130303033
03          ,9011209963   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         2333.80,         33.3400,          19.58,            .00,            3.52,             .00,             .00,          20050618,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132303939363320203031303030303030303032303035303633303030303130303033
03          ,9011209963   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         2333.80,         33.3400,          19.58,            .00,            3.52,             .00,             .00,          20050718,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132303939363320203031303030303030303032303035303733313030303130303033
03          ,9011210089   ,          1,                 0,      20031031,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030910,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313030383920203031303030303030303032303033313033313030303130303031
03          ,9011210089   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,          18.50,            .00,            3.33,             .00,             .00,          20050610,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313030383920203031303030303030303032303035303633303030303130303031
03          ,9011210089   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,          18.50,            .00,            3.33,             .00,             .00,          20050710,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313030383920203031303030303030303032303035303733313030303130303031
03          ,9011210089   ,          1,                 0,      20031031,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030910,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313030383920203031303030303030303032303033313033313030303130303032
03          ,9011210089   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,          18.50,            .00,            3.33,             .00,             .00,          20050610,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313030383920203031303030303030303032303035303633303030303130303032
03          ,9011210089   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,          18.50,            .00,            3.33,             .00,             .00,          20050710,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313030383920203031303030303030303032303035303733313030303130303032
03          ,9011210089   ,          1,                 0,      20031031,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,            .00,            .00,             .00,             .00,             .00,          20030910,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313030383920203031303030303030303032303033313033313030303130303033
03          ,9011210089   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,          18.50,            .00,            3.33,             .00,             .00,          20050610,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313030383920203031303030303030303032303035303633303030303130303033
03          ,9011210089   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,          18.50,            .00,            3.33,             .00,             .00,          20050710,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313030383920203031303030303030303032303035303733313030303130303033
03          ,9011210149   ,          1,                 0,      20031031,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030928,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313031343920203031303030303030303032303033313033313030303130303031
03          ,9011210149   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          56.49,            .00,           10.17,             .00,             .00,          20050628,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313031343920203031303030303030303032303035303633303030303130303031
03          ,9011210149   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          56.49,            .00,           10.17,             .00,             .00,          20050728,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313031343920203031303030303030303032303035303733313030303130303031
03          ,9011210149   ,          1,                 0,      20031031,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030928,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313031343920203031303030303030303032303033313033313030303130303032
03          ,9011210149   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          56.49,            .00,           10.17,             .00,             .00,          20050628,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313031343920203031303030303030303032303035303633303030303130303032
03          ,9011210149   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          56.49,            .00,           10.17,             .00,             .00,          20050728,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313031343920203031303030303030303032303035303733313030303130303032
03          ,9011210149   ,          1,                 0,      20031031,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,            .00,            .00,             .00,             .00,             .00,          20030928,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313031343920203031303030303030303032303033313033313030303130303033
03          ,9011210149   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          56.51,            .00,           10.17,             .00,             .00,          20050628,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313031343920203031303030303030303032303035303633303030303130303033
03          ,9011210149   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          56.51,            .00,           10.17,             .00,             .00,          20050728,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313031343920203031303030303030303032303035303733313030303130303033
03          ,9011210337   ,          1,                 0,      20031031,              1,     1,L15        ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030908,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313033333720203031303030303030303032303033313033313030303130303031
03          ,9011210337   ,          1,                 0,      20050630,              1,     1,L15        ,A          ,N              ,N            ,         3333.00,         33.3300,          17.50,            .00,            3.50,             .00,             .00,          20050608,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313033333720203031303030303030303032303035303633303030303130303031
03          ,9011210337   ,          1,                 0,      20050731,              1,     1,L15        ,A          ,N              ,N            ,         3333.00,         33.3300,          17.50,            .00,            3.50,             .00,             .00,          20050708,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313033333720203031303030303030303032303035303733313030303130303031
03          ,9011210337   ,          1,                 0,      20031031,              1,     2,L15CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030908,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313033333720203031303030303030303032303033313033313030303130303032
03          ,9011210337   ,          1,                 0,      20050630,              1,     2,L15CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,          17.50,            .00,            3.50,             .00,             .00,          20050608,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313033333720203031303030303030303032303035303633303030303130303032
03          ,9011210337   ,          1,                 0,      20050731,              1,     2,L15CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,          17.50,            .00,            3.50,             .00,             .00,          20050708,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313033333720203031303030303030303032303035303733313030303130303032
03          ,9011210337   ,          1,                 0,      20031031,              1,     3,L15CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,            .00,            .00,             .00,             .00,             .00,          20030908,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313033333720203031303030303030303032303033313033313030303130303033
03          ,9011210337   ,          1,                 0,      20050630,              1,     3,L15CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,          17.50,            .00,            3.50,             .00,             .00,          20050608,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313033333720203031303030303030303032303035303633303030303130303033
03          ,9011210337   ,          1,                 0,      20050731,              1,     3,L15CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,          17.50,            .00,            3.50,             .00,             .00,          20050708,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313033333720203031303030303030303032303035303733313030303130303033
03          ,9011210489   ,          1,                 0,      20031031,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030927,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313034383920203031303030303030303032303033313033313030303130303031
03          ,9011210489   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,           8.47,            .00,            1.52,             .00,             .00,          20050627,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313034383920203031303030303030303032303035303633303030303130303031
03          ,9011210489   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,           8.47,            .00,            1.52,             .00,             .00,          20050727,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313034383920203031303030303030303032303035303733313030303130303031
03          ,9011210489   ,          1,                 0,      20031031,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030927,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313034383920203031303030303030303032303033313033313030303130303032
03          ,9011210489   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,           8.47,            .00,            1.52,             .00,             .00,          20050627,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313034383920203031303030303030303032303035303633303030303130303032
03          ,9011210489   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,           8.47,            .00,            1.52,             .00,             .00,          20050727,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313034383920203031303030303030303032303035303733313030303130303032
03          ,9011210489   ,          1,                 0,      20031031,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,            .00,            .00,             .00,             .00,             .00,          20030927,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313034383920203031303030303030303032303033313033313030303130303033
03          ,9011210489   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,           8.47,            .00,            1.52,             .00,             .00,          20050627,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313034383920203031303030303030303032303035303633303030303130303033
03          ,9011210489   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,           8.47,            .00,            1.52,             .00,             .00,          20050727,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313034383920203031303030303030303032303035303733313030303130303033
03          ,9011210720   ,          1,                 0,      20031031,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030922,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313037323020203031303030303030303032303033313033313030303130303031
03          ,9011210720   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          35.66,            .00,            5.71,             .00,             .00,          20050622,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313037323020203031303030303030303032303035303633303030303130303031
03          ,9011210720   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          35.66,            .00,            5.71,             .00,             .00,          20050722,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313037323020203031303030303030303032303035303733313030303130303031
03          ,9011210720   ,          1,                 0,      20031031,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030922,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313037323020203031303030303030303032303033313033313030303130303032
03          ,9011210720   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          35.66,            .00,            5.71,             .00,             .00,          20050622,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313037323020203031303030303030303032303035303633303030303130303032
03          ,9011210720   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          35.66,            .00,            5.71,             .00,             .00,          20050722,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313037323020203031303030303030303032303035303733313030303130303032
03          ,9011210720   ,          1,                 0,      20031031,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,            .00,            .00,             .00,             .00,             .00,          20030922,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313037323020203031303030303030303032303033313033313030303130303033
03          ,9011210720   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          35.67,            .00,            5.71,             .00,             .00,          20050622,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313037323020203031303030303030303032303035303633303030303130303033
03          ,9011210720   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          35.67,            .00,            5.71,             .00,             .00,          20050722,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313037323020203031303030303030303032303035303733313030303130303033
03          ,9011211323   ,          1,                 0,      20031031,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030922,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323320203031303030303030303032303033313033313030303130303031
03          ,9011211323   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,          13.63,            .00,            2.45,             .00,             .00,          20050622,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323320203031303030303030303032303035303633303030303130303031
03          ,9011211323   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,          13.63,            .00,            2.45,             .00,             .00,          20050722,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323320203031303030303030303032303035303733313030303130303031
03          ,9011211323   ,          1,                 0,      20031031,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030922,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323320203031303030303030303032303033313033313030303130303032
03          ,9011211323   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,          13.63,            .00,            2.45,             .00,             .00,          20050622,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323320203031303030303030303032303035303633303030303130303032
03          ,9011211323   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,          13.63,            .00,            2.45,             .00,             .00,          20050722,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323320203031303030303030303032303035303733313030303130303032
03          ,9011211323   ,          1,                 0,      20031031,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,            .00,            .00,             .00,             .00,             .00,          20030922,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323320203031303030303030303032303033313033313030303130303033
03          ,9011211323   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,          13.64,            .00,            2.46,             .00,             .00,          20050622,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323320203031303030303030303032303035303633303030303130303033
03          ,9011211323   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,          13.64,            .00,            2.46,             .00,             .00,          20050722,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323320203031303030303030303032303035303733313030303130303033
03          ,9011211326   ,          1,                 0,      20031031,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030901,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323620203031303030303030303032303033313033313030303130303031
03          ,9011211326   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          38.16,            .00,            6.11,             .00,             .00,          20050601,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323620203031303030303030303032303035303633303030303130303031
03          ,9011211326   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          38.16,            .00,            6.11,             .00,             .00,          20050701,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323620203031303030303030303032303035303733313030303130303031
03          ,9011211326   ,          1,                 0,      20031031,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030901,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323620203031303030303030303032303033313033313030303130303032
03          ,9011211326   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          38.16,            .00,            6.11,             .00,             .00,          20050601,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323620203031303030303030303032303035303633303030303130303032
03          ,9011211326   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          38.16,            .00,            6.11,             .00,             .00,          20050701,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323620203031303030303030303032303035303733313030303130303032
03          ,9011211326   ,          1,                 0,      20031031,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,            .00,            .00,             .00,             .00,             .00,          20030901,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323620203031303030303030303032303033313033313030303130303033
03          ,9011211326   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          38.17,            .00,            6.11,             .00,             .00,          20050601,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323620203031303030303030303032303035303633303030303130303033
03          ,9011211326   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          38.17,            .00,            6.11,             .00,             .00,          20050701,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313133323620203031303030303030303032303035303733313030303130303033
03          ,9011211451   ,          1,                 0,      20031031,              1,     1,L14        ,A          ,N              ,N            ,         2333.10,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030901,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313134353120203031303030303030303032303033313033313030303130303031
03          ,9011211451   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         2333.10,         33.3300,           9.82,            .00,            1.77,             .00,             .00,          20050601,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313134353120203031303030303030303032303035303633303030303130303031
03          ,9011211451   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         2333.10,         33.3300,           9.82,            .00,            1.77,             .00,             .00,          20050701,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313134353120203031303030303030303032303035303733313030303130303031
03          ,9011211451   ,          1,                 0,      20031031,              1,     2,L14CSI     ,A          ,N              ,N            ,         2333.10,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030901,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313134353120203031303030303030303032303033313033313030303130303032
03          ,9011211451   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         2333.10,         33.3300,           9.82,            .00,            1.77,             .00,             .00,          20050601,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313134353120203031303030303030303032303035303633303030303130303032
03          ,9011211451   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         2333.10,         33.3300,           9.82,            .00,            1.77,             .00,             .00,          20050701,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313134353120203031303030303030303032303035303733313030303130303032
03          ,9011211451   ,          1,                 0,      20031031,              1,     3,L14CSO     ,A          ,N              ,N            ,         2333.80,         33.3400,            .00,            .00,             .00,             .00,             .00,          20030901,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313134353120203031303030303030303032303033313033313030303130303033
03          ,9011211451   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         2333.80,         33.3400,           9.83,            .00,            1.77,             .00,             .00,          20050601,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313134353120203031303030303030303032303035303633303030303130303033
03          ,9011211451   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         2333.80,         33.3400,           9.83,            .00,            1.77,             .00,             .00,          20050701,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313134353120203031303030303030303032303035303733313030303130303033
03          ,9011212034   ,          1,                 0,      20031031,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030905,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230333420203031303030303030303032303033313033313030303130303031
03          ,9011212034   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          16.83,            .00,            2.69,             .00,             .00,          20050605,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230333420203031303030303030303032303035303633303030303130303031
03          ,9011212034   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          16.83,            .00,            2.69,             .00,             .00,          20050705,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230333420203031303030303030303032303035303733313030303130303031
03          ,9011212034   ,          1,                 0,      20031031,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030905,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230333420203031303030303030303032303033313033313030303130303032
03          ,9011212034   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          16.83,            .00,            2.69,             .00,             .00,          20050605,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230333420203031303030303030303032303035303633303030303130303032
03          ,9011212034   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          16.83,            .00,            2.69,             .00,             .00,          20050705,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230333420203031303030303030303032303035303733313030303130303032
03          ,9011212034   ,          1,                 0,      20031031,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,            .00,            .00,             .00,             .00,             .00,          20030905,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230333420203031303030303030303032303033313033313030303130303033
03          ,9011212034   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          16.84,            .00,            2.69,             .00,             .00,          20050605,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230333420203031303030303030303032303035303633303030303130303033
03          ,9011212034   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          16.84,            .00,            2.69,             .00,             .00,          20050705,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230333420203031303030303030303032303035303733313030303130303033
03          ,9011212050   ,          1,                 0,      20031031,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030915,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230353020203031303030303030303032303033313033313030303130303031
03          ,9011212050   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          15.17,            .00,            2.43,             .00,             .00,          20050615,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230353020203031303030303030303032303035303633303030303130303031
03          ,9011212050   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          15.17,            .00,            2.43,             .00,             .00,          20050715,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230353020203031303030303030303032303035303733313030303130303031
03          ,9011212050   ,          1,                 0,      20031031,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,          20030915,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230353020203031303030303030303032303033313033313030303130303032
03          ,9011212050   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          15.17,            .00,            2.43,             .00,             .00,          20050615,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230353020203031303030303030303032303035303633303030303130303032
03          ,9011212050   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          15.17,            .00,            2.43,             .00,             .00,          20050715,            0,            .00,0          ,               0,          8224,        .00,        .00,        .00,0x30333930313132313230353020203031303030303030303032303035303733313030303130303032
