Row_Type,Overall_Result,Check_Name,Check_Result,What_We_Checked,Records_Reviewed,Looked_Fine,Problems_Found,Problem_Detail,When_It_Ran,Run_ID,Data_Folder,Rules_Executed,Rules_Passed,Rules_Failed,Rules_Not_Run,Rules_Error,Data_Conformance_Accuracy_Percent,Data_Conformance_Accuracy_Display,Validation_Guide_File,Validation_Manifest_File
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9OLDWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9POADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9SLADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9STRWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9WP646' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9WPL10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan 'A60MIR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '130JEB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '1666AI' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '265PUA' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '578STR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '5CDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '719CTR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '719SDT' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '7619PU' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '7686S3' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '7687J3' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '7690DT' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '7SDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '901ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9065WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9085WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '90OLWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '910RWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '934SWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9595WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '960ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '960SWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '965ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9665WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '976659' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9896WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '996ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9ADB10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9L01WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9L05WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9L16PF' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9OLDWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9POADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan '9WPL10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlCv plan 'A60MIR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '130JEB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '130JEB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '1666AI' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '1666AI' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '261PUA' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '261PUA' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '265PUA' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '265PUA' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '280PUA' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '280PUA' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '528CTR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '542STR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '542STR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '543CTR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '543CTR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '560STR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '578STR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '578STR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '5CDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '5CDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '5CDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '5CDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '5CDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '5CDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '719CTR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '719CTR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '719SDT' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '719SDT' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7619PU' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7619PU' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7686S3' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7686S3' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7686S3' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7686S3' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
