audit_timestamp,hold_category,governance_status,record_type,reconstructed_claim_id,derivation_candidate_id,policy_number,claim_family,lifecycle_status,reason_excluded,activity_class,transaction_codes,mintamt,annual_recurrence_flag,production_dbf_flag,exclude_from_uat_emit,exclude_from_uat_dbf,business_review_required,business_explanation,remediation_recommendation,rulebook_lineage
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010464870-1-SURRENDER_CLAIM-C0-20180715,QDC-RC-9010464870-1-SURRENDER_CLAIM-C0-20180715,9010464870,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,134.15,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010464870-1-SURRENDER_CLAIM-C1-20190715,QDC-RC-9010464870-1-SURRENDER_CLAIM-C1-20190715,9010464870,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,141.21,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010464870-1-SURRENDER_CLAIM-C2-20200715,QDC-RC-9010464870-1-SURRENDER_CLAIM-C2-20200715,9010464870,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,148.64,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010464870-1-SURRENDER_CLAIM-C3-20210715,QDC-RC-9010464870-1-SURRENDER_CLAIM-C3-20210715,9010464870,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,156.47,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010464870-1-SURRENDER_CLAIM-C4-20220715,QDC-RC-9010464870-1-SURRENDER_CLAIM-C4-20220715,9010464870,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,164.7,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010464870-1-SURRENDER_CLAIM-C5-20230715,QDC-RC-9010464870-1-SURRENDER_CLAIM-C5-20230715,9010464870,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,173.37,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010464870-1-SURRENDER_CLAIM-C6-20240121,QDC-RC-9010464870-1-SURRENDER_CLAIM-C6-20240121,9010464870,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,84.48,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010465331-1-SURRENDER_CLAIM-C0-20180815,QDC-RC-9010465331-1-SURRENDER_CLAIM-C0-20180815,9010465331,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,405.89,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010465331-1-SURRENDER_CLAIM-C1-20190815,QDC-RC-9010465331-1-SURRENDER_CLAIM-C1-20190815,9010465331,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,408.11,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010465331-1-SURRENDER_CLAIM-C2-20200815,QDC-RC-9010465331-1-SURRENDER_CLAIM-C2-20200815,9010465331,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,399.39,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010465331-1-SURRENDER_CLAIM-C3-20210815,QDC-RC-9010465331-1-SURRENDER_CLAIM-C3-20210815,9010465331,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,139.34,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010465331-1-SURRENDER_CLAIM-C4-20220815,QDC-RC-9010465331-1-SURRENDER_CLAIM-C4-20220815,9010465331,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,146.67,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010465331-1-SURRENDER_CLAIM-C5-20230815,QDC-RC-9010465331-1-SURRENDER_CLAIM-C5-20230815,9010465331,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,154.39,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010465331-1-SURRENDER_CLAIM-C6-20240815,QDC-RC-9010465331-1-SURRENDER_CLAIM-C6-20240815,9010465331,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,162.52,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010465331-1-SURRENDER_CLAIM-C7-20250815,QDC-RC-9010465331-1-SURRENDER_CLAIM-C7-20250815,9010465331,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,171.07,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010466392-1-SURRENDER_CLAIM-C0-20180915,QDC-RC-9010466392-1-SURRENDER_CLAIM-C0-20180915,9010466392,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,756.44,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010466392-1-SURRENDER_CLAIM-C1-20190915,QDC-RC-9010466392-1-SURRENDER_CLAIM-C1-20190915,9010466392,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,757.47,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010466392-1-SURRENDER_CLAIM-C2-20200915,QDC-RC-9010466392-1-SURRENDER_CLAIM-C2-20200915,9010466392,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,755.44,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010466392-1-SURRENDER_CLAIM-C3-20210915,QDC-RC-9010466392-1-SURRENDER_CLAIM-C3-20210915,9010466392,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,754.93,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010466392-1-SURRENDER_CLAIM-C4-20220915,QDC-RC-9010466392-1-SURRENDER_CLAIM-C4-20220915,9010466392,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,737.55,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010466392-1-SURRENDER_CLAIM-C5-20230915,QDC-RC-9010466392-1-SURRENDER_CLAIM-C5-20230915,9010466392,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,745.68,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-05-28T20:19:14Z,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,QUIKCLMS,RC-9010466392-1-SURRENDER_CLAIM-C6-20240915,QDC-RC-9010466392-1-SURRENDER_CLAIM-C6-20240915,9010466392,SURRENDER_CLAIM,INFERRED,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,LOAN_ACCOUNTING_ACTIVITY,0412,736.68,Y,N,Y,Y,Y,"Non-claim loan accounting activity (LifePRO 04xx Borrowed Money) misclassified as SURRENDER_CLAIM/QUIKCLMS. LifePRO defines 0412=Loan Interest Capitalized and 0451=Unearned Interest Income — not death/surrender claims. QLAdmin assigns loan activity to QuikLoan/Loan History, not QUIKCLMS Death Claims.",Business review required. Future target: QuikLoan/MLOANACCR — not auto-converted in Phase 22.,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
