audit_timestamp,workbench_category,reconstructed_claim_id,derivation_candidate_id,policy_number,example_qla_policy,claim_family,lifecycle_status,first_activity_date,mintamt,transaction_codes,annual_recurrence_flag,policy_pseudo_claim_count,reason_excluded,review_priority,recommended_business_decision,qladmin_target_domain,production_dbf_flag,governance_status,rulebook_lineage
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010471046-1-SURRENDER_CLAIM-C0-20180301,QDC-RC-9010471046-1-SURRENDER_CLAIM-C0-20180301,9010471046,,SURRENDER_CLAIM,INFERRED,20180301,43.94,0411|0412,Y,9,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010471046-1-SURRENDER_CLAIM-C1-20190301,QDC-RC-9010471046-1-SURRENDER_CLAIM-C1-20190301,9010471046,,SURRENDER_CLAIM,INFERRED,20190301,50.43,0411|0412,Y,9,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010471046-1-SURRENDER_CLAIM-C2-20200301,QDC-RC-9010471046-1-SURRENDER_CLAIM-C2-20200301,9010471046,,SURRENDER_CLAIM,INFERRED,20200301,50.8,0412,Y,9,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010471046-1-SURRENDER_CLAIM-C3-20210301,QDC-RC-9010471046-1-SURRENDER_CLAIM-C3-20210301,9010471046,,SURRENDER_CLAIM,INFERRED,20210301,57.29,0411|0412,Y,9,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010471046-1-SURRENDER_CLAIM-C4-20220301,QDC-RC-9010471046-1-SURRENDER_CLAIM-C4-20220301,9010471046,,SURRENDER_CLAIM,INFERRED,20220301,64.47,0411|0412,Y,9,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010471046-1-SURRENDER_CLAIM-C5-20230301,QDC-RC-9010471046-1-SURRENDER_CLAIM-C5-20230301,9010471046,,SURRENDER_CLAIM,INFERRED,20230301,72.05,0411|0412,Y,9,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010471046-1-SURRENDER_CLAIM-C6-20240301,QDC-RC-9010471046-1-SURRENDER_CLAIM-C6-20240301,9010471046,,SURRENDER_CLAIM,INFERRED,20240301,80.01,0411|0412,Y,9,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010471046-1-SURRENDER_CLAIM-C7-20250301,QDC-RC-9010471046-1-SURRENDER_CLAIM-C7-20250301,9010471046,,SURRENDER_CLAIM,INFERRED,20250301,88.4,0411|0412,Y,9,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010471046-1-SURRENDER_CLAIM-C8-20260301,QDC-RC-9010471046-1-SURRENDER_CLAIM-C8-20260301,9010471046,,SURRENDER_CLAIM,INFERRED,20260301,31.96,0412,Y,9,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010472182-1-SURRENDER_CLAIM-C0-20180401,QDC-RC-9010472182-1-SURRENDER_CLAIM-C0-20180401,9010472182,,SURRENDER_CLAIM,INFERRED,20180401,765.05,0412,Y,3,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010472182-1-SURRENDER_CLAIM-C1-20190401,QDC-RC-9010472182-1-SURRENDER_CLAIM-C1-20190401,9010472182,,SURRENDER_CLAIM,INFERRED,20190401,805.32,0412,Y,3,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010472182-1-SURRENDER_CLAIM-C2-20200401,QDC-RC-9010472182-1-SURRENDER_CLAIM-C2-20200401,9010472182,,SURRENDER_CLAIM,INFERRED,20200401,847.7,0412,Y,3,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010472183-1-SURRENDER_CLAIM-C0-20180401,QDC-RC-9010472183-1-SURRENDER_CLAIM-C0-20180401,9010472183,,SURRENDER_CLAIM,INFERRED,20180401,245.78,0412,Y,3,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010472183-1-SURRENDER_CLAIM-C1-20190401,QDC-RC-9010472183-1-SURRENDER_CLAIM-C1-20190401,9010472183,,SURRENDER_CLAIM,INFERRED,20190401,258.71,0412,Y,3,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010472183-1-SURRENDER_CLAIM-C2-20200401,QDC-RC-9010472183-1-SURRENDER_CLAIM-C2-20200401,9010472183,,SURRENDER_CLAIM,INFERRED,20200401,525.79,0412,Y,3,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010473137-1-SURRENDER_CLAIM-C0-20180501,QDC-RC-9010473137-1-SURRENDER_CLAIM-C0-20180501,9010473137,,SURRENDER_CLAIM,INFERRED,20180501,138.6,0412,N,3,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,MEDIUM,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010473137-1-SURRENDER_CLAIM-C1-20190501,QDC-RC-9010473137-1-SURRENDER_CLAIM-C1-20190501,9010473137,,SURRENDER_CLAIM,INFERRED,20190501,145.89,0412,N,3,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,MEDIUM,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010473137-1-SURRENDER_CLAIM-C2-20190807,QDC-RC-9010473137-1-SURRENDER_CLAIM-C2-20190807,9010473137,,SURRENDER_CLAIM,INFERRED,20190807,107.56,0412,N,3,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,MEDIUM,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010474522-1-SURRENDER_CLAIM-C0-20180601,QDC-RC-9010474522-1-SURRENDER_CLAIM-C0-20180601,9010474522,,SURRENDER_CLAIM,INFERRED,20180601,393.05,0412,Y,6,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010474522-1-SURRENDER_CLAIM-C1-20190601,QDC-RC-9010474522-1-SURRENDER_CLAIM-C1-20190601,9010474522,,SURRENDER_CLAIM,INFERRED,20190601,413.74,0412,Y,6,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010474522-1-SURRENDER_CLAIM-C2-20200601,QDC-RC-9010474522-1-SURRENDER_CLAIM-C2-20200601,9010474522,,SURRENDER_CLAIM,INFERRED,20200601,435.51,0412,Y,6,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010474522-1-SURRENDER_CLAIM-C3-20210601,QDC-RC-9010474522-1-SURRENDER_CLAIM-C3-20210601,9010474522,,SURRENDER_CLAIM,INFERRED,20210601,458.43,0412,Y,6,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010474522-1-SURRENDER_CLAIM-C4-20220601,QDC-RC-9010474522-1-SURRENDER_CLAIM-C4-20220601,9010474522,,SURRENDER_CLAIM,INFERRED,20220601,482.56,0412,Y,6,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010474522-1-SURRENDER_CLAIM-C5-20230601,QDC-RC-9010474522-1-SURRENDER_CLAIM-C5-20230601,9010474522,,SURRENDER_CLAIM,INFERRED,20230601,507.96,0412,Y,6,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010476803-1-SURRENDER_CLAIM-C0-20180107,QDC-RC-9010476803-1-SURRENDER_CLAIM-C0-20180107,9010476803,,SURRENDER_CLAIM,INFERRED,20180107,145.56,0412,N,1,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,MEDIUM,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010477512-1-SURRENDER_CLAIM-C0-20180815,QDC-RC-9010477512-1-SURRENDER_CLAIM-C0-20180815,9010477512,,SURRENDER_CLAIM,INFERRED,20180815,487.17,0412,Y,4,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010477512-1-SURRENDER_CLAIM-C1-20190815,QDC-RC-9010477512-1-SURRENDER_CLAIM-C1-20190815,9010477512,,SURRENDER_CLAIM,INFERRED,20190815,488.09,0412,Y,4,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
2026-06-26T14:24:40Z,SEMANTIC_PSEUDO_CLAIM_REVIEW,RC-9010477512-1-SURRENDER_CLAIM-C2-20200814,QDC-RC-9010477512-1-SURRENDER_CLAIM-C2-20200814,9010477512,,SURRENDER_CLAIM,INFERRED,20200814,159.45,0412,Y,4,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,HIGH,EXCLUDE_FROM_UAT_CLAIMS_PENDING_QUIKLOAN_DESIGN,QuikLoan (MLOANACCR/MLOANBAL) + Loan History,N,SEMANTIC_GOVERNANCE_HOLD,PHASE22A_SEMANTIC_GOVERNANCE_HOLD|PHASE22B_QLADMIN_DOMAIN_ALIGNMENT
