policy_number,effective_date,credit_code,debit_code,trans_amount,description,reversal_reason_candidate,source_row_number
9011042316   ,      20250616,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171137
9011042316   ,      20250616,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171139
9011042316   ,      20250716,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171140
9011042316   ,      20250716,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171140
9011042316   ,      20250716,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171142
9011042316   ,      20250816,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171143
9011042316   ,      20250816,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171143
9011042316   ,      20250816,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171145
9011042316   ,      20250916,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171146
9011042316   ,      20250916,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171146
9011042316   ,      20250916,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171149
9011042316   ,      20251016,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171148
9011042316   ,      20251016,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171148
9011042316   ,      20251016,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171151
9011042316   ,      20251116,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171152
9011042316   ,      20251116,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171152
9011042316   ,      20251116,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171154
9011042316   ,      20251216,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171155
9011042316   ,      20251216,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171155
9011042316   ,      20251216,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171158
9011042316   ,      20260116,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171157
9011042316   ,      20260116,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171157
9011042316   ,      20260116,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171160
9011042316   ,      20260216,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171161
9011042316   ,      20260216,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171161
9011042316   ,      20260216,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171163
9011042317   ,      20171215,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171164
9011042317   ,      20171215,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171166
9011042317   ,      20171215,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171166
9011042317   ,      20171215,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171167
9011042317   ,      20180115,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171168
9011042317   ,      20180115,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171170
9011042317   ,      20180115,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171170
9011042317   ,      20180115,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171171
9011042317   ,      20180215,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171172
9011042317   ,      20180215,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171174
9011042317   ,      20180215,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171174
9011042317   ,      20180215,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171175
9011042317   ,      20180315,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171176
9011042317   ,      20180315,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171178
9011042317   ,      20180315,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171178
9011042317   ,      20180315,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171179
9011042317   ,      20180415,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171180
9011042317   ,      20180415,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171181
9011042317   ,      20180415,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171181
9011042317   ,      20180415,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171183
9011042317   ,      20180515,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171184
9011042317   ,      20180515,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171184
9011042317   ,      20180515,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171186
9011042317   ,      20180515,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171187
9011042317   ,      20180615,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171188
9011042317   ,      20180615,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171188
9011042317   ,      20180615,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171189
9011042317   ,      20180615,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171191
9011042317   ,      20180715,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171192
9011042317   ,      20180715,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171192
9011042317   ,      20180715,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171194
9011042317   ,      20180715,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171195
9011042317   ,      20180815,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171196
9011042317   ,      20180815,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171196
9011042317   ,      20180815,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171197
9011042317   ,      20180815,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171199
9011042317   ,      20180915,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171200
9011042317   ,      20180915,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171200
9011042317   ,      20180915,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171202
9011042317   ,      20180915,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171203
9011042317   ,      20181015,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171204
9011042317   ,      20181015,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171204
9011042317   ,      20181015,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171206
9011042317   ,      20181015,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171207
9011042317   ,      20181115,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171208
9011042317   ,      20181115,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171210
9011042317   ,      20181115,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171210
9011042317   ,      20181115,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171211
9011042317   ,      20181215,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171212
9011042317   ,      20181215,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171212
9011042317   ,      20181215,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171214
9011042317   ,      20181215,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171215
9011042317   ,      20190115,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171216
9011042317   ,      20190115,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171218
9011042317   ,      20190115,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171218
9011042317   ,      20190115,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171219
9011042317   ,      20190215,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171220
9011042317   ,      20190215,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171220
9011042317   ,      20190215,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171222
9011042317   ,      20190215,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171223
9011042317   ,      20190315,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171224
9011042317   ,      20190315,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171226
9011042317   ,      20190315,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171226
9011042317   ,      20190315,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171227
9011042317   ,      20190415,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171228
9011042317   ,      20190415,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171228
9011042317   ,      20190415,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171230
9011042317   ,      20190415,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171231
9011042317   ,      20190515,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171232
9011042317   ,      20190515,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171234
9011042317   ,      20190515,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171234
9011042317   ,      20190515,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171235
9011042317   ,      20190615,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171236
9011042317   ,      20190615,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171236
9011042317   ,      20190615,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171238
9011042317   ,      20190615,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171239
9011042317   ,      20190715,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171240
9011042317   ,      20190715,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171242
9011042317   ,      20190715,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171242
9011042317   ,      20190715,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171243
9011042317   ,      20190815,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171244
9011042317   ,      20190815,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171244
9011042317   ,      20190815,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171246
9011042317   ,      20190815,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171247
9011042317   ,      20190915,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171248
9011042317   ,      20190915,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171250
9011042317   ,      20190915,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171250
9011042317   ,      20190915,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171251
9011042317   ,      20191015,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171252
9011042317   ,      20191015,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171252
9011042317   ,      20191015,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171254
9011042317   ,      20191015,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171255
9011042317   ,      20191115,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171256
9011042317   ,      20191115,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171259
9011042317   ,      20191115,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171260
9011042317   ,      20191115,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171260
9011042317   ,      20191215,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171258
9011042317   ,      20191215,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171262
9011042317   ,      20191215,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171262
9011042317   ,      20191215,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171263
9011042317   ,      20200115,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171264
9011042317   ,      20200115,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171264
9011042317   ,      20200115,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171266
9011042317   ,      20200115,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171267
9011042317   ,      20200215,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171268
9011042317   ,      20200215,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171270
9011042317   ,      20200215,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171270
9011042317   ,      20200215,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171271
9011042317   ,      20200315,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171272
9011042317   ,      20200315,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171272
9011042317   ,      20200315,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171275
9011042317   ,      20200315,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171276
9011042317   ,      20200415,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171274
9011042317   ,      20200415,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171274
9011042317   ,      20200415,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171278
9011042317   ,      20200415,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171279
9011042317   ,      20200515,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171280
9011042317   ,      20200515,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171282
9011042317   ,      20200515,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171282
9011042317   ,      20200515,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171283
9011042317   ,      20200615,        110,        12,            -2.30,            ,NEGATIVE_TRANS_AMOUNT,171284
9011042317   ,      20200615,        110,        12,            -2.30,            ,SAME_DAY_OPPOSITE_SIGNS,171284
9011042317   ,      20200615,        110,        12,             5.00,            ,SAME_DAY_OPPOSITE_SIGNS,171286
9011042317   ,      20200615,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171287
9011042328   ,      20180117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171288
9011042328   ,      20180117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171289
9011042328   ,      20180117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171289
9011042328   ,      20180217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171290
9011042328   ,      20180217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171290
9011042328   ,      20180217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171291
9011042328   ,      20180317,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171292
9011042328   ,      20180317,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171293
9011042328   ,      20180317,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171293
9011042328   ,      20180417,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171294
9011042328   ,      20180417,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171294
9011042328   ,      20180417,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171295
9011042328   ,      20180517,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171296
9011042328   ,      20180517,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171297
9011042328   ,      20180517,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171297
9011042328   ,      20180617,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171298
9011042328   ,      20180617,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171298
9011042328   ,      20180617,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171299
9011042328   ,      20180717,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171300
9011042328   ,      20180717,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171301
9011042328   ,      20180717,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171301
9011042328   ,      20180817,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171302
9011042328   ,      20180817,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171302
9011042328   ,      20180817,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171303
9011042328   ,      20180917,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171304
9011042328   ,      20180917,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171305
9011042328   ,      20180917,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171305
9011042328   ,      20181017,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171306
9011042328   ,      20181017,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171306
9011042328   ,      20181017,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171307
9011042328   ,      20181117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171308
9011042328   ,      20181117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171309
9011042328   ,      20181117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171309
9011042328   ,      20181217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171310
9011042328   ,      20181217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171310
9011042328   ,      20181217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171311
9011042328   ,      20190117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171312
9011042328   ,      20190117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171313
9011042328   ,      20190117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171313
9011042328   ,      20190217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171314
9011042328   ,      20190217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171315
9011042328   ,      20190217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171315
9011042328   ,      20190317,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171316
9011042328   ,      20190317,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171317
9011042328   ,      20190317,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171317
9011042328   ,      20190417,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171318
9011042328   ,      20190417,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171319
9011042328   ,      20190417,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171319
9011042328   ,      20190517,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171320
9011042328   ,      20190517,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171321
9011042328   ,      20190517,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171321
9011042328   ,      20190617,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171322
9011042328   ,      20190617,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171323
9011042328   ,      20190617,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171323
9011042328   ,      20190717,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171324
9011042328   ,      20190717,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171325
9011042328   ,      20190717,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171325
9011042328   ,      20190817,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171326
9011042328   ,      20190817,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171327
9011042328   ,      20190817,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171327
9011042328   ,      20190917,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171328
9011042328   ,      20190917,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171329
9011042328   ,      20190917,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171329
9011042328   ,      20191017,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171330
9011042328   ,      20191017,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171331
9011042328   ,      20191017,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171331
9011042328   ,      20191117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171332
9011042328   ,      20191117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171333
9011042328   ,      20191117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171333
9011042328   ,      20191217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171334
9011042328   ,      20191217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171335
9011042328   ,      20191217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171335
9011042328   ,      20200117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171336
9011042328   ,      20200117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171337
9011042328   ,      20200117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171337
9011042328   ,      20200217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171338
9011042328   ,      20200217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171339
9011042328   ,      20200217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171339
9011042328   ,      20200317,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171340
9011042328   ,      20200317,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171341
9011042328   ,      20200317,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171341
9011042328   ,      20200417,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171342
9011042328   ,      20200417,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171343
9011042328   ,      20200417,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171343
9011042328   ,      20200517,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171344
9011042328   ,      20200517,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171345
9011042328   ,      20200517,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171345
9011042328   ,      20200617,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171346
9011042328   ,      20200617,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171347
9011042328   ,      20200617,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171347
9011042328   ,      20200717,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171348
9011042328   ,      20200717,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171349
9011042328   ,      20200717,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171349
9011042328   ,      20200817,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171350
9011042328   ,      20200817,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171351
9011042328   ,      20200817,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171351
9011042328   ,      20200917,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171352
9011042328   ,      20200917,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171353
9011042328   ,      20200917,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171353
9011042328   ,      20201017,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171354
9011042328   ,      20201017,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171355
9011042328   ,      20201017,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171355
9011042328   ,      20201117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171356
9011042328   ,      20201117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171357
9011042328   ,      20201117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171357
9011042328   ,      20201217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171358
9011042328   ,      20201217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171359
9011042328   ,      20201217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171359
9011042328   ,      20210117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171360
9011042328   ,      20210117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171361
9011042328   ,      20210117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171361
9011042328   ,      20210217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171362
9011042328   ,      20210217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171363
9011042328   ,      20210217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171363
9011042328   ,      20210317,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171364
9011042328   ,      20210317,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171365
9011042328   ,      20210317,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171365
9011042328   ,      20210417,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171366
9011042328   ,      20210417,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171367
9011042328   ,      20210417,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171367
9011042328   ,      20210517,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171368
9011042328   ,      20210517,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171369
9011042328   ,      20210517,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171369
