policy_number,effective_date,mplan,trans_amount,has_560,has_0090,has_1020,has_payout_pair,deferred_hold
9010764837,20201001,1659CR,179.35,False,False,False,False,True
9010764837,20211001,1659CR,179.35,False,False,False,False,True
9010764837,20221001,1659CR,179.35,False,False,False,False,True
9010764837,20231001,1659CR,179.35,False,False,False,False,True
9010764837,20241001,1659CR,179.35,False,False,False,False,True
9010764842,20181001,1659CR,179.35,False,False,False,False,True
9010764842,20191001,1659CR,179.35,False,False,False,False,True
9010765198,20181001,1659CR,492.36,False,False,False,False,True
9010765318,20181015,1659C2,248.2,False,False,False,False,True
9010765318,20191015,1659C2,248.2,False,False,False,False,True
9010765318,20201015,1659C2,248.2,False,False,False,False,True
9010765318,20211015,1659C2,248.2,False,False,False,False,True
9010765318,20221015,1659C2,248.2,False,False,False,False,True
9010765318,20231015,1659C2,248.2,False,False,False,False,True
9010765318,20241015,1659C2,248.2,False,False,False,False,True
9010765318,20251015,1659C2,248.2,False,False,False,False,True
9010765320,20181015,1659C2,305.25,False,False,False,False,True
9010765320,20191015,1659C2,305.25,False,False,False,False,True
9010765320,20201015,1659C2,305.25,False,False,False,False,True
9010765320,20211015,1659C2,305.25,False,False,False,False,True
9010765320,20221015,1659C2,305.25,False,False,False,False,True
9010765320,20231015,1659C2,305.25,False,False,False,False,True
9010765320,20241015,1659C2,305.25,False,False,False,False,True
9010765320,20251015,1659C2,305.25,False,False,False,False,True
9010765339,20181001,1659C2,894.25,False,False,False,False,True
9010765339,20191001,1659C2,894.25,False,False,False,False,True
9010765339,20201001,1659C2,894.25,False,False,False,False,True
9010765339,20211001,1659C2,894.25,False,False,False,False,True
9010765339,20221001,1659C2,894.25,False,False,False,False,True
9010765339,20231001,1659C2,894.25,False,False,False,False,True
9010765339,20241001,1659C2,894.25,False,False,False,False,True
9010765339,20251001,1659C2,894.25,False,False,False,False,True
9010766554,20181003,1659C2,279.25,False,False,False,False,True
9010766554,20191003,1659C2,279.25,False,False,False,False,True
9010766554,20201003,1659C2,279.25,False,False,False,False,True
9010766554,20211003,1659C2,279.25,False,False,False,False,True
9010766554,20221003,1659C2,279.25,False,False,False,False,True
9010766554,20231003,1659C2,279.25,False,False,False,False,True
9010766554,20241003,1659C2,279.25,False,False,False,False,True
9010766554,20251003,1659C2,279.25,False,False,False,False,True
9010766898,20181101,1659C2,321.5,False,False,False,False,True
9010766898,20191101,1659C2,321.5,False,False,False,False,True
9010766898,20201101,1659C2,321.5,False,False,False,False,True
9010766898,20211101,1659C2,321.5,False,False,False,False,True
9010766898,20221101,1659C2,321.5,False,False,False,False,True
9010766898,20231101,1659C2,321.5,False,False,False,False,True
9010766898,20241101,1659C2,321.5,False,False,False,False,True
9010766898,20251101,1659C2,321.5,False,False,False,False,True
9010766910,20181101,1659CR,333.7,False,False,False,False,True
9010766910,20191101,1659CR,333.7,False,False,False,False,True
9010766910,20201101,1659CR,333.7,False,False,False,False,True
9010767172,20181011,1659C2,1024.0,False,False,False,False,True
9010767172,20191011,1659C2,1024.0,False,False,False,False,True
9010767172,20201011,1659C2,1024.0,False,False,False,False,True
9010767172,20211011,1659C2,1024.0,False,False,False,False,True
9010767172,20221011,1659C2,1024.0,False,False,False,False,True
9010767172,20231011,1659C2,1024.0,False,False,False,False,True
9010767172,20241011,1659C2,1024.0,False,False,False,False,True
9010767172,20251011,1659C2,1024.0,False,False,False,False,True
9010767770,20211011,1659C2,128.5,False,False,False,False,True
9010767770,20221011,1659C2,128.5,False,False,False,False,True
9010767770,20231011,1659C2,128.5,False,False,False,False,True
9010767770,20241011,1659C2,128.5,False,False,False,False,True
9010767770,20251011,1659C2,128.5,False,False,False,False,True
9010768067,20181015,1659C2,112.75,False,False,False,False,True
9010768067,20191015,1659C2,112.75,False,False,False,False,True
9010768067,20201015,1659C2,112.75,False,False,False,False,True
9010768067,20211015,1659C2,112.75,False,False,False,False,True
9010768067,20221015,1659C2,112.75,False,False,False,False,True
9010768067,20231015,1659C2,112.75,False,False,False,False,True
9010768067,20241015,1659C2,112.75,False,False,False,False,True
9010768067,20251015,1659C2,112.75,False,False,False,False,True
9010768069,20181017,1659CR,188.1,False,False,False,False,True
9010768339,20181018,1659CR,263.2,False,False,False,False,True
9010768339,20191018,1659CR,263.2,False,False,False,False,True
9010768339,20201018,1659CR,263.2,False,False,False,False,True
9010769176,20181115,1659CR,369.7,False,False,False,False,True
9010769176,20191115,1659CR,369.7,False,False,False,False,True
9010769176,20201115,1659CR,369.7,False,False,False,False,True
9010769176,20211115,1659CR,369.7,False,False,False,False,True
9010769190,20171101,1659C2,175.25,False,False,False,False,True
9010769190,20181101,1659C2,175.25,False,False,False,False,True
9010769190,20191101,1659C2,175.25,False,False,False,False,True
9010769190,20201101,1659C2,175.25,False,False,False,False,True
9010769190,20211101,1659C2,175.25,False,False,False,False,True
9010769190,20221101,1659C2,175.25,False,False,False,False,True
9010769190,20231101,1659C2,175.25,False,False,False,False,True
9010769190,20241101,1659C2,175.25,False,False,False,False,True
9010769190,20251101,1659C2,175.25,False,False,False,False,True
9010769195,20181115,1659CR,235.78,False,False,False,False,True
9010769195,20191115,1659CR,235.78,False,False,False,False,True
9010769195,20201115,1659CR,235.78,False,False,False,False,True
9010769195,20211115,1659CR,235.78,False,False,False,False,True
9010769195,20221115,1659CR,235.78,False,False,False,False,True
9010769195,20231115,1659CR,235.78,False,False,False,False,True
9010769195,20241115,1659CR,235.78,False,False,False,False,True
9010769195,20251115,1659CR,235.78,False,False,False,False,True
9010769227,20181101,1659C2,390.25,False,False,False,False,True
9010769227,20191101,1659C2,390.25,False,False,False,False,True
9010769232,20181115,1659C2,343.25,False,False,False,False,True
9010769232,20191115,1659C2,343.25,False,False,False,False,True
9010769232,20201115,1659C2,343.25,False,False,False,False,True
9010769232,20211115,1659C2,343.25,False,False,False,False,True
9010769232,20221115,1659C2,343.25,False,False,False,False,True
9010769232,20231115,1659C2,343.25,False,False,False,False,True
9010769232,20241115,1659C2,343.25,False,False,False,False,True
9010769232,20251115,1659C2,343.25,False,False,False,False,True
9010770062,20181116,1659CR,317.1,False,False,False,False,True
9010770062,20191116,1659CR,317.1,False,False,False,False,True
9010770062,20201116,1659CR,317.1,False,False,False,False,True
9010770062,20211116,1659CR,317.1,False,False,False,False,True
9010770844,20181115,1659C2,206.75,False,False,False,False,True
9010770844,20191115,1659C2,206.75,False,False,False,False,True
9010770844,20201115,1659C2,206.75,False,False,False,False,True
9010770844,20211115,1659C2,206.75,False,False,False,False,True
9010770844,20221115,1659C2,206.75,False,False,False,False,True
9010770844,20231115,1659C2,206.75,False,False,False,False,True
9010770844,20241115,1659C2,206.75,False,False,False,False,True
9010770844,20251115,1659C2,206.75,False,False,False,False,True
9010770865,20181115,1659CR,306.04,False,False,False,False,True
9010770865,20191115,1659CR,306.04,False,False,False,False,True
9010770865,20201115,1659CR,306.04,False,False,False,False,True
9010770865,20211115,1659CR,306.04,False,False,False,False,True
9010770865,20221115,1659CR,306.04,False,False,False,False,True
9010771070,20181113,1659CR,272.4,False,False,False,False,True
9010771070,20191113,1659CR,272.4,False,False,False,False,True
9010771070,20201113,1659CR,272.4,False,False,False,False,True
9010771070,20211113,1659CR,272.4,False,False,False,False,True
9010771532,20181201,1659C2,390.25,False,False,False,False,True
9010771532,20191201,1659C2,390.25,False,False,False,False,True
9010771532,20201201,1659C2,390.25,False,False,False,False,True
9010771532,20211201,1659C2,390.25,False,False,False,False,True
9010771532,20221201,1659C2,390.25,False,False,False,False,True
9010771532,20231201,1659C2,390.25,False,False,False,False,True
9010771532,20241201,1659C2,390.25,False,False,False,False,True
9010771532,20251201,1659C2,390.25,False,False,False,False,True
9010771832,20181115,1659C2,343.25,False,False,False,False,True
9010771832,20191115,1659C2,343.25,False,False,False,False,True
9010771832,20201115,1659C2,343.25,False,False,False,False,True
9010771832,20211115,1659C2,343.25,False,False,False,False,True
9010771832,20221115,1659C2,343.25,False,False,False,False,True
9010771832,20231115,1659C2,343.25,False,False,False,False,True
9010771832,20241115,1659C2,343.25,False,False,False,False,True
9010771832,20251115,1659C2,343.25,False,False,False,False,True
9010771833,20181115,1659C2,458.75,False,False,False,False,True
9010771833,20191115,1659C2,458.75,False,False,False,False,True
9010771833,20201115,1659C2,458.75,False,False,False,False,True
9010771833,20211115,1659C2,458.75,False,False,False,False,True
9010771833,20221115,1659C2,458.75,False,False,False,False,True
9010771833,20231115,1659C2,458.75,False,False,False,False,True
9010771833,20241115,1659C2,458.75,False,False,False,False,True
9010771833,20251115,1659C2,458.75,False,False,False,False,True
9010772668,20181123,1659CR,164.3,False,False,False,False,True
9010772898,20181126,1659C2,458.75,False,False,False,False,True
9010772898,20191126,1659C2,458.75,False,False,False,False,True
9010772898,20201126,1659C2,458.75,False,False,False,False,True
9010772898,20211126,1659C2,458.75,False,False,False,False,True
9010772898,20221126,1659C2,458.75,False,False,False,False,True
9010772898,20231126,1659C2,458.75,False,False,False,False,True
9010772898,20241126,1659C2,458.75,False,False,False,False,True
9010772957,20181126,1659C2,214.25,False,False,False,False,True
9010772957,20191126,1659C2,214.25,False,False,False,False,True
9010772957,20201126,1659C2,214.25,False,False,False,False,True
9010772957,20211126,1659C2,214.25,False,False,False,False,True
9010772957,20221126,1659C2,214.25,False,False,False,False,True
9010772957,20231126,1659C2,214.25,False,False,False,False,True
9010772957,20241126,1659C2,214.25,False,False,False,False,True
9010772957,20251126,1659C2,214.25,False,False,False,False,True
9010773107,20171201,1659CR,259.2,False,False,False,False,True
9010773107,20181201,1659CR,259.2,False,False,False,False,True
9010773107,20191201,1659CR,259.2,False,False,False,False,True
9010773107,20201201,1659CR,259.2,False,False,False,False,True
9010773107,20211201,1659CR,259.2,False,False,False,False,True
9010773107,20221201,1659CR,259.2,False,False,False,False,True
9010773107,20231201,1659CR,259.2,False,False,False,False,True
9010773468,20181205,1659CR,179.35,False,False,False,False,True
9010773468,20191205,1659CR,179.35,False,False,False,False,True
9010773468,20201205,1659CR,179.35,False,False,False,False,True
9010773468,20211205,1659CR,179.35,False,False,False,False,True
9010773681,20181201,1659C2,297.52,False,False,False,False,True
9010773681,20191201,1659C2,297.52,False,False,False,False,True
9010773681,20201201,1659C2,297.52,False,False,False,False,True
9010773681,20211201,1659C2,297.52,False,False,False,False,True
9010773681,20221201,1659C2,297.52,False,False,False,False,True
9010773681,20231201,1659C2,297.52,False,False,False,False,True
9010773681,20241201,1659C2,297.52,False,False,False,False,True
9010773681,20251201,1659C2,297.52,False,False,False,False,True
9010773856,20181205,1659CR,287.02,False,False,False,False,True
9010773856,20191205,1659CR,287.02,False,False,False,False,True
9010774490,20181210,1659C2,246.75,False,False,False,False,True
9010774490,20191210,1659C2,246.75,False,False,False,False,True
9010774490,20201210,1659C2,246.75,False,False,False,False,True
9010774490,20211210,1659C2,246.75,False,False,False,False,True
9010774490,20221210,1659C2,246.75,False,False,False,False,True
9010774490,20231210,1659C2,246.75,False,False,False,False,True
9010774490,20241210,1659C2,246.75,False,False,False,False,True
9010774490,20251210,1659C2,246.75,False,False,False,False,True
9010774527,20181210,1659C2,358.0,False,False,False,False,True
9010774527,20191210,1659C2,358.0,False,False,False,False,True
9010774527,20201210,1659C2,358.0,False,False,False,False,True
9010774527,20211210,1659C2,358.0,False,False,False,False,True
9010774527,20221210,1659C2,358.0,False,False,False,False,True
9010774527,20231210,1659C2,358.0,False,False,False,False,True
9010774527,20241210,1659C2,358.0,False,False,False,False,True
9010774527,20251210,1659C2,358.0,False,False,False,False,True
9010774772,20181216,1659C2,448.0,False,False,False,False,True
9010774772,20191216,1659C2,448.0,False,False,False,False,True
9010774772,20201216,1659C2,448.0,False,False,False,False,True
9010774772,20211216,1659C2,448.0,False,False,False,False,True
9010774772,20221216,1659C2,448.0,False,False,False,False,True
9010774772,20231216,1659C2,448.0,False,False,False,False,True
9010774772,20241216,1659C2,448.0,False,False,False,False,True
9010774772,20251216,1659C2,448.0,False,False,False,False,True
9010774773,20181216,1659C2,604.5,False,False,False,False,True
9010774773,20191216,1659C2,604.5,False,False,False,False,True
9010774773,20201216,1659C2,604.5,False,False,False,False,True
9010774773,20211216,1659C2,604.5,False,False,False,False,True
9010774773,20221216,1659C2,604.5,False,False,False,False,True
9010774773,20231216,1659C2,604.5,False,False,False,False,True
9010774773,20241216,1659C2,604.5,False,False,False,False,True
9010774773,20241216,1659C2,604.5,False,False,False,False,True
9010774773,20241216,1659C2,604.5,False,False,False,False,True
9010774794,20180116,1659CR,268.48,False,False,False,False,True
9010774794,20190116,1659CR,268.48,False,False,False,False,True
9010774794,20200116,1659CR,268.48,False,False,False,False,True
9010774794,20210116,1659CR,268.48,False,False,False,False,True
9010774794,20220116,1659CR,268.48,False,False,False,False,True
9010774794,20230116,1659CR,268.48,False,False,False,False,True
9010774794,20240116,1659CR,268.48,False,False,False,False,True
9010774794,20250116,1659CR,268.48,False,False,False,False,True
9010774973,20201215,1659C2,175.25,False,False,False,False,True
9010774973,20211215,1659C2,175.25,False,False,False,False,True
9010774973,20221215,1659C2,175.25,False,False,False,False,True
9010774973,20231215,1659C2,175.25,False,False,False,False,True
9010774973,20241215,1659C2,175.25,False,False,False,False,True
9010774973,20251215,1659C2,175.25,False,False,False,False,True
9010775244,20181218,1659C2,642.5,False,False,False,False,True
9010775244,20191218,1659C2,642.5,False,False,False,False,True
9010775244,20201218,1659C2,642.5,False,False,False,False,True
9010775244,20211218,1659C2,642.5,False,False,False,False,True
9010775244,20221218,1659C2,642.5,False,False,False,False,True
9010775244,20231218,1659C2,642.5,False,False,False,False,True
9010775244,20241218,1659C2,642.5,False,False,False,False,True
9010775244,20251218,1659C2,642.5,False,False,False,False,True
9010775323,20181228,1659CR,281.98,False,False,False,False,True
9010775323,20191228,1659CR,281.98,False,False,False,False,True
9010775418,20181219,1659C2,238.5,False,False,False,False,True
9010775418,20191219,1659C2,238.5,False,False,False,False,True
9010775418,20201219,1659C2,238.5,False,False,False,False,True
9010775418,20211219,1659C2,238.5,False,False,False,False,True
9010775418,20221219,1659C2,238.5,False,False,False,False,True
9010775418,20231219,1659C2,238.5,False,False,False,False,True
9010775418,20241219,1659C2,238.5,False,False,False,False,True
9010775418,20251219,1659C2,238.5,False,False,False,False,True
9010775722,20181220,1659C2,134.75,False,False,False,False,True
9010775722,20191220,1659C2,134.75,False,False,False,False,True
9010775722,20201220,1659C2,134.75,False,False,False,False,True
9010775722,20211220,1659C2,134.75,False,False,False,False,True
9010775722,20221220,1659C2,134.75,False,False,False,False,True
9010775722,20231220,1659C2,134.75,False,False,False,False,True
9010775722,20241220,1659C2,134.75,False,False,False,False,True
9010775722,20251220,1659C2,134.75,False,False,False,False,True
9010775723,20180114,1659C2,123.25,False,False,False,False,True
9010775723,20190114,1659C2,123.25,False,False,False,False,True
9010775723,20200114,1659C2,123.25,False,False,False,False,True
9010775723,20210114,1659C2,123.25,False,False,False,False,True
9010775723,20220114,1659C2,123.25,False,False,False,False,True
9010775723,20230114,1659C2,123.25,False,False,False,False,True
9010775723,20240114,1659C2,123.25,False,False,False,False,True
9010775723,20250114,1659C2,123.25,False,False,False,False,True
9010775723,20260114,1659C2,123.25,False,False,False,False,True
9010776027,20181227,1659C2,2233.0,False,False,False,False,True
9010776027,20191227,1659C2,2233.0,False,False,False,False,True
9010776442,20180113,1659C2,271.0,False,False,False,False,True
9010776442,20190113,1659C2,271.0,False,False,False,False,True
9010776442,20200113,1659C2,271.0,False,False,False,False,True
9010776445,20180216,1659C2,753.7,False,False,False,False,True
9010776445,20190216,1659C2,753.7,False,False,False,False,True
9010776445,20200216,1659C2,753.7,False,False,False,False,True
9010776445,20210216,1659C2,753.7,False,False,False,False,True
9010776445,20220216,1659C2,753.7,False,False,False,False,True
9010776445,20230216,1659C2,753.7,False,False,False,False,True
9010776445,20240216,1659C2,753.7,False,False,False,False,True
9010776450,20180113,1659C2,298.75,False,False,False,False,True
9010776450,20190113,1659C2,298.75,False,False,False,False,True
9010776450,20200113,1659C2,298.75,False,False,False,False,True
9010776450,20210113,1659C2,298.75,False,False,False,False,True
9010776450,20220113,1659C2,298.75,False,False,False,False,True
9010776450,20230113,1659C2,298.75,False,False,False,False,True
9010776450,20240113,1659C2,298.75,False,False,False,False,True
9010776450,20250113,1659C2,298.75,False,False,False,False,True
9010776502,20180102,1659C2,169.75,False,False,False,False,True
9010776502,20190102,1659C2,169.75,False,False,False,False,True
9010776502,20200102,1659C2,169.75,False,False,False,False,True
9010776502,20210102,1659C2,169.75,False,False,False,False,True
9010776502,20220102,1659C2,169.75,False,False,False,False,True
9010776502,20230102,1659C2,169.75,False,False,False,False,True
9010776502,20240102,1659C2,169.75,False,False,False,False,True
9010776502,20250102,1659C2,169.75,False,False,False,False,True
9010776502,20260102,1659C2,169.75,False,False,False,False,True
9010776651,20180115,1659CR,439.6,False,False,False,False,True
9010776651,20190115,1659CR,485.28,False,False,False,False,True
9010776651,20200115,1659CR,485.28,False,False,False,False,True
9010776651,20210115,1659CR,485.28,False,False,False,False,True
9010776651,20220115,1659CR,485.28,False,False,False,False,True
9010776651,20230115,1659CR,485.28,False,False,False,False,True
9010776651,20240115,1659CR,485.28,False,False,False,False,True
9010776651,20250115,1659CR,485.28,False,False,False,False,True
9010776651,20260115,1659CR,485.28,False,False,False,False,True
9010776672,20190115,1659CR,217.2,False,False,False,False,True
9010776672,20200115,1659CR,217.2,False,False,False,False,True
9010776672,20210115,1659CR,217.2,False,False,False,False,True
9010776672,20220115,1659CR,217.2,False,False,False,False,True
9010776672,20230115,1659CR,217.2,False,False,False,False,True
9010776672,20240115,1659CR,217.2,False,False,False,False,True
9010776813,20180115,1659CR,171.05,False,False,False,False,True
9010776813,20190115,1659CR,171.05,False,False,False,False,True
9010776813,20200115,1659CR,171.05,False,False,False,False,True
9010776813,20210115,1659CR,171.05,False,False,False,False,True
9010776813,20220115,1659CR,171.05,False,False,False,False,True
9010776813,20230115,1659CR,171.05,False,False,False,False,True
9010776814,20180115,1659CR,250.9,False,False,False,False,True
9010776814,20190115,1659CR,250.9,False,False,False,False,True
9010776814,20200115,1659CR,250.9,False,False,False,False,True
9010776831,20180115,1659C2,661.65,False,False,False,False,True
9010776831,20190115,1659C2,661.65,False,False,False,False,True
9010776831,20200115,1659C2,661.65,False,False,False,False,True
9010776831,20210115,1659C2,661.65,False,False,False,False,True
9010776831,20220115,1659C2,661.65,False,False,False,False,True
9010776831,20230115,1659C2,661.65,False,False,False,False,True
9010776831,20240115,1659C2,661.65,False,False,False,False,True
9010776831,20250115,1659C2,661.65,False,False,False,False,True
9010776831,20260115,1659C2,661.65,False,False,False,False,True
9010776832,20180115,1659C2,430.65,False,False,False,False,True
9010776832,20190115,1659C2,430.65,False,False,False,False,True
9010776832,20200115,1659C2,430.65,False,False,False,False,True
9010776832,20210115,1659C2,430.65,False,False,False,False,True
9010776832,20220115,1659C2,430.65,False,False,False,False,True
9010776832,20230115,1659C2,430.65,False,False,False,False,True
9010776832,20240115,1659C2,430.65,False,False,False,False,True
9010776832,20250115,1659C2,430.65,False,False,False,False,True
9010776832,20260115,1659C2,430.65,False,False,False,False,True
9010777059,20180205,1659C2,502.0,False,False,False,False,True
9010777059,20190205,1659C2,502.0,False,False,False,False,True
9010777059,20200205,1659C2,502.0,False,False,False,False,True
9010777059,20210205,1659C2,502.0,False,False,False,False,True
9010777059,20220205,1659C2,502.0,False,False,False,False,True
9010777059,20230205,1659C2,502.0,False,False,False,False,True
9010777059,20240205,1659C2,502.0,False,False,False,False,True
9010777793,20180310,1659CR,309.06,False,False,False,False,True
9010777793,20190310,1659CR,309.06,False,False,False,False,True
9010777793,20200310,1659CR,309.06,False,False,False,False,True
9010777793,20210310,1659CR,309.06,False,False,False,False,True
9010777793,20220310,1659CR,309.06,False,False,False,False,True
9010777793,20230310,1659CR,309.06,False,False,False,False,True
9010778142,20180123,1659CR,227.9,False,False,False,False,True
9010778142,20190123,1659CR,227.9,False,False,False,False,True
9010778464,20180114,1659CR,423.14,False,False,False,False,True
9010778464,20190114,1659CR,423.14,False,False,False,False,True
9010778464,20200114,1659CR,423.14,False,False,False,False,True
9010778464,20210114,1659CR,423.14,False,False,False,False,True
9010778464,20220114,1659CR,423.14,False,False,False,False,True
9010778464,20230114,1659CR,423.14,False,False,False,False,True
9010778464,20240114,1659CR,423.14,False,False,False,False,True
9010778464,20250114,1659CR,423.14,False,False,False,False,True
9010778464,20260114,1659CR,423.14,False,False,False,False,True
9010778474,20180203,1659CR,188.1,False,False,False,False,True
9010778474,20190203,1659CR,188.1,False,False,False,False,True
9010778474,20200203,1659CR,188.1,False,False,False,False,True
9010778474,20210203,1659CR,188.1,False,False,False,False,True
9010778653,20180123,1659C2,287.25,False,False,False,False,True
9010778653,20190123,1659C2,287.25,False,False,False,False,True
9010778653,20200123,1659C2,287.25,False,False,False,False,True
9010778653,20210123,1659C2,287.25,False,False,False,False,True
9010778653,20220123,1659C2,287.25,False,False,False,False,True
9010778653,20230123,1659C2,287.25,False,False,False,False,True
9010778653,20240123,1659C2,287.25,False,False,False,False,True
9010778653,20250123,1659C2,287.25,False,False,False,False,True
9010778653,20260123,1659C2,287.25,False,False,False,False,True
9010779031,20180306,1659C2,626.0,False,False,False,False,True
9010779031,20190306,1659C2,626.0,False,False,False,False,True
9010779031,20200306,1659C2,626.0,False,False,False,False,True
9010779031,20210306,1659C2,626.0,False,False,False,False,True
9010779031,20220306,1659C2,626.0,False,False,False,False,True
9010779031,20230306,1659C2,626.0,False,False,False,False,True
9010779031,20240306,1659C2,626.0,False,False,False,False,True
9010779031,20250306,1659C2,626.0,False,False,False,False,True
9010779031,20260306,1659C2,626.0,False,False,False,False,True
9010779074,20180223,1659CR,677.4,False,False,False,False,True
9010779074,20190223,1659CR,677.4,False,False,False,False,True
9010779074,20200223,1659CR,677.4,False,False,False,False,True
9010779074,20210223,1659CR,677.4,False,False,False,False,True
9010779074,20220223,1659CR,677.4,False,False,False,False,True
9010779191,20180127,1659C2,407.5,False,False,False,False,True
9010779191,20190127,1659C2,407.5,False,False,False,False,True
9010779191,20200127,1659C2,407.5,False,False,False,False,True
9010779191,20200127,1659C2,407.5,False,False,False,False,True
9010779551,20180201,1659C2,138.25,False,False,False,False,True
9010779551,20190201,1659C2,138.25,False,False,False,False,True
9010779551,20200201,1659C2,138.25,False,False,False,False,True
9010779551,20210201,1659C2,138.25,False,False,False,False,True
9010779551,20220201,1659C2,138.25,False,False,False,False,True
9010779551,20230201,1659C2,138.25,False,False,False,False,True
9010779551,20240201,1659C2,138.25,False,False,False,False,True
9010779551,20250201,1659C2,138.25,False,False,False,False,True
9010779551,20260201,1659C2,138.25,False,False,False,False,True
9010779552,20180201,1659C2,175.25,False,False,False,False,True
9010779552,20190201,1659C2,175.25,False,False,False,False,True
9010779552,20190201,1659C2,175.25,False,False,False,False,True
9010780003,20180207,1659CR,231.82,False,False,False,False,True
9010780003,20190207,1659CR,231.82,False,False,False,False,True
9010780131,20180203,1659CR,188.1,False,False,False,False,True
9010780393,20180201,1659C2,159.5,False,False,False,False,True
9010780393,20190201,1659C2,159.5,False,False,False,False,True
9010780393,20200201,1659C2,159.5,False,False,False,False,True
9010780393,20210201,1659C2,159.5,False,False,False,False,True
9010780393,20220201,1659C2,159.5,False,False,False,False,True
9010780393,20230201,1659C2,159.5,False,False,False,False,True
9010780393,20240201,1659C2,159.5,False,False,False,False,True
9010780393,20250201,1659C2,159.5,False,False,False,False,True
9010780393,20260201,1659C2,159.5,False,False,False,False,True
9010780403,20180226,1659CR,752.8,False,False,False,False,True
9010780403,20190226,1659CR,752.8,False,False,False,False,True
9010780411,20180205,1659CR,317.1,False,False,False,False,True
9010780411,20180205,1659CR,317.1,False,False,False,False,True
9010780411,20180205,1659CR,317.1,False,False,False,False,True
9010780411,20180205,1659CR,317.1,False,False,False,False,True
9010780411,20180205,1659CR,317.1,False,False,False,False,True
9010780411,20180205,1659CR,317.1,False,False,False,False,True
9010780411,20190205,1659CR,317.1,False,False,False,False,True
9010780411,20180301,1659CR,317.1,False,False,False,False,True
9010780411,20180205,1659CR,317.1,False,False,False,False,True
9010780411,20180320,1659CR,317.1,False,False,False,False,True
9010780411,20180320,1659CR,317.1,False,False,False,False,True
9010780591,20230209,1659C2,1357.0,False,False,False,False,True
9010780591,20230209,1659C2,1357.0,False,False,False,False,True
9010780591,20230209,1659C2,1357.0,False,False,False,False,True
9010780591,20230209,1659C2,1361.4,False,False,False,False,True
9010780591,20230207,1659C2,1357.0,False,False,False,False,True
9010780591,20240209,1659C2,1357.0,False,False,False,False,True
9010780591,20250209,1659C2,1357.0,False,False,False,False,True
9010780591,20260209,1659C2,1357.0,False,False,False,False,True
9010780791,20181210,1659CR,272.4,False,False,False,False,True
9010780791,20191210,1659CR,272.4,False,False,False,False,True
9010780791,20201210,1659CR,272.4,False,False,False,False,True
9010780791,20211210,1659CR,272.4,False,False,False,False,True
9010780791,20221210,1659CR,272.4,False,False,False,False,True
9010781128,20180218,1659C2,357.08,False,False,False,False,True
9010781128,20190218,1659C2,357.08,False,False,False,False,True
9010781128,20200218,1659C2,357.08,False,False,False,False,True
9010781128,20210218,1659C2,357.08,False,False,False,False,True
9010781128,20220218,1659C2,357.08,False,False,False,False,True
9010781128,20230218,1659C2,357.08,False,False,False,False,True
9010781128,20240218,1659C2,357.08,False,False,False,False,True
9010781128,20250218,1659C2,357.08,False,False,False,False,True
9010781128,20260218,1659C2,357.08,False,False,False,False,True
9010781713,20180213,1659C2,678.5,False,False,False,False,True
9010781713,20190213,1659C2,678.5,False,False,False,False,True
9010781713,20200213,1659C2,678.5,False,False,False,False,True
9010781713,20210213,1659C2,678.5,False,False,False,False,True
9010782062,20180218,1659C2,187.0,False,False,False,False,True
9010782062,20190218,1659C2,187.0,False,False,False,False,True
9010782062,20200218,1659C2,187.0,False,False,False,False,True
9010782062,20210218,1659C2,187.0,False,False,False,False,True
9010782062,20220218,1659C2,187.0,False,False,False,False,True
9010782062,20230218,1659C2,187.0,False,False,False,False,True
9010782062,20240218,1659C2,187.0,False,False,False,False,True
9010782062,20250218,1659C2,187.0,False,False,False,False,True
9010782062,20260218,1659C2,187.0,False,False,False,False,True
9010782064,20180226,1659C2,164.5,False,False,False,False,True
9010782064,20190226,1659C2,164.5,False,False,False,False,True
9010782064,20200226,1659C2,164.5,False,False,False,False,True
9010782064,20210226,1659C2,164.5,False,False,False,False,True
9010782064,20220226,1659C2,164.5,False,False,False,False,True
9010782064,20230226,1659C2,164.5,False,False,False,False,True
9010782064,20240226,1659C2,164.5,False,False,False,False,True
9010782064,20250226,1659C2,164.5,False,False,False,False,True
9010782064,20260226,1659C2,164.5,False,False,False,False,True
9010782640,20180218,1659C2,164.5,False,False,False,False,True
9010782640,20190218,1659C2,164.5,False,False,False,False,True
9010782640,20200218,1659C2,164.5,False,False,False,False,True
9010782640,20210218,1659C2,164.5,False,False,False,False,True
9010782640,20220218,1659C2,164.5,False,False,False,False,True
9010782640,20230218,1659C2,164.5,False,False,False,False,True
9010782640,20240218,1659C2,164.5,False,False,False,False,True
9010782640,20250218,1659C2,164.5,False,False,False,False,True
9010782640,20260218,1659C2,164.5,False,False,False,False,True
9010782822,20180301,1659CR,197.35,False,False,False,False,True
9010783278,20180313,1659C2,296.0,False,False,False,False,True
9010783278,20190313,1659C2,296.0,False,False,False,False,True
9010783278,20200313,1659C2,296.0,False,False,False,False,True
9010783278,20210313,1659C2,296.0,False,False,False,False,True
9010783278,20220313,1659C2,296.0,False,False,False,False,True
9010783278,20230313,1659C2,296.0,False,False,False,False,True
9010783278,20240313,1659C2,296.0,False,False,False,False,True
9010783278,20250313,1659C2,296.0,False,False,False,False,True
9010783278,20260313,1659C2,296.0,False,False,False,False,True
