reconstructed_claim_id,policy_number,name_id,relate_code,benefit_seq,priority_rank,has_address,has_tax_id,payout_event_count,payee_distribution_status
RC-9010478285-1-DEATH_CLAIM-C0-20200405,9010478285,589519,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010478285-1-DEATH_CLAIM-C0-20200405,9010478285,560066,B2,0,2,N,N,1,SINGLE_PAYEE_MATCH
RC-9010478285-2-DEATH_CLAIM-C0-20200405,9010478285,589519,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010478285-2-DEATH_CLAIM-C0-20200405,9010478285,560066,B2,0,2,N,N,0,PAYEE_UNRESOLVED
RC-9010478574-1-DEATH_CLAIM-C0-20200218,9010478574,704181,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010478574-1-DEATH_CLAIM-C0-20200218,9010478574,710126,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010478574-1-DEATH_CLAIM-C0-20200218,9010478574,710127,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010479749-1-DEATH_CLAIM-C0-20260105,9010479749,704183,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010479749-1-DEATH_CLAIM-C0-20260105,9010479749,713546,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010479749-1-DEATH_CLAIM-C0-20260105,9010479749,713547,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010479749-1-DEATH_CLAIM-C0-20260105,9010479749,713548,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010479749-1-DEATH_CLAIM-C0-20260105,9010479749,560066,B2,0,2,N,N,3,MULTI_BENEFICIARY_SPLIT
RC-9010479749-2-DEATH_CLAIM-C0-20260105,9010479749,704183,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010479749-2-DEATH_CLAIM-C0-20260105,9010479749,713546,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010479749-2-DEATH_CLAIM-C0-20260105,9010479749,713547,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010479749-2-DEATH_CLAIM-C0-20260105,9010479749,713548,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010479749-2-DEATH_CLAIM-C0-20260105,9010479749,560066,B2,0,2,N,N,0,PAYEE_UNRESOLVED
RC-9010484821-1-DEATH_CLAIM-C0-20190417,9010484821,589582,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010484821-1-DEATH_CLAIM-C0-20190417,9010484821,704213,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010484821-1-DEATH_CLAIM-C0-20190417,9010484821,704214,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010484821-1-DEATH_CLAIM-C0-20190417,9010484821,704215,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010484821-2-DEATH_CLAIM-C0-20190417,9010484821,589582,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010484821-2-DEATH_CLAIM-C0-20190417,9010484821,704213,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010484821-2-DEATH_CLAIM-C0-20190417,9010484821,704214,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010484821-2-DEATH_CLAIM-C0-20190417,9010484821,704215,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010486919-1-DEATH_CLAIM-C0-20250602,9010486919,601413,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010486919-1-DEATH_CLAIM-C0-20250602,9010486919,704218,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010486919-2-DEATH_CLAIM-C0-20250602,9010486919,601413,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010486919-2-DEATH_CLAIM-C0-20250602,9010486919,704218,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010486964-1-DEATH_CLAIM-C0-20220313,9010486964,589586,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010486964-1-DEATH_CLAIM-C0-20220313,9010486964,560066,B2,0,2,N,N,1,SINGLE_PAYEE_MATCH
RC-9010486964-2-DEATH_CLAIM-C0-20220313,9010486964,589586,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010486964-2-DEATH_CLAIM-C0-20220313,9010486964,560066,B2,0,2,N,N,0,PAYEE_UNRESOLVED
RC-9010488274-1-DEATH_CLAIM-C0-20180422,9010488274,589601,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010488274-1-DEATH_CLAIM-C0-20180422,9010488274,704229,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010488274-1-DEATH_CLAIM-C0-20180422,9010488274,704230,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010488274-2-DEATH_CLAIM-C0-20180422,9010488274,589601,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010488274-2-DEATH_CLAIM-C0-20180422,9010488274,704229,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010488274-2-DEATH_CLAIM-C0-20180422,9010488274,704230,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010489508-1-DEATH_CLAIM-C0-20200127,9010489508,695092,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010489508-1-DEATH_CLAIM-C0-20200127,9010489508,695093,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010489508-2-DEATH_CLAIM-C0-20200127,9010489508,695092,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010489508-2-DEATH_CLAIM-C0-20200127,9010489508,695093,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010491000-1-DEATH_CLAIM-C0-20200223,9010491000,711849,B1,0,1,Y,N,1,SINGLE_PAYEE_MATCH
RC-9010491000-2-DEATH_CLAIM-C0-20200223,9010491000,711849,B1,0,1,Y,N,0,PAYEE_UNRESOLVED
RC-9010496486-1-DEATH_CLAIM-C0-20231120,9010496486,590493,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010496486-1-DEATH_CLAIM-C0-20231120,9010496486,698280,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010497768-1-DEATH_CLAIM-C0-20231215,9010497768,704284,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010497768-1-DEATH_CLAIM-C0-20231215,9010497768,704285,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010498153-1-DEATH_CLAIM-C0-20240405,9010498153,704288,B1,0,1,Y,Y,2,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010498153-1-DEATH_CLAIM-C0-20240405,9010498153,704289,B1,0,1,Y,Y,2,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010498153-2-DEATH_CLAIM-C0-20240405,9010498153,704288,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010498153-2-DEATH_CLAIM-C0-20240405,9010498153,704289,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010498260-1-DEATH_CLAIM-C0-20240415,9010498260,704290,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010498260-1-DEATH_CLAIM-C0-20240415,9010498260,704291,B2,0,2,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010498260-1-DEATH_CLAIM-C0-20240415,9010498260,704292,B2,0,2,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010498260-1-DEATH_CLAIM-C0-20240415,9010498260,704293,B2,0,2,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010498260-2-DEATH_CLAIM-C0-20240415,9010498260,704290,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010498260-2-DEATH_CLAIM-C0-20240415,9010498260,704291,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010498260-2-DEATH_CLAIM-C0-20240415,9010498260,704292,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010498260-2-DEATH_CLAIM-C0-20240415,9010498260,704293,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010498617-1-DEATH_CLAIM-C0-20230115,9010498617,711465,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010499269-1-DEATH_CLAIM-C0-20180115,9010499269,590707,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010499674-1-DEATH_CLAIM-C0-20201002,9010499674,560682,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010499674-2-DEATH_CLAIM-C0-20201002,9010499674,560682,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010499702-1-DEATH_CLAIM-C0-20220210,9010499702,468860,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010499702-1-DEATH_CLAIM-C0-20220210,9010499702,711521,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010499702-1-DEATH_CLAIM-C0-20220210,9010499702,711522,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010499702-1-DEATH_CLAIM-C0-20220210,9010499702,711523,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010499702-1-DEATH_CLAIM-C0-20220210,9010499702,560066,B2,0,2,N,N,4,MULTI_BENEFICIARY_SPLIT
RC-9010499702-2-DEATH_CLAIM-C0-20220210,9010499702,468860,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010499702-2-DEATH_CLAIM-C0-20220210,9010499702,711521,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010499702-2-DEATH_CLAIM-C0-20220210,9010499702,711522,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010499702-2-DEATH_CLAIM-C0-20220210,9010499702,711523,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010499702-2-DEATH_CLAIM-C0-20220210,9010499702,560066,B2,0,2,N,N,0,PAYEE_UNRESOLVED
RC-9010500769-1-DEATH_CLAIM-C0-20230824,9010500769,704384,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010500769-1-DEATH_CLAIM-C0-20230824,9010500769,704385,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010501836-1-DEATH_CLAIM-C0-20190107,9010501836,698449,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010501836-1-DEATH_CLAIM-C0-20190107,9010501836,708967,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010501836-2-DEATH_CLAIM-C0-20190107,9010501836,698449,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010501836-2-DEATH_CLAIM-C0-20190107,9010501836,708967,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010502820-1-DEATH_CLAIM-C0-20241123,9010502820,603676,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010502820-1-DEATH_CLAIM-C0-20241123,9010502820,704402,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,603676,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010502820-2-DEATH_CLAIM-C0-20241123,9010502820,704402,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,704435,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010505549-1-DEATH_CLAIM-C0-20221202,9010505549,704436,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010506789-1-DEATH_CLAIM-C0-20210116,9010506789,704418,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010511240-1-DEATH_CLAIM-C0-20190528,9010511240,627639,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010511240-2-DEATH_CLAIM-C0-20190528,9010511240,627639,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010511355-1-DEATH_CLAIM-C0-20190328,9010511355,703275,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010511355-1-DEATH_CLAIM-C0-20190328,9010511355,703276,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010511355-2-DEATH_CLAIM-C0-20190328,9010511355,703275,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010511355-2-DEATH_CLAIM-C0-20190328,9010511355,703276,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,590820,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010514051-1-DEATH_CLAIM-C0-20241117,9010514051,704470,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,607751,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010515598-1-DEATH_CLAIM-C0-20230214,9010515598,688357,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,607751,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010515598-2-DEATH_CLAIM-C0-20230214,9010515598,688357,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,704499,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,704500,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,704501,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,704502,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010517231-1-DEATH_CLAIM-C0-20250803,9010517231,704503,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,704499,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,704500,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,704501,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,704502,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010517231-2-DEATH_CLAIM-C0-20250803,9010517231,704503,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,589758,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010518050-1-DEATH_CLAIM-C0-20210514,9010518050,560066,B2,0,2,N,N,1,SINGLE_PAYEE_MATCH
RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,589758,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010518050-2-DEATH_CLAIM-C0-20210514,9010518050,560066,B2,0,2,N,N,0,PAYEE_UNRESOLVED
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,704562,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,590841,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010520217-1-DEATH_CLAIM-C0-20221029,9010520217,704563,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,704562,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,590841,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010520217-4-DEATH_CLAIM-C0-20221029,9010520217,704563,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010521160-1-DEATH_CLAIM-C0-20230107,9010521160,704566,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010521160-1-DEATH_CLAIM-C0-20230107,9010521160,560066,B2,0,2,N,N,1,SINGLE_PAYEE_MATCH
RC-9010521160-2-DEATH_CLAIM-C0-20230107,9010521160,704566,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010521160-2-DEATH_CLAIM-C0-20230107,9010521160,560066,B2,0,2,N,N,0,PAYEE_UNRESOLVED
RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,704567,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010521651-1-DEATH_CLAIM-C0-20230502,9010521651,704568,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,704567,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010521651-2-DEATH_CLAIM-C0-20230502,9010521651,704568,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010526526-1-DEATH_CLAIM-C0-20180906,9010526526,704616,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010526526-1-DEATH_CLAIM-C0-20180906,9010526526,704617,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010526526-2-DEATH_CLAIM-C0-20180906,9010526526,704616,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010526526-2-DEATH_CLAIM-C0-20180906,9010526526,704617,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010544182-1-DEATH_CLAIM-C0-20201005,9010544182,589207,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010544182-1-DEATH_CLAIM-C0-20201005,9010544182,707484,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010545196-1-DEATH_CLAIM-C0-20230823,9010545196,712446,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010545196-2-DEATH_CLAIM-C0-20230823,9010545196,712446,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010548366-1-DEATH_CLAIM-C0-20190404,9010548366,709420,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010548366-3-DEATH_CLAIM-C0-20190404,9010548366,709420,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010549966-1-DEATH_CLAIM-C0-20200828,9010549966,622758,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010549966-3-DEATH_CLAIM-C0-20200828,9010549966,622758,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010550564-1-DEATH_CLAIM-C0-20190920,9010550564,706979,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010550564-2-DEATH_CLAIM-C0-20190920,9010550564,706979,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010578820-1-DEATH_CLAIM-C0-20200118,9010578820,589328,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010578820-1-DEATH_CLAIM-C0-20200118,9010578820,704029,B2,0,2,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010578820-1-DEATH_CLAIM-C0-20200118,9010578820,704030,B2,0,2,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010578820-1-DEATH_CLAIM-C0-20200118,9010578820,704031,B2,0,2,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010578820-1-DEATH_CLAIM-C0-20200118,9010578820,704032,B2,0,2,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010578820-1-DEATH_CLAIM-C0-20200118,9010578820,704033,B2,0,2,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010580464-1-DEATH_CLAIM-C0-20200712,9010580464,599713,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010580464-1-DEATH_CLAIM-C0-20200712,9010580464,630635,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010586005-1-DEATH_CLAIM-C0-20251007,9010586005,689538,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010586005-1-DEATH_CLAIM-C0-20251007,9010586005,689539,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010586005-2-DEATH_CLAIM-C0-20251007,9010586005,689538,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010586005-2-DEATH_CLAIM-C0-20251007,9010586005,689539,B2,0,2,Y,Y,0,PAYEE_UNRESOLVED
RC-9010607249-1-DEATH_CLAIM-C0-20221102,9010607249,705459,B1,0,1,Y,Y,3,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010607249-1-DEATH_CLAIM-C0-20221102,9010607249,705967,B1,0,1,Y,Y,3,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010607249-1-DEATH_CLAIM-C0-20221102,9010607249,705968,B1,0,1,Y,Y,3,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010607249-2-DEATH_CLAIM-C0-20221102,9010607249,705459,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010607249-2-DEATH_CLAIM-C0-20221102,9010607249,705967,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010607249-2-DEATH_CLAIM-C0-20221102,9010607249,705968,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010718495-1-DEATH_CLAIM-C0-20220214,9010718495,708851,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010724403-1-DEATH_CLAIM-C0-20220711,9010724403,597380,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010726104-1-DEATH_CLAIM-C0-20230501,9010726104,601068,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010731970-1-DEATH_CLAIM-C0-20220829,9010731970,597425,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010736035-1-DEATH_CLAIM-C0-20190613,9010736035,709698,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010736283-1-DEATH_CLAIM-C0-20190214,9010736283,709287,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010740836-1-DEATH_CLAIM-C0-20191108,9010740836,709879,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010740877-1-DEATH_CLAIM-C0-20210214,9010740877,710741,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010741943-1-DEATH_CLAIM-C0-20250718,9010741943,691142,B1,0,1,Y,Y,1,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010741943-1-DEATH_CLAIM-C0-20250718,9010741943,710231,B2,0,2,Y,Y,1,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010742224-1-DEATH_CLAIM-C0-20220411,9010742224,597579,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010742224-1-DEATH_CLAIM-C0-20220411,9010742224,711647,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010743074-1-DEATH_CLAIM-C0-20181229,9010743074,703816,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010743074-1-DEATH_CLAIM-C0-20181229,9010743074,703817,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010744412-1-DEATH_CLAIM-C0-20221103,9010744412,708226,B1,0,1,Y,Y,1,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010744412-1-DEATH_CLAIM-C0-20221103,9010744412,708227,B2,0,2,Y,N,1,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010745344-1-DEATH_CLAIM-C0-20180225,9010745344,708405,B1,0,1,Y,Y,2,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010745344-1-DEATH_CLAIM-C0-20180225,9010745344,708406,B1,0,1,Y,Y,2,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010745640-1-DEATH_CLAIM-C0-20230901,9010745640,703382,B1,0,1,Y,Y,3,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010745811-1-DEATH_CLAIM-C0-20241016,9010745811,708900,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010745811-1-DEATH_CLAIM-C0-20241016,9010745811,708901,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010746498-1-DEATH_CLAIM-C0-20181005,9010746498,708971,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010746498-1-DEATH_CLAIM-C0-20181005,9010746498,708972,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010746498-1-DEATH_CLAIM-C0-20181005,9010746498,708973,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010747241-1-DEATH_CLAIM-C0-20180806,9010747241,708021,B1,0,1,Y,Y,4,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010747241-1-DEATH_CLAIM-C0-20180806,9010747241,708022,B1,0,1,Y,Y,4,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010747241-1-DEATH_CLAIM-C0-20180806,9010747241,708023,B1,0,1,Y,Y,4,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010747241-1-DEATH_CLAIM-C0-20180806,9010747241,708024,B1,0,1,Y,Y,4,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010747438-1-DEATH_CLAIM-C0-20180602,9010747438,705455,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010747438-1-DEATH_CLAIM-C0-20180602,9010747438,706474,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010748070-1-DEATH_CLAIM-C0-20190211,9010748070,709271,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010748300-1-DEATH_CLAIM-C0-20200327,9010748300,526950,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010748300-1-DEATH_CLAIM-C0-20200327,9010748300,710139,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010748300-1-DEATH_CLAIM-C0-20200327,9010748300,710140,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010748300-1-DEATH_CLAIM-C0-20200327,9010748300,710141,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010748404-1-DEATH_CLAIM-C0-20181106,9010748404,646372,B1,0,1,Y,Y,8,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010748404-1-DEATH_CLAIM-C0-20181106,9010748404,693335,B1,0,1,Y,Y,8,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010748404-1-DEATH_CLAIM-C0-20181106,9010748404,709168,B1,0,1,Y,Y,8,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010748404-1-DEATH_CLAIM-C0-20181106,9010748404,709169,B1,0,1,Y,Y,8,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010748404-1-DEATH_CLAIM-C1-20190131,9010748404,646372,B1,0,1,Y,Y,1,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010748404-1-DEATH_CLAIM-C1-20190131,9010748404,693335,B1,0,1,Y,Y,1,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010748404-1-DEATH_CLAIM-C1-20190131,9010748404,709168,B1,0,1,Y,Y,1,TRUSTEE_MANAGED_DISTRIBUTION
