policy_number,mpolicy,mplan,mplan_source,effective_date,date_added,trans_amount,mseq,record_sequence
9010774973,010774973C,1659C2,PLAN_CODE,20201215,20210114,175.25,1,0
9010774973,010774973C,1659C2,PLAN_CODE,20211215,20211215,175.25,2,0
9010774973,010774973C,1659C2,PLAN_CODE,20221215,20221215,175.25,3,0
9010774973,010774973C,1659C2,PLAN_CODE,20231215,20231215,175.25,4,0
9010774973,010774973C,1659C2,PLAN_CODE,20241215,20241216,175.25,5,0
9010774973,010774973C,1659C2,PLAN_CODE,20251215,20251215,175.25,6,0
9010775244,010775244C,1659C2,PLAN_CODE,20181218,20181218,642.50,1,0
9010775244,010775244C,1659C2,PLAN_CODE,20191218,20191218,642.50,2,0
9010775244,010775244C,1659C2,PLAN_CODE,20201218,20201218,642.50,3,0
9010775244,010775244C,1659C2,PLAN_CODE,20211218,20211220,642.50,4,0
9010775244,010775244C,1659C2,PLAN_CODE,20221218,20221219,642.50,5,0
9010775244,010775244C,1659C2,PLAN_CODE,20231218,20231218,642.50,6,0
9010775244,010775244C,1659C2,PLAN_CODE,20241218,20241218,642.50,7,0
9010775244,010775244C,1659C2,PLAN_CODE,20251218,20251218,642.50,8,0
9010775323,010775323C,1659CR,PLAN_CODE,20181228,20181228,281.98,1,0
9010775323,010775323C,1659CR,PLAN_CODE,20191228,20191230,281.98,2,0
9010775418,010775418C,1659C2,PLAN_CODE,20181219,20181219,238.50,1,0
9010775418,010775418C,1659C2,PLAN_CODE,20191219,20191219,238.50,2,0
9010775418,010775418C,1659C2,PLAN_CODE,20201219,20201221,238.50,3,0
9010775418,010775418C,1659C2,PLAN_CODE,20211219,20211220,238.50,4,0
9010775418,010775418C,1659C2,PLAN_CODE,20221219,20221219,238.50,5,0
9010775418,010775418C,1659C2,PLAN_CODE,20231219,20231219,238.50,6,0
9010775418,010775418C,1659C2,PLAN_CODE,20241219,20241220,238.50,7,0
9010775418,010775418C,1659C2,PLAN_CODE,20251219,20251219,238.50,8,0
9010775722,010775722C,1659C2,PLAN_CODE,20181220,20181220,134.75,1,0
9010775722,010775722C,1659C2,PLAN_CODE,20191220,20191220,134.75,2,0
9010775722,010775722C,1659C2,PLAN_CODE,20201220,20201221,134.75,3,0
9010775722,010775722C,1659C2,PLAN_CODE,20211220,20211220,134.75,4,0
9010775722,010775722C,1659C2,PLAN_CODE,20221220,20221220,134.75,5,0
9010775722,010775722C,1659C2,PLAN_CODE,20231220,20231220,134.75,6,0
9010775722,010775722C,1659C2,PLAN_CODE,20241220,20241220,134.75,7,0
9010775722,010775722C,1659C2,PLAN_CODE,20251220,20251222,134.75,8,0
9010775723,010775723C,1659C2,PLAN_CODE,20180114,20180115,123.25,1,0
9010775723,010775723C,1659C2,PLAN_CODE,20190114,20190114,123.25,2,0
9010775723,010775723C,1659C2,PLAN_CODE,20200114,20200114,123.25,3,0
9010775723,010775723C,1659C2,PLAN_CODE,20210114,20210114,123.25,4,0
9010775723,010775723C,1659C2,PLAN_CODE,20220114,20220114,123.25,5,0
9010775723,010775723C,1659C2,PLAN_CODE,20230114,20230116,123.25,6,0
9010775723,010775723C,1659C2,PLAN_CODE,20240114,20240115,123.25,7,0
9010775723,010775723C,1659C2,PLAN_CODE,20250114,20250114,123.25,8,0
9010775723,010775723C,1659C2,PLAN_CODE,20260114,20260114,123.25,9,0
9010776027,010776027C,1659C2,PLAN_CODE,20181227,20181227,2233.00,1,0
9010776027,010776027C,1659C2,PLAN_CODE,20191227,20191227,2233.00,2,0
9010776442,010776442C,1659C2,PLAN_CODE,20180113,20180115,271.00,1,0
9010776442,010776442C,1659C2,PLAN_CODE,20190113,20190114,271.00,2,0
9010776442,010776442C,1659C2,PLAN_CODE,20200113,20200113,271.00,3,0
9010776445,010776445C,1659C2,PLAN_CODE,20180216,20180216,753.70,1,0
9010776445,010776445C,1659C2,PLAN_CODE,20190216,20190218,753.70,2,0
9010776445,010776445C,1659C2,PLAN_CODE,20200216,20200217,753.70,3,0
9010776445,010776445C,1659C2,PLAN_CODE,20210216,20210216,753.70,4,0
9010776445,010776445C,1659C2,PLAN_CODE,20220216,20220216,753.70,5,0
9010776445,010776445C,1659C2,PLAN_CODE,20230216,20230216,753.70,6,0
9010776445,010776445C,1659C2,PLAN_CODE,20240216,20240216,753.70,7,0
9010776450,010776450C,1659C2,PLAN_CODE,20180113,20180115,298.75,1,0
9010776450,010776450C,1659C2,PLAN_CODE,20190113,20190114,298.75,2,0
9010776450,010776450C,1659C2,PLAN_CODE,20200113,20200113,298.75,3,0
9010776450,010776450C,1659C2,PLAN_CODE,20210113,20210113,298.75,4,0
9010776450,010776450C,1659C2,PLAN_CODE,20220113,20220113,298.75,5,0
9010776450,010776450C,1659C2,PLAN_CODE,20230113,20230113,298.75,6,0
9010776450,010776450C,1659C2,PLAN_CODE,20240113,20240115,298.75,7,0
9010776450,010776450C,1659C2,PLAN_CODE,20250113,20250113,298.75,8,0
9010776502,010776502C,1659C2,PLAN_CODE,20180102,20180102,169.75,1,0
9010776502,010776502C,1659C2,PLAN_CODE,20190102,20190102,169.75,2,0
9010776502,010776502C,1659C2,PLAN_CODE,20200102,20200102,169.75,3,0
9010776502,010776502C,1659C2,PLAN_CODE,20210102,20210104,169.75,4,0
9010776502,010776502C,1659C2,PLAN_CODE,20220102,20220103,169.75,5,0
9010776502,010776502C,1659C2,PLAN_CODE,20230102,20230103,169.75,6,0
9010776502,010776502C,1659C2,PLAN_CODE,20240102,20240102,169.75,7,0
9010776502,010776502C,1659C2,PLAN_CODE,20250102,20250102,169.75,8,0
9010776502,010776502C,1659C2,PLAN_CODE,20260102,20260102,169.75,9,0
9010776651,010776651C,1659CR,PLAN_CODE,20180115,20190813,439.60,1,0
9010776651,010776651C,1659CR,PLAN_CODE,20190115,20190813,485.28,2,0
9010776651,010776651C,1659CR,PLAN_CODE,20200115,20200115,485.28,3,0
9010776651,010776651C,1659CR,PLAN_CODE,20210115,20210115,485.28,4,0
9010776651,010776651C,1659CR,PLAN_CODE,20220115,20220117,485.28,5,0
9010776651,010776651C,1659CR,PLAN_CODE,20230115,20230116,485.28,6,0
9010776651,010776651C,1659CR,PLAN_CODE,20240115,20240115,485.28,7,0
9010776651,010776651C,1659CR,PLAN_CODE,20250115,20250115,485.28,8,0
9010776651,010776651C,1659CR,PLAN_CODE,20260115,20260115,485.28,9,0
9010776672,010776672C,1659CR,PLAN_CODE,20190115,20190813,217.20,1,0
9010776672,010776672C,1659CR,PLAN_CODE,20200115,20200115,217.20,2,0
9010776672,010776672C,1659CR,PLAN_CODE,20210115,20210115,217.20,3,0
9010776672,010776672C,1659CR,PLAN_CODE,20220115,20220117,217.20,4,0
9010776672,010776672C,1659CR,PLAN_CODE,20230115,20230116,217.20,5,0
9010776672,010776672C,1659CR,PLAN_CODE,20240115,20240115,217.20,6,0
9010776813,010776813C,1659CR,PLAN_CODE,20180115,20180115,171.05,1,0
9010776813,010776813C,1659CR,PLAN_CODE,20190115,20190115,171.05,2,0
9010776813,010776813C,1659CR,PLAN_CODE,20200115,20200115,171.05,3,0
9010776813,010776813C,1659CR,PLAN_CODE,20210115,20210115,171.05,4,0
9010776813,010776813C,1659CR,PLAN_CODE,20220115,20220117,171.05,5,0
9010776813,010776813C,1659CR,PLAN_CODE,20230115,20230116,171.05,6,0
9010776814,010776814C,1659CR,PLAN_CODE,20180115,20180115,250.90,1,0
9010776814,010776814C,1659CR,PLAN_CODE,20190115,20190115,250.90,2,0
9010776814,010776814C,1659CR,PLAN_CODE,20200115,20200115,250.90,3,0
9010776831,010776831C,1659C2,PLAN_CODE,20180115,20180115,661.65,1,0
9010776831,010776831C,1659C2,PLAN_CODE,20190115,20190115,661.65,2,0
9010776831,010776831C,1659C2,PLAN_CODE,20200115,20200115,661.65,3,0
9010776831,010776831C,1659C2,PLAN_CODE,20210115,20210115,661.65,4,0
9010776831,010776831C,1659C2,PLAN_CODE,20220115,20220117,661.65,5,0
9010776831,010776831C,1659C2,PLAN_CODE,20230115,20230116,661.65,6,0
9010776831,010776831C,1659C2,PLAN_CODE,20240115,20240115,661.65,7,0
9010776831,010776831C,1659C2,PLAN_CODE,20250115,20250115,661.65,8,0
9010776831,010776831C,1659C2,PLAN_CODE,20260115,20260115,661.65,9,0
9010776832,010776832C,1659C2,PLAN_CODE,20180115,20180115,430.65,1,0
9010776832,010776832C,1659C2,PLAN_CODE,20190115,20190115,430.65,2,0
9010776832,010776832C,1659C2,PLAN_CODE,20200115,20200115,430.65,3,0
9010776832,010776832C,1659C2,PLAN_CODE,20210115,20210115,430.65,4,0
9010776832,010776832C,1659C2,PLAN_CODE,20220115,20220117,430.65,5,0
9010776832,010776832C,1659C2,PLAN_CODE,20230115,20230116,430.65,6,0
9010776832,010776832C,1659C2,PLAN_CODE,20240115,20240115,430.65,7,0
9010776832,010776832C,1659C2,PLAN_CODE,20250115,20250115,430.65,8,0
9010776832,010776832C,1659C2,PLAN_CODE,20260115,20260115,430.65,9,0
9010777059,010777059C,1659C2,PLAN_CODE,20180205,20180205,502.00,1,0
9010777059,010777059C,1659C2,PLAN_CODE,20190205,20190205,502.00,2,0
9010777059,010777059C,1659C2,PLAN_CODE,20200205,20200205,502.00,3,0
9010777059,010777059C,1659C2,PLAN_CODE,20210205,20210205,502.00,4,0
9010777059,010777059C,1659C2,PLAN_CODE,20220205,20220207,502.00,5,0
9010777059,010777059C,1659C2,PLAN_CODE,20230205,20230206,502.00,6,0
9010777059,010777059C,1659C2,PLAN_CODE,20240205,20240205,502.00,7,0
9010777793,010777793C,1659CR,PLAN_CODE,20180310,20180312,309.06,1,0
9010777793,010777793C,1659CR,PLAN_CODE,20190310,20190311,309.06,2,0
9010777793,010777793C,1659CR,PLAN_CODE,20200310,20200310,309.06,3,0
9010777793,010777793C,1659CR,PLAN_CODE,20210310,20210310,309.06,4,0
9010777793,010777793C,1659CR,PLAN_CODE,20220310,20220310,309.06,5,0
9010777793,010777793C,1659CR,PLAN_CODE,20230310,20230310,309.06,6,0
9010778142,010778142C,1659CR,PLAN_CODE,20180123,20180123,227.90,1,0
9010778142,010778142C,1659CR,PLAN_CODE,20190123,20190123,227.90,2,0
9010778464,010778464C,1659CR,PLAN_CODE,20180114,20180115,423.14,1,0
9010778464,010778464C,1659CR,PLAN_CODE,20190114,20190114,423.14,2,0
9010778464,010778464C,1659CR,PLAN_CODE,20200114,20200114,423.14,3,0
9010778464,010778464C,1659CR,PLAN_CODE,20210114,20210114,423.14,4,0
9010778464,010778464C,1659CR,PLAN_CODE,20220114,20220114,423.14,5,0
9010778464,010778464C,1659CR,PLAN_CODE,20230114,20230116,423.14,6,0
9010778464,010778464C,1659CR,PLAN_CODE,20240114,20240115,423.14,7,0
9010778464,010778464C,1659CR,PLAN_CODE,20250114,20250114,423.14,8,0
9010778464,010778464C,1659CR,PLAN_CODE,20260114,20260114,423.14,9,0
9010778474,010778474C,1659CR,PLAN_CODE,20180203,20180405,188.10,1,0
9010778474,010778474C,1659CR,PLAN_CODE,20190203,20190204,188.10,2,0
9010778474,010778474C,1659CR,PLAN_CODE,20200203,20200203,188.10,3,0
9010778474,010778474C,1659CR,PLAN_CODE,20210203,20210203,188.10,4,0
9010778653,010778653C,1659C2,PLAN_CODE,20180123,20180123,287.25,1,0
9010778653,010778653C,1659C2,PLAN_CODE,20190123,20190123,287.25,2,0
9010778653,010778653C,1659C2,PLAN_CODE,20200123,20200123,287.25,3,0
9010778653,010778653C,1659C2,PLAN_CODE,20210123,20210125,287.25,4,0
9010778653,010778653C,1659C2,PLAN_CODE,20220123,20220124,287.25,5,0
9010778653,010778653C,1659C2,PLAN_CODE,20230123,20230123,287.25,6,0
9010778653,010778653C,1659C2,PLAN_CODE,20240123,20240123,287.25,7,0
9010778653,010778653C,1659C2,PLAN_CODE,20250123,20250123,287.25,8,0
9010778653,010778653C,1659C2,PLAN_CODE,20260123,20260123,287.25,9,0
9010779031,010779031C,1659C2,PLAN_CODE,20180306,20180306,626.00,1,0
9010779031,010779031C,1659C2,PLAN_CODE,20190306,20190306,626.00,2,0
9010779031,010779031C,1659C2,PLAN_CODE,20200306,20200306,626.00,3,0
9010779031,010779031C,1659C2,PLAN_CODE,20210306,20210308,626.00,4,0
9010779031,010779031C,1659C2,PLAN_CODE,20220306,20220307,626.00,5,0
9010779031,010779031C,1659C2,PLAN_CODE,20230306,20230306,626.00,6,0
9010779031,010779031C,1659C2,PLAN_CODE,20240306,20240306,626.00,7,0
9010779031,010779031C,1659C2,PLAN_CODE,20250306,20250306,626.00,8,0
9010779031,010779031C,1659C2,PLAN_CODE,20260306,20260306,626.00,9,0
9010779074,010779074C,1659CR,PLAN_CODE,20180223,20180223,677.40,1,0
9010779074,010779074C,1659CR,PLAN_CODE,20190223,20190225,677.40,2,0
9010779074,010779074C,1659CR,PLAN_CODE,20200223,20200224,677.40,3,0
9010779074,010779074C,1659CR,PLAN_CODE,20210223,20210223,677.40,4,0
9010779074,010779074C,1659CR,PLAN_CODE,20220223,20220223,677.40,5,0
9010779191,010779191C,1659C2,PLAN_CODE,20180127,20180129,407.50,1,0
9010779191,010779191C,1659C2,PLAN_CODE,20190127,20190128,407.50,2,0
9010779551,010779551C,1659C2,PLAN_CODE,20180201,20180201,138.25,1,0
9010779551,010779551C,1659C2,PLAN_CODE,20190201,20190201,138.25,2,0
9010779551,010779551C,1659C2,PLAN_CODE,20200201,20200203,138.25,3,0
9010779551,010779551C,1659C2,PLAN_CODE,20210201,20210201,138.25,4,0
9010779551,010779551C,1659C2,PLAN_CODE,20220201,20220201,138.25,5,0
9010779551,010779551C,1659C2,PLAN_CODE,20230201,20230201,138.25,6,0
9010779551,010779551C,1659C2,PLAN_CODE,20240201,20240201,138.25,7,0
9010779551,010779551C,1659C2,PLAN_CODE,20250201,20250203,138.25,8,0
9010779551,010779551C,1659C2,PLAN_CODE,20260201,20260202,138.25,9,0
9010779552,010779552C,1659C2,PLAN_CODE,20180201,20180201,175.25,1,0
9010779552,010779552C,1659C2,PLAN_CODE,20190201,20190402,175.25,2,0
9010780003,010780003C,1659CR,PLAN_CODE,20180207,20180207,231.82,1,0
9010780003,010780003C,1659CR,PLAN_CODE,20190207,20190207,231.82,2,0
9010780131,010780131C,1659CR,PLAN_CODE,20180203,20180205,188.10,1,0
9010780393,010780393C,1659C2,PLAN_CODE,20180201,20180201,159.50,1,0
9010780393,010780393C,1659C2,PLAN_CODE,20190201,20190201,159.50,2,0
9010780393,010780393C,1659C2,PLAN_CODE,20200201,20200203,159.50,3,0
9010780393,010780393C,1659C2,PLAN_CODE,20210201,20210201,159.50,4,0
9010780393,010780393C,1659C2,PLAN_CODE,20220201,20220201,159.50,5,0
9010780393,010780393C,1659C2,PLAN_CODE,20230201,20230201,159.50,6,0
9010780393,010780393C,1659C2,PLAN_CODE,20240201,20240201,159.50,7,0
9010780393,010780393C,1659C2,PLAN_CODE,20250201,20250203,159.50,8,0
9010780393,010780393C,1659C2,PLAN_CODE,20260201,20260202,159.50,9,0
9010780403,010780403C,1659CR,PLAN_CODE,20180226,20180226,752.80,1,0
9010780403,010780403C,1659CR,PLAN_CODE,20190226,20190226,752.80,2,0
9010780591,010780591C,1659C2,PLAN_CODE,20230209,20230207,1361.40,2,0
9010780591,010780591C,1659C2,PLAN_CODE,20230207,20230207,1357.00,1,0
9010780591,010780591C,1659C2,PLAN_CODE,20240209,20240209,1357.00,3,0
9010780591,010780591C,1659C2,PLAN_CODE,20250209,20250210,1357.00,4,0
9010780591,010780591C,1659C2,PLAN_CODE,20260209,20260209,1357.00,5,0
9010780791,010780791C,1659CR,PLAN_CODE,20181210,20181210,272.40,1,0
9010780791,010780791C,1659CR,PLAN_CODE,20191210,20191210,272.40,2,0
9010780791,010780791C,1659CR,PLAN_CODE,20201210,20201210,272.40,3,0
9010780791,010780791C,1659CR,PLAN_CODE,20211210,20211210,272.40,4,0
9010780791,010780791C,1659CR,PLAN_CODE,20221210,20221212,272.40,5,0
9010781128,010781128C,1659C2,PLAN_CODE,20180218,20180219,357.08,1,0
9010781128,010781128C,1659C2,PLAN_CODE,20190218,20190218,357.08,2,0
9010781128,010781128C,1659C2,PLAN_CODE,20200218,20200218,357.08,3,0
9010781128,010781128C,1659C2,PLAN_CODE,20210218,20210218,357.08,4,0
9010781128,010781128C,1659C2,PLAN_CODE,20220218,20220218,357.08,5,0
9010781128,010781128C,1659C2,PLAN_CODE,20230218,20230220,357.08,6,0
9010781128,010781128C,1659C2,PLAN_CODE,20240218,20240219,357.08,7,0
9010781128,010781128C,1659C2,PLAN_CODE,20250218,20250218,357.08,8,0
9010781128,010781128C,1659C2,PLAN_CODE,20260218,20260218,357.08,9,0
9010781713,010781713C,1659C2,PLAN_CODE,20180213,20180213,678.50,1,0
9010781713,010781713C,1659C2,PLAN_CODE,20190213,20190213,678.50,2,0
9010781713,010781713C,1659C2,PLAN_CODE,20200213,20200213,678.50,3,0
9010781713,010781713C,1659C2,PLAN_CODE,20210213,20210215,678.50,4,0
9010782062,010782062C,1659C2,PLAN_CODE,20180218,20180219,187.00,1,0
9010782062,010782062C,1659C2,PLAN_CODE,20190218,20190218,187.00,2,0
9010782062,010782062C,1659C2,PLAN_CODE,20200218,20200218,187.00,3,0
9010782062,010782062C,1659C2,PLAN_CODE,20210218,20210218,187.00,4,0
9010782062,010782062C,1659C2,PLAN_CODE,20220218,20220218,187.00,5,0
9010782062,010782062C,1659C2,PLAN_CODE,20230218,20230220,187.00,6,0
9010782062,010782062C,1659C2,PLAN_CODE,20240218,20240219,187.00,7,0
9010782062,010782062C,1659C2,PLAN_CODE,20250218,20250218,187.00,8,0
9010782062,010782062C,1659C2,PLAN_CODE,20260218,20260218,187.00,9,0
9010782064,010782064C,1659C2,PLAN_CODE,20180226,20180226,164.50,1,0
9010782064,010782064C,1659C2,PLAN_CODE,20190226,20190226,164.50,2,0
9010782064,010782064C,1659C2,PLAN_CODE,20200226,20200226,164.50,3,0
9010782064,010782064C,1659C2,PLAN_CODE,20210226,20210226,164.50,4,0
9010782064,010782064C,1659C2,PLAN_CODE,20220226,20220228,164.50,5,0
9010782064,010782064C,1659C2,PLAN_CODE,20230226,20230227,164.50,6,0
9010782064,010782064C,1659C2,PLAN_CODE,20240226,20240226,164.50,7,0
9010782064,010782064C,1659C2,PLAN_CODE,20250226,20250226,164.50,8,0
9010782064,010782064C,1659C2,PLAN_CODE,20260226,20260226,164.50,9,0
9010782640,010782640C,1659C2,PLAN_CODE,20180218,20180219,164.50,1,0
9010782640,010782640C,1659C2,PLAN_CODE,20190218,20190218,164.50,2,0
9010782640,010782640C,1659C2,PLAN_CODE,20200218,20200218,164.50,3,0
9010782640,010782640C,1659C2,PLAN_CODE,20210218,20210218,164.50,4,0
9010782640,010782640C,1659C2,PLAN_CODE,20220218,20220218,164.50,5,0
9010782640,010782640C,1659C2,PLAN_CODE,20230218,20230220,164.50,6,0
9010782640,010782640C,1659C2,PLAN_CODE,20240218,20240219,164.50,7,0
9010782640,010782640C,1659C2,PLAN_CODE,20250218,20250218,164.50,8,0
9010782640,010782640C,1659C2,PLAN_CODE,20260218,20260218,164.50,9,0
9010782822,010782822C,1659CR,PLAN_CODE,20180301,20180301,197.35,1,0
9010783278,010783278C,1659C2,PLAN_CODE,20180313,20180313,296.00,1,0
9010783278,010783278C,1659C2,PLAN_CODE,20190313,20190313,296.00,2,0
9010783278,010783278C,1659C2,PLAN_CODE,20200313,20200313,296.00,3,0
9010783278,010783278C,1659C2,PLAN_CODE,20210313,20210315,296.00,4,0
9010783278,010783278C,1659C2,PLAN_CODE,20220313,20220314,296.00,5,0
9010783278,010783278C,1659C2,PLAN_CODE,20230313,20230313,296.00,6,0
9010783278,010783278C,1659C2,PLAN_CODE,20240313,20240313,296.00,7,0
9010783278,010783278C,1659C2,PLAN_CODE,20250313,20250313,296.00,8,0
9010783278,010783278C,1659C2,PLAN_CODE,20260313,20260313,296.00,9,0
9010783502,010783502C,1659CR,PLAN_CODE,20180523,20180523,239.15,1,0
9010783502,010783502C,1659CR,PLAN_CODE,20190523,20190523,239.15,2,0
9010783502,010783502C,1659CR,PLAN_CODE,20200523,20200526,239.15,3,0
9010783502,010783502C,1659CR,PLAN_CODE,20210523,20210524,239.15,4,0
9010783785,010783785C,1659C2,PLAN_CODE,20180227,20180227,187.00,1,0
9010783785,010783785C,1659C2,PLAN_CODE,20190227,20190227,187.00,2,0
9010783785,010783785C,1659C2,PLAN_CODE,20200227,20200227,187.00,3,0
9010783785,010783785C,1659C2,PLAN_CODE,20210227,20210226,187.00,4,0
9010783785,010783785C,1659C2,PLAN_CODE,20220227,20220228,187.00,5,0
9010783785,010783785C,1659C2,PLAN_CODE,20230227,20230227,187.00,6,0
9010783785,010783785C,1659C2,PLAN_CODE,20240227,20240227,187.00,7,0
9010783785,010783785C,1659C2,PLAN_CODE,20250227,20250227,187.00,8,0
9010783785,010783785C,1659C2,PLAN_CODE,20260227,20260227,187.00,9,0
9010783786,010783786C,1659C2,PLAN_CODE,20180227,20180227,206.75,1,0
9010783786,010783786C,1659C2,PLAN_CODE,20190227,20190227,206.75,2,0
9010783786,010783786C,1659C2,PLAN_CODE,20200227,20200227,206.75,3,0
9010783786,010783786C,1659C2,PLAN_CODE,20210227,20210226,206.75,4,0
9010783786,010783786C,1659C2,PLAN_CODE,20220227,20220228,206.75,5,0
9010783786,010783786C,1659C2,PLAN_CODE,20230227,20230227,206.75,6,0
9010783786,010783786C,1659C2,PLAN_CODE,20240227,20240227,206.75,7,0
9010783786,010783786C,1659C2,PLAN_CODE,20250227,20250227,206.75,8,0
9010783786,010783786C,1659C2,PLAN_CODE,20260227,20260227,206.75,9,0
9010783867,010783867C,1659C2,PLAN_CODE,20180307,20180307,321.50,1,0
9010783867,010783867C,1659C2,PLAN_CODE,20190307,20190307,321.50,2,0
9010783867,010783867C,1659C2,PLAN_CODE,20200307,20200309,321.50,3,0
9010783867,010783867C,1659C2,PLAN_CODE,20210307,20210308,321.50,4,0
9010783867,010783867C,1659C2,PLAN_CODE,20220307,20220307,321.50,5,0
9010783867,010783867C,1659C2,PLAN_CODE,20230307,20230307,321.50,6,0
9010783867,010783867C,1659C2,PLAN_CODE,20240307,20240307,321.50,7,0
9010783867,010783867C,1659C2,PLAN_CODE,20250307,20250307,321.50,8,0
9010783867,010783867C,1659C2,PLAN_CODE,20260307,20260309,321.50,9,0
9010783883,010783883C,1659CR,PLAN_CODE,20180316,20180316,667.45,1,0
9010783883,010783883C,1659CR,PLAN_CODE,20190316,20190318,667.45,2,0
9010783883,010783883C,1659CR,PLAN_CODE,20200316,20200316,667.45,3,0
9010784045,010784045C,1659CR,PLAN_CODE,20180226,20180226,263.20,1,0
9010784054,010784054C,1659CR,PLAN_CODE,20180304,20180305,453.30,1,0
9010784074,010784074C,1659C2,PLAN_CODE,20180311,20180312,361.50,1,0
9010784074,010784074C,1659C2,PLAN_CODE,20190311,20190311,361.50,2,0
9010784074,010784074C,1659C2,PLAN_CODE,20200311,20200311,361.50,3,0
9010784074,010784074C,1659C2,PLAN_CODE,20210311,20210311,361.50,4,0
9010784074,010784074C,1659C2,PLAN_CODE,20220311,20220311,361.50,5,0
9010784074,010784074C,1659C2,PLAN_CODE,20230311,20230313,361.50,6,0
9010784074,010784074C,1659C2,PLAN_CODE,20240311,20240311,361.50,7,0
9010784075,010784075C,1659C2,PLAN_CODE,20180305,20180305,119.00,1,0
9010784075,010784075C,1659C2,PLAN_CODE,20190305,20190305,119.00,2,0
9010784075,010784075C,1659C2,PLAN_CODE,20200305,20200305,119.00,3,0
9010784075,010784075C,1659C2,PLAN_CODE,20210305,20210305,119.00,4,0
9010784075,010784075C,1659C2,PLAN_CODE,20220305,20220307,119.00,5,0
9010784075,010784075C,1659C2,PLAN_CODE,20230305,20230306,119.00,6,0
9010784075,010784075C,1659C2,PLAN_CODE,20240305,20240305,119.00,7,0
9010784075,010784075C,1659C2,PLAN_CODE,20250305,20250305,119.00,8,0
9010784075,010784075C,1659C2,PLAN_CODE,20260305,20260305,119.00,9,0
9010784261,010784261C,1659CR,PLAN_CODE,20180305,20180305,753.00,1,0
9010784261,010784261C,1659CR,PLAN_CODE,20190305,20190305,753.00,2,0
9010784261,010784261C,1659CR,PLAN_CODE,20200305,20200305,753.00,3,0
9010784370,010784370C,1659C2,PLAN_CODE,20180525,20180525,427.25,1,0
9010784370,010784370C,1659C2,PLAN_CODE,20190525,20190528,427.25,2,0
9010784370,010784370C,1659C2,PLAN_CODE,20200525,20200526,427.25,3,0
9010784370,010784370C,1659C2,PLAN_CODE,20210525,20210525,427.25,4,0
9010784370,010784370C,1659C2,PLAN_CODE,20220525,20220525,427.25,5,0
9010784370,010784370C,1659C2,PLAN_CODE,20230525,20230525,427.25,6,0
9010784370,010784370C,1659C2,PLAN_CODE,20240525,20240528,427.25,7,0
9010784370,010784370C,1659C2,PLAN_CODE,20250525,20250527,427.25,8,0
9010784370,010784370C,1659C2,PLAN_CODE,20260525,20260526,427.25,9,0
9010784372,010784372C,1659CR,PLAN_CODE,20180311,20180312,226.41,1,0
9010784372,010784372C,1659CR,PLAN_CODE,20190311,20190311,226.41,2,0
9010784372,010784372C,1659CR,PLAN_CODE,20200311,20200311,226.41,3,0
9010784372,010784372C,1659CR,PLAN_CODE,20210311,20210311,226.41,4,0
9010784372,010784372C,1659CR,PLAN_CODE,20220311,20220311,226.41,5,0
9010784529,010784529C,1659CR,PLAN_CODE,20180404,20180523,338.80,1,0
9010784529,010784529C,1659CR,PLAN_CODE,20190404,20190404,338.80,2,0
9010784529,010784529C,1659CR,PLAN_CODE,20200404,20200406,338.80,3,0
9010784529,010784529C,1659CR,PLAN_CODE,20210404,20210405,338.80,4,0
9010784529,010784529C,1659CR,PLAN_CODE,20220404,20220404,338.80,5,0
9010784529,010784529C,1659CR,PLAN_CODE,20230404,20230404,338.80,6,0
9010784914,010784914C,1659C2,PLAN_CODE,20180303,20180305,353.80,1,0
9010784914,010784914C,1659C2,PLAN_CODE,20190303,20190304,353.80,2,0
9010784914,010784914C,1659C2,PLAN_CODE,20200303,20200303,353.80,3,0
9010784914,010784914C,1659C2,PLAN_CODE,20210303,20210303,353.80,4,0
9010784914,010784914C,1659C2,PLAN_CODE,20220303,20220303,353.80,5,0
9010784914,010784914C,1659C2,PLAN_CODE,20230303,20230303,353.80,6,0
9010784914,010784914C,1659C2,PLAN_CODE,20240303,20240304,353.80,7,0
9010784914,010784914C,1659C2,PLAN_CODE,20250303,20250303,353.80,8,0
9010784914,010784914C,1659C2,PLAN_CODE,20260303,20260303,353.80,9,0
9010784918,010784918C,1659CR,PLAN_CODE,20180310,20180312,171.63,1,0
9010784922,010784922C,1659CR,PLAN_CODE,20180317,20180319,315.60,1,0
9010784922,010784922C,1659CR,PLAN_CODE,20190317,20190318,315.60,2,0
9010784936,010784936C,1659C2,PLAN_CODE,20180314,20180314,458.60,1,0
9010784936,010784936C,1659C2,PLAN_CODE,20190314,20190314,458.60,2,0
9010784936,010784936C,1659C2,PLAN_CODE,20200314,20200316,458.60,3,0
9010784936,010784936C,1659C2,PLAN_CODE,20210314,20210315,458.60,4,0
9010784936,010784936C,1659C2,PLAN_CODE,20220314,20220314,458.60,5,0
9010784936,010784936C,1659C2,PLAN_CODE,20230314,20230314,458.60,6,0
9010784936,010784936C,1659C2,PLAN_CODE,20240314,20240314,458.60,7,0
9010784936,010784936C,1659C2,PLAN_CODE,20250314,20250314,458.60,8,0
9010784936,010784936C,1659C2,PLAN_CODE,20260314,20260316,458.60,9,0
9010784946,010784946C,1659CR,PLAN_CODE,20180305,20180410,217.20,1,0
9010784946,010784946C,1659CR,PLAN_CODE,20190305,20190305,217.20,2,0
