mpolicy,action,detail
9010781054C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10402.27;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010781778C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010781900C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6280.58;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010783755C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=200100.42;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010783784C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=16464.10;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010785325C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=8805.99;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010786562C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=16741.81;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010786975C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7969.59;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010788428C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=1213.93;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010790013C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=25308.13;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010790756C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6531.24;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010791461C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=54935.64;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010792295C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9913.22;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010793137C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=2915.42;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010794437C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=50000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010794748C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=25000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010795610C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=12376.77;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010795710C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5050.54;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010796293C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9091.99;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010796463C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=50015.24;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010799171C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=24368.23;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010802648C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9315.43;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010803233C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=25000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010803678C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=19475.59;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010803679C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=24342.79;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010805052C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9366.10;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010808366C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6500.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010809547C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5744.77;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010812482C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=25000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010813281C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=22193.20;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010814350C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=16469.50;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010814718C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010816236C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9482.83;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010817544C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7282.35;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010821068C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=18125.98;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010822220C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=18864.16;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010826586C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=13101.90;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010826610C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9789.88;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010827515C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7908.01;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010831778C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5075.49;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010834742C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7653.69;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010836490C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010838566C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7633.35;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010839906C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=13448.16;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010841126C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3322.79;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010842023C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10140.60;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010850123C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10656.12;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010853078C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=50000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010853959C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6126.92;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010857994C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=50645.69;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010865122C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5441.66;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010866114C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=14028.68;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010869269C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=14122.06;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010869618C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10720.11;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010871658C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010875128C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10013.94;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010875208C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5043.79;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010876141C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7721.04;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010881271C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=8090.68;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010883256C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9481.16;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010887626C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=16257.09;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010888345C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9258.55;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010888952C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=24810.94;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010889782C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=13782.28;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010893392C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5401.55;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010899994C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6768.66;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010903657C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7664.73;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010908719C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=13706.50;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010910317C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=24984.47;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010912626C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10174.25;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010914390C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5643.29;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010919423C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10118.03;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010932881C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7697.46;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010933485C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9408.25;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010941063C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5642.04;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010943850C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=34467.94;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010948242C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=18118.85;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010952068C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=14499.62;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010960544C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=50665.46;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010965144C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=25005.85;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010970856C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010972547C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6666.67;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010976092C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5006.67;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010979714C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=50154.02;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9010984311C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=8231.38;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011001123C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9313.01;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011004375C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6105.21;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011023411C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=4233.65;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011030667C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=25136.86;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011032922C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=150140.57;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011035089C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=16925.60;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011035090C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=16925.60;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011036771C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6619.23;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011038069C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011040031C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7059.25;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011041422C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=19618.78;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011042062C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=37067.07;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011043975C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5028.98;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011045347C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=20625.27;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011052662C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=25008.84;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011052997C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6547.25;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011062308C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=4091.46;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011064340C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7304.85;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011064872C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6689.88;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011067672C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6275.75;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011073960C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=25743.72;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011077202C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7095.67;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011078992C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5890.47;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011083330C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=20238.43;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011084701C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5026.41;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011091293C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5034.18;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011091568C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011096596C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5016.40;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011097344C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5012.02;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011098653C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=4000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011100081C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=20054.12;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011100913C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6023.53;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011104638C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5034.58;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011104705C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5011.18;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011106555C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=25028.22;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011110508C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=25101.72;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011114073C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5027.88;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011114755C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5036.38;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011115692C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5171.08;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011120148C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5052.85;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011120587C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5107.97;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011122330C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5762.98;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011122804C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5003.30;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011129202C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5023.17;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011130756C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5457.25;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011132206C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5294.30;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011132283C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=50042.07;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011132652C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=50842.58;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011132938C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5013.63;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011133285C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5017.93;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011134326C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3010.52;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011134872C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5335.04;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011135536C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=7503.44;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011136024C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5024.63;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011136171C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10014.33;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011136518C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5012.30;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011138172C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3330.56;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011138882C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5001.49;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011139585C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5066.42;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011140125C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3013.27;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011143632C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5020.45;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011144227C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5034.47;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011145143C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5311.99;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011146179C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10177.05;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011146185C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5086.99;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011146727C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5001.98;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011146841C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5065.72;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011147328C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5014.03;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011147429C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5126.07;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011147435C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=4010.93;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011147627C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5023.94;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011148994C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10044.59;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011150312C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5038.48;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011150350C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5009.54;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011150666C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5008.99;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011154119C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3118.54;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011154802C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=4009.94;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011154804C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5016.60;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011155863C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3004.23;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011159741C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=23.02;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011160986C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5008.46;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011161003C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5312.37;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011161531C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5043.93;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011162156C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3003.62;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011162250C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5001.43;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011174791C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3395.93;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011176027C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5039.48;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011176028C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5009.90;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011176032C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5013.37;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011176086C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=20650.11;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011177106C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5086.02;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011177472C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5019.38;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011178151C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10349.07;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011178464C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3036.85;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011178802C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3429.90;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011182103C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10040.90;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011182782C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10030.07;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011183933C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3065.51;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011184265C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5048.50;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011184570C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=6706.57;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011184880C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=9219.53;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011185283C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5024.21;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011188135C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5078.98;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011188160C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5016.28;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011189173C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5149.93;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011189886C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5008.23;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011190614C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5008.83;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011190776C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5073.56;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011190872C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5421.17;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011191663C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5040.67;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011191685C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5081.60;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011191729C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3058.28;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011191888C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10128.31;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011192069C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5016.25;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011192326C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10028.40;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011193204C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=10128.67;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011194320C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5275.06;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011194380C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=5027.56;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011195701C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3026.42;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
9011195983C,HEADER_ONLY_NO_PACTG_EMIT,mpaid=3000.00;marker=CSO_CONTROLLED_NO_PACTG_HISTORY
