derivation_candidate_id,canonical_payment_stage_id,reconstructed_claim_id,prototype_claimnum,mpolicy,mseq,mamount,orphan_issues,is_orphan
QDC-CPS-RC-9010776555-1-DEATH_CLAIM-C0-20200203-P1,CPS-RC-9010776555-1-DEATH_CLAIM-C0-20200203-P1,RC-9010776555-1-DEATH_CLAIM-C0-20200203,CLM0001336,9010776555,1,11121.99,NONE,N
QDC-CPS-RC-9010776653-1-DEATH_CLAIM-C0-20190302-P1,CPS-RC-9010776653-1-DEATH_CLAIM-C0-20190302-P1,RC-9010776653-1-DEATH_CLAIM-C0-20190302,CLM0001339,9010776653,1,30663.38,NONE,N
QDC-CPS-RC-9010776672-1-DEATH_CLAIM-C0-20240610-P1,CPS-RC-9010776672-1-DEATH_CLAIM-C0-20240610-P1,RC-9010776672-1-DEATH_CLAIM-C0-20240610,CLM0001342,9010776672,1,11801.28,NONE,N
QDC-CPS-RC-9010776814-1-DEATH_CLAIM-C0-20201029-P1,CPS-RC-9010776814-1-DEATH_CLAIM-C0-20201029-P1,RC-9010776814-1-DEATH_CLAIM-C0-20201029,CLM0001349,9010776814,1,7955.12,NONE,N
QDC-CPS-RC-9010777043-1-DEATH_CLAIM-C0-20191019-P1,CPS-RC-9010777043-1-DEATH_CLAIM-C0-20191019-P1,RC-9010777043-1-DEATH_CLAIM-C0-20191019,CLM0001350,9010777043,1,11772.79,NONE,N
QDC-CPS-RC-9010777043-1-DEATH_CLAIM-C0-20191019-P2,CPS-RC-9010777043-1-DEATH_CLAIM-C0-20191019-P2,RC-9010777043-1-DEATH_CLAIM-C0-20191019,CLM0001350,9010777043,2,13231.03,NONE,N
QDC-CPS-RC-9010777124-1-DEATH_CLAIM-C0-20231120-P1,CPS-RC-9010777124-1-DEATH_CLAIM-C0-20231120-P1,RC-9010777124-1-DEATH_CLAIM-C0-20231120,CLM0001351,9010777124,1,7745.28,NONE,N
QDC-CPS-RC-9010777546-1-DEATH_CLAIM-C0-20231209-P1,CPS-RC-9010777546-1-DEATH_CLAIM-C0-20231209-P1,RC-9010777546-1-DEATH_CLAIM-C0-20231209,CLM0001352,9010777546,1,8377.59,NONE,N
QDC-CPS-RC-9010777546-1-DEATH_CLAIM-C0-20231209-P2,CPS-RC-9010777546-1-DEATH_CLAIM-C0-20231209-P2,RC-9010777546-1-DEATH_CLAIM-C0-20231209,CLM0001352,9010777546,2,8377.6,NONE,N
QDC-CPS-RC-9010777546-1-DEATH_CLAIM-C0-20231209-P3,CPS-RC-9010777546-1-DEATH_CLAIM-C0-20231209-P3,RC-9010777546-1-DEATH_CLAIM-C0-20231209,CLM0001352,9010777546,3,8377.59,NONE,N
QDC-CPS-RC-9010777788-1-DEATH_CLAIM-C0-20181209-P1,CPS-RC-9010777788-1-DEATH_CLAIM-C0-20181209-P1,RC-9010777788-1-DEATH_CLAIM-C0-20181209,CLM0001353,9010777788,1,7400.0,NONE,N
QDC-CPS-RC-9010777793-1-DEATH_CLAIM-C0-20230429-P1,CPS-RC-9010777793-1-DEATH_CLAIM-C0-20230429-P1,RC-9010777793-1-DEATH_CLAIM-C0-20230429,CLM0001354,9010777793,1,14724.31,NONE,N
QDC-CPS-RC-9010778142-1-DEATH_CLAIM-C0-20190227-P1,CPS-RC-9010778142-1-DEATH_CLAIM-C0-20190227-P1,RC-9010778142-1-DEATH_CLAIM-C0-20190227,CLM0001355,9010778142,1,1795.89,NONE,N
QDC-CPS-RC-9010778142-1-DEATH_CLAIM-C0-20190227-P2,CPS-RC-9010778142-1-DEATH_CLAIM-C0-20190227-P2,RC-9010778142-1-DEATH_CLAIM-C0-20190227,CLM0001355,9010778142,2,1795.89,NONE,N
QDC-CPS-RC-9010778142-1-DEATH_CLAIM-C0-20190227-P3,CPS-RC-9010778142-1-DEATH_CLAIM-C0-20190227-P3,RC-9010778142-1-DEATH_CLAIM-C0-20190227,CLM0001355,9010778142,3,1795.89,NONE,N
QDC-CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P1,CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P1,RC-9010778262-1-DEATH_CLAIM-C0-20190222,,9010778262,1,3306.58,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P2,CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P2,RC-9010778262-1-DEATH_CLAIM-C0-20190222,,9010778262,2,3306.57,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P3,CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P3,RC-9010778262-1-DEATH_CLAIM-C0-20190222,,9010778262,3,3306.57,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P4,CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P4,RC-9010778262-1-DEATH_CLAIM-C0-20190222,,9010778262,4,3286.18,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P5,CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P5,RC-9010778262-1-DEATH_CLAIM-C0-20190222,,9010778262,5,3286.18,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P6,CPS-RC-9010778262-1-DEATH_CLAIM-C0-20190222-P6,RC-9010778262-1-DEATH_CLAIM-C0-20190222,,9010778262,6,3286.18,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010778262-1-DEATH_CLAIM-C1-20190604-P1,CPS-RC-9010778262-1-DEATH_CLAIM-C1-20190604-P1,RC-9010778262-1-DEATH_CLAIM-C1-20190604,,9010778262,1,3286.18,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010778262-1-DEATH_CLAIM-C1-20190604-P2,CPS-RC-9010778262-1-DEATH_CLAIM-C1-20190604-P2,RC-9010778262-1-DEATH_CLAIM-C1-20190604,,9010778262,2,3286.18,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010778262-1-DEATH_CLAIM-C1-20190604-P3,CPS-RC-9010778262-1-DEATH_CLAIM-C1-20190604-P3,RC-9010778262-1-DEATH_CLAIM-C1-20190604,,9010778262,3,3286.18,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010778299-1-DEATH_CLAIM-C0-20220904-P1,CPS-RC-9010778299-1-DEATH_CLAIM-C0-20220904-P1,RC-9010778299-1-DEATH_CLAIM-C0-20220904,CLM0001356,9010778299,1,1512.18,NONE,N
QDC-CPS-RC-9010778474-1-DEATH_CLAIM-C0-20210508-P1,CPS-RC-9010778474-1-DEATH_CLAIM-C0-20210508-P1,RC-9010778474-1-DEATH_CLAIM-C0-20210508,CLM0001358,9010778474,1,4239.64,NONE,N
QDC-CPS-RC-9010778474-1-DEATH_CLAIM-C0-20210508-P2,CPS-RC-9010778474-1-DEATH_CLAIM-C0-20210508-P2,RC-9010778474-1-DEATH_CLAIM-C0-20210508,CLM0001358,9010778474,2,4239.64,NONE,N
QDC-CPS-RC-9010778519-1-DEATH_CLAIM-C0-20240729-P1,CPS-RC-9010778519-1-DEATH_CLAIM-C0-20240729-P1,RC-9010778519-1-DEATH_CLAIM-C0-20240729,CLM0001361,9010778519,1,25344.87,NONE,N
QDC-CPS-RC-9010778635-1-DEATH_CLAIM-C0-20220521-P1,CPS-RC-9010778635-1-DEATH_CLAIM-C0-20220521-P1,RC-9010778635-1-DEATH_CLAIM-C0-20220521,CLM0001362,9010778635,1,25000.0,NONE,N
QDC-CPS-RC-9010778834-1-DEATH_CLAIM-C0-20220624-P1,CPS-RC-9010778834-1-DEATH_CLAIM-C0-20220624-P1,RC-9010778834-1-DEATH_CLAIM-C0-20220624,CLM0001377,9010778834,1,9668.3,NONE,N
QDC-CPS-RC-9010778841-1-DEATH_CLAIM-C0-20180326-P1,CPS-RC-9010778841-1-DEATH_CLAIM-C0-20180326-P1,RC-9010778841-1-DEATH_CLAIM-C0-20180326,CLM0001378,9010778841,1,11162.77,NONE,N
QDC-CPS-RC-9010778841-1-DEATH_CLAIM-C0-20180326-P2,CPS-RC-9010778841-1-DEATH_CLAIM-C0-20180326-P2,RC-9010778841-1-DEATH_CLAIM-C0-20180326,CLM0001378,9010778841,2,11162.77,NONE,N
QDC-CPS-RC-9010778841-1-DEATH_CLAIM-C0-20180326-P3,CPS-RC-9010778841-1-DEATH_CLAIM-C0-20180326-P3,RC-9010778841-1-DEATH_CLAIM-C0-20180326,CLM0001378,9010778841,3,11162.77,NONE,N
QDC-CPS-RC-9010778913-1-DEATH_CLAIM-C0-20190110-P1,CPS-RC-9010778913-1-DEATH_CLAIM-C0-20190110-P1,RC-9010778913-1-DEATH_CLAIM-C0-20190110,CLM0001380,9010778913,1,8000.0,NONE,N
QDC-CPS-RC-9010778914-1-DEATH_CLAIM-C0-20190324-P1,CPS-RC-9010778914-1-DEATH_CLAIM-C0-20190324-P1,RC-9010778914-1-DEATH_CLAIM-C0-20190324,CLM0001381,9010778914,1,3428.95,NONE,N
QDC-CPS-RC-9010778914-1-DEATH_CLAIM-C0-20190324-P2,CPS-RC-9010778914-1-DEATH_CLAIM-C0-20190324-P2,RC-9010778914-1-DEATH_CLAIM-C0-20190324,CLM0001381,9010778914,2,3428.94,NONE,N
QDC-CPS-RC-9010778914-1-DEATH_CLAIM-C0-20190324-P3,CPS-RC-9010778914-1-DEATH_CLAIM-C0-20190324-P3,RC-9010778914-1-DEATH_CLAIM-C0-20190324,CLM0001381,9010778914,3,3428.94,NONE,N
QDC-CPS-RC-9010778914-1-DEATH_CLAIM-C0-20190324-P4,CPS-RC-9010778914-1-DEATH_CLAIM-C0-20190324-P4,RC-9010778914-1-DEATH_CLAIM-C0-20190324,CLM0001381,9010778914,4,3428.94,NONE,N
QDC-CPS-RC-9010779130-1-DEATH_CLAIM-C0-20190312-P1,CPS-RC-9010779130-1-DEATH_CLAIM-C0-20190312-P1,RC-9010779130-1-DEATH_CLAIM-C0-20190312,CLM0001382,9010779130,1,12890.54,NONE,N
QDC-CPS-RC-9010779191-1-DEATH_CLAIM-C0-20191023-P1,CPS-RC-9010779191-1-DEATH_CLAIM-C0-20191023-P1,RC-9010779191-1-DEATH_CLAIM-C0-20191023,CLM0001383,9010779191,1,25296.27,NONE,N
QDC-CPS-RC-9010779197-1-DEATH_CLAIM-C0-20250706-P1,CPS-RC-9010779197-1-DEATH_CLAIM-C0-20250706-P1,RC-9010779197-1-DEATH_CLAIM-C0-20250706,CLM0001384,9010779197,1,10192.57,NONE,N
QDC-CPS-RC-9010779197-1-DEATH_CLAIM-C0-20250706-P2,CPS-RC-9010779197-1-DEATH_CLAIM-C0-20250706-P2,RC-9010779197-1-DEATH_CLAIM-C0-20250706,CLM0001384,9010779197,2,10192.57,NONE,N
QDC-CPS-RC-9010779736-1-DEATH_CLAIM-C0-20201126-P1,CPS-RC-9010779736-1-DEATH_CLAIM-C0-20201126-P1,RC-9010779736-1-DEATH_CLAIM-C0-20201126,CLM0001420,9010779736,1,11857.6,NONE,N
QDC-CPS-RC-9010779736-1-DEATH_CLAIM-C0-20201126-P2,CPS-RC-9010779736-1-DEATH_CLAIM-C0-20201126-P2,RC-9010779736-1-DEATH_CLAIM-C0-20201126,CLM0001420,9010779736,2,8514.39,NONE,N
QDC-CPS-RC-9010780000-1-DEATH_CLAIM-C0-20190802-P1,CPS-RC-9010780000-1-DEATH_CLAIM-C0-20190802-P1,RC-9010780000-1-DEATH_CLAIM-C0-20190802,CLM0001421,9010780000,1,7682.12,NONE,N
QDC-CPS-RC-9010780003-1-DEATH_CLAIM-C0-20231018-P1,CPS-RC-9010780003-1-DEATH_CLAIM-C0-20231018-P1,RC-9010780003-1-DEATH_CLAIM-C0-20231018,CLM0001422,9010780003,1,3024.13,NONE,N
QDC-CPS-RC-9010780003-1-DEATH_CLAIM-C0-20231018-P2,CPS-RC-9010780003-1-DEATH_CLAIM-C0-20231018-P2,RC-9010780003-1-DEATH_CLAIM-C0-20231018,CLM0001422,9010780003,2,3024.13,NONE,N
QDC-CPS-RC-9010780003-1-DEATH_CLAIM-C1-20240619-P1,CPS-RC-9010780003-1-DEATH_CLAIM-C1-20240619-P1,RC-9010780003-1-DEATH_CLAIM-C1-20240619,,9010780003,1,3072.4,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010780050-1-DEATH_CLAIM-C0-20220714-P1,CPS-RC-9010780050-1-DEATH_CLAIM-C0-20220714-P1,RC-9010780050-1-DEATH_CLAIM-C0-20220714,CLM0001424,9010780050,1,25022.08,NONE,N
QDC-CPS-RC-9010780050-1-DEATH_CLAIM-C0-20220714-P2,CPS-RC-9010780050-1-DEATH_CLAIM-C0-20220714-P2,RC-9010780050-1-DEATH_CLAIM-C0-20220714,CLM0001424,9010780050,2,25022.07,NONE,N
QDC-CPS-RC-9010780403-1-DEATH_CLAIM-C0-20190722-P1,CPS-RC-9010780403-1-DEATH_CLAIM-C0-20190722-P1,RC-9010780403-1-DEATH_CLAIM-C0-20190722,CLM0001425,9010780403,1,12658.79,NONE,N
QDC-CPS-RC-9010780403-1-DEATH_CLAIM-C0-20190722-P2,CPS-RC-9010780403-1-DEATH_CLAIM-C0-20190722-P2,RC-9010780403-1-DEATH_CLAIM-C0-20190722,CLM0001425,9010780403,2,12658.79,NONE,N
QDC-CPS-RC-9010780411-1-DEATH_CLAIM-C0-20180202-P1,CPS-RC-9010780411-1-DEATH_CLAIM-C0-20180202-P1,RC-9010780411-1-DEATH_CLAIM-C0-20180202,CLM0001426,9010780411,1,10000.0,NONE,N
QDC-CPS-RC-9010780791-1-DEATH_CLAIM-C0-20230127-P1,CPS-RC-9010780791-1-DEATH_CLAIM-C0-20230127-P1,RC-9010780791-1-DEATH_CLAIM-C0-20230127,CLM0001427,9010780791,1,10000.0,NONE,N
QDC-CPS-RC-9010781117-1-DEATH_CLAIM-C0-20180616-P1,CPS-RC-9010781117-1-DEATH_CLAIM-C0-20180616-P1,RC-9010781117-1-DEATH_CLAIM-C0-20180616,CLM0001428,9010781117,1,4759.68,NONE,N
QDC-CPS-RC-9010781117-1-DEATH_CLAIM-C0-20180616-P2,CPS-RC-9010781117-1-DEATH_CLAIM-C0-20180616-P2,RC-9010781117-1-DEATH_CLAIM-C0-20180616,CLM0001428,9010781117,2,4759.68,NONE,N
QDC-CPS-RC-9010781117-1-DEATH_CLAIM-C0-20180616-P3,CPS-RC-9010781117-1-DEATH_CLAIM-C0-20180616-P3,RC-9010781117-1-DEATH_CLAIM-C0-20180616,CLM0001428,9010781117,3,4759.68,NONE,N
QDC-CPS-RC-9010781775-1-DEATH_CLAIM-C0-20220304-P1,CPS-RC-9010781775-1-DEATH_CLAIM-C0-20220304-P1,RC-9010781775-1-DEATH_CLAIM-C0-20220304,CLM0001429,9010781775,1,3508.05,NONE,N
QDC-CPS-RC-9010781863-1-DEATH_CLAIM-C0-20230125-P1,CPS-RC-9010781863-1-DEATH_CLAIM-C0-20230125-P1,RC-9010781863-1-DEATH_CLAIM-C0-20230125,CLM0001430,9010781863,1,15197.07,NONE,N
QDC-CPS-RC-9010782018-1-DEATH_CLAIM-C0-20240916-P1,CPS-RC-9010782018-1-DEATH_CLAIM-C0-20240916-P1,RC-9010782018-1-DEATH_CLAIM-C0-20240916,CLM0001431,9010782018,1,29519.06,NONE,N
QDC-CPS-RC-9010782357-1-DEATH_CLAIM-C0-20231225-P1,CPS-RC-9010782357-1-DEATH_CLAIM-C0-20231225-P1,RC-9010782357-1-DEATH_CLAIM-C0-20231225,CLM0001432,9010782357,1,19358.82,NONE,N
QDC-CPS-RC-9010782592-1-DEATH_CLAIM-C0-20210427-P1,CPS-RC-9010782592-1-DEATH_CLAIM-C0-20210427-P1,RC-9010782592-1-DEATH_CLAIM-C0-20210427,CLM0001433,9010782592,1,6963.37,NONE,N
QDC-CPS-RC-9010782822-1-DEATH_CLAIM-C0-20180711-P1,CPS-RC-9010782822-1-DEATH_CLAIM-C0-20180711-P1,RC-9010782822-1-DEATH_CLAIM-C0-20180711,CLM0001437,9010782822,1,1263.51,NONE,N
QDC-CPS-RC-9010782822-1-DEATH_CLAIM-C0-20180711-P2,CPS-RC-9010782822-1-DEATH_CLAIM-C0-20180711-P2,RC-9010782822-1-DEATH_CLAIM-C0-20180711,CLM0001437,9010782822,2,1263.51,NONE,N
QDC-CPS-RC-9010782822-1-DEATH_CLAIM-C0-20180711-P3,CPS-RC-9010782822-1-DEATH_CLAIM-C0-20180711-P3,RC-9010782822-1-DEATH_CLAIM-C0-20180711,CLM0001437,9010782822,3,1263.5,NONE,N
QDC-CPS-RC-9010782822-1-DEATH_CLAIM-C0-20180711-P4,CPS-RC-9010782822-1-DEATH_CLAIM-C0-20180711-P4,RC-9010782822-1-DEATH_CLAIM-C0-20180711,CLM0001437,9010782822,4,1263.5,NONE,N
QDC-CPS-RC-9010783086-1-DEATH_CLAIM-C0-20240518-P1,CPS-RC-9010783086-1-DEATH_CLAIM-C0-20240518-P1,RC-9010783086-1-DEATH_CLAIM-C0-20240518,CLM0001442,9010783086,1,19354.52,NONE,N
QDC-CPS-RC-9010783086-1-DEATH_CLAIM-C0-20240518-P2,CPS-RC-9010783086-1-DEATH_CLAIM-C0-20240518-P2,RC-9010783086-1-DEATH_CLAIM-C0-20240518,CLM0001442,9010783086,2,19354.51,NONE,N
QDC-CPS-RC-9010783102-1-DEATH_CLAIM-C0-20220114-P1,CPS-RC-9010783102-1-DEATH_CLAIM-C0-20220114-P1,RC-9010783102-1-DEATH_CLAIM-C0-20220114,CLM0001443,9010783102,1,25000.0,NONE,N
QDC-CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P1,CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P1,RC-9010783502-1-DEATH_CLAIM-C0-20210919,,9010783502,1,2389.51,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P2,CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P2,RC-9010783502-1-DEATH_CLAIM-C0-20210919,,9010783502,2,2357.97,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P3,CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P3,RC-9010783502-1-DEATH_CLAIM-C0-20210919,,9010783502,3,2357.97,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P4,CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P4,RC-9010783502-1-DEATH_CLAIM-C0-20210919,,9010783502,4,2357.97,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P5,CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P5,RC-9010783502-1-DEATH_CLAIM-C0-20210919,,9010783502,5,2389.52,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P6,CPS-RC-9010783502-1-DEATH_CLAIM-C0-20210919-P6,RC-9010783502-1-DEATH_CLAIM-C0-20210919,,9010783502,6,2389.51,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010783502-1-DEATH_CLAIM-C1-20220131-P1,CPS-RC-9010783502-1-DEATH_CLAIM-C1-20220131-P1,RC-9010783502-1-DEATH_CLAIM-C1-20220131,,9010783502,1,2357.97,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010783502-1-DEATH_CLAIM-C1-20220131-P2,CPS-RC-9010783502-1-DEATH_CLAIM-C1-20220131-P2,RC-9010783502-1-DEATH_CLAIM-C1-20220131,,9010783502,2,2357.97,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010783502-1-DEATH_CLAIM-C1-20220131-P3,CPS-RC-9010783502-1-DEATH_CLAIM-C1-20220131-P3,RC-9010783502-1-DEATH_CLAIM-C1-20220131,,9010783502,3,2357.97,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010783883-1-DEATH_CLAIM-C0-20201008-P1,CPS-RC-9010783883-1-DEATH_CLAIM-C0-20201008-P1,RC-9010783883-1-DEATH_CLAIM-C0-20201008,CLM0001450,9010783883,1,22827.5,NONE,N
QDC-CPS-RC-9010784074-1-DEATH_CLAIM-C0-20240614-P1,CPS-RC-9010784074-1-DEATH_CLAIM-C0-20240614-P1,RC-9010784074-1-DEATH_CLAIM-C0-20240614,CLM0001454,9010784074,1,50000.0,NONE,N
QDC-CPS-RC-9010784250-1-DEATH_CLAIM-C0-20191011-P1,CPS-RC-9010784250-1-DEATH_CLAIM-C0-20191011-P1,RC-9010784250-1-DEATH_CLAIM-C0-20191011,CLM0001463,9010784250,1,3480.13,NONE,N
QDC-CPS-RC-9010784372-1-DEATH_CLAIM-C0-20230120-P1,CPS-RC-9010784372-1-DEATH_CLAIM-C0-20230120-P1,RC-9010784372-1-DEATH_CLAIM-C0-20230120,CLM0001465,9010784372,1,8632.48,NONE,N
QDC-CPS-RC-9010784767-1-DEATH_CLAIM-C0-20190623-P1,CPS-RC-9010784767-1-DEATH_CLAIM-C0-20190623-P1,RC-9010784767-1-DEATH_CLAIM-C0-20190623,CLM0001484,9010784767,1,10548.96,NONE,N
QDC-CPS-RC-9010784922-1-DEATH_CLAIM-C0-20191010-P1,CPS-RC-9010784922-1-DEATH_CLAIM-C0-20191010-P1,RC-9010784922-1-DEATH_CLAIM-C0-20191010,CLM0001486,9010784922,1,6100.0,NONE,N
QDC-CPS-RC-9010784946-1-DEATH_CLAIM-C0-20210528-P1,CPS-RC-9010784946-1-DEATH_CLAIM-C0-20210528-P1,RC-9010784946-1-DEATH_CLAIM-C0-20210528,CLM0001487,9010784946,1,10331.09,NONE,N
QDC-CPS-RC-9010785049-1-DEATH_CLAIM-C0-20200503-P1,CPS-RC-9010785049-1-DEATH_CLAIM-C0-20200503-P1,RC-9010785049-1-DEATH_CLAIM-C0-20200503,CLM0001490,9010785049,1,9221.03,NONE,N
QDC-CPS-RC-9010785049-1-DEATH_CLAIM-C0-20200503-P2,CPS-RC-9010785049-1-DEATH_CLAIM-C0-20200503-P2,RC-9010785049-1-DEATH_CLAIM-C0-20200503,CLM0001490,9010785049,2,6430.03,NONE,N
QDC-CPS-RC-9010785298-1-DEATH_CLAIM-C0-20191027-P1,CPS-RC-9010785298-1-DEATH_CLAIM-C0-20191027-P1,RC-9010785298-1-DEATH_CLAIM-C0-20191027,CLM0001496,9010785298,1,7117.49,NONE,N
QDC-CPS-RC-9010786152-1-DEATH_CLAIM-C0-20220428-P1,CPS-RC-9010786152-1-DEATH_CLAIM-C0-20220428-P1,RC-9010786152-1-DEATH_CLAIM-C0-20220428,CLM0001501,9010786152,1,3965.62,NONE,N
QDC-CPS-RC-9010786153-1-DEATH_CLAIM-C0-20200421-P1,CPS-RC-9010786153-1-DEATH_CLAIM-C0-20200421-P1,RC-9010786153-1-DEATH_CLAIM-C0-20200421,CLM0001503,9010786153,1,5141.0,NONE,N
QDC-CPS-RC-9010786237-1-DEATH_CLAIM-C0-20241224-P1,CPS-RC-9010786237-1-DEATH_CLAIM-C0-20241224-P1,RC-9010786237-1-DEATH_CLAIM-C0-20241224,CLM0001504,9010786237,1,5127.42,NONE,N
QDC-CPS-RC-9010786240-1-DEATH_CLAIM-C0-20190517-P1,CPS-RC-9010786240-1-DEATH_CLAIM-C0-20190517-P1,RC-9010786240-1-DEATH_CLAIM-C0-20190517,CLM0001505,9010786240,1,10500.0,NONE,N
QDC-CPS-RC-9010786243-1-DEATH_CLAIM-C0-20200801-P1,CPS-RC-9010786243-1-DEATH_CLAIM-C0-20200801-P1,RC-9010786243-1-DEATH_CLAIM-C0-20200801,CLM0001506,9010786243,1,7685.95,NONE,N
QDC-CPS-RC-9010786243-1-DEATH_CLAIM-C0-20200801-P2,CPS-RC-9010786243-1-DEATH_CLAIM-C0-20200801-P2,RC-9010786243-1-DEATH_CLAIM-C0-20200801,CLM0001506,9010786243,2,14213.85,NONE,N
QDC-CPS-RC-9010786312-1-DEATH_CLAIM-C0-20230726-P1,CPS-RC-9010786312-1-DEATH_CLAIM-C0-20230726-P1,RC-9010786312-1-DEATH_CLAIM-C0-20230726,CLM0001507,9010786312,1,7480.79,NONE,N
QDC-CPS-RC-9010786312-1-DEATH_CLAIM-C0-20230726-P2,CPS-RC-9010786312-1-DEATH_CLAIM-C0-20230726-P2,RC-9010786312-1-DEATH_CLAIM-C0-20230726,CLM0001507,9010786312,2,7480.79,NONE,N
QDC-CPS-RC-9010786490-1-DEATH_CLAIM-C0-20180914-P1,CPS-RC-9010786490-1-DEATH_CLAIM-C0-20180914-P1,RC-9010786490-1-DEATH_CLAIM-C0-20180914,CLM0001510,9010786490,1,19667.67,NONE,N
QDC-CPS-RC-9010786824-1-DEATH_CLAIM-C0-20210430-P1,CPS-RC-9010786824-1-DEATH_CLAIM-C0-20210430-P1,RC-9010786824-1-DEATH_CLAIM-C0-20210430,CLM0001513,9010786824,1,25546.19,NONE,N
QDC-CPS-RC-9010786878-1-DEATH_CLAIM-C0-20241108-P1,CPS-RC-9010786878-1-DEATH_CLAIM-C0-20241108-P1,RC-9010786878-1-DEATH_CLAIM-C0-20241108,CLM0001514,9010786878,1,6913.02,NONE,N
QDC-CPS-RC-9010786878-1-DEATH_CLAIM-C0-20241108-P2,CPS-RC-9010786878-1-DEATH_CLAIM-C0-20241108-P2,RC-9010786878-1-DEATH_CLAIM-C0-20241108,CLM0001514,9010786878,2,6913.02,NONE,N
QDC-CPS-RC-9010786886-1-DEATH_CLAIM-C0-20201120-P1,CPS-RC-9010786886-1-DEATH_CLAIM-C0-20201120-P1,RC-9010786886-1-DEATH_CLAIM-C0-20201120,CLM0001515,9010786886,1,17030.96,NONE,N
QDC-CPS-RC-9010787147-1-DEATH_CLAIM-C0-20240218-P1,CPS-RC-9010787147-1-DEATH_CLAIM-C0-20240218-P1,RC-9010787147-1-DEATH_CLAIM-C0-20240218,CLM0001516,9010787147,1,5728.82,NONE,N
QDC-CPS-RC-9010787147-1-DEATH_CLAIM-C0-20240218-P2,CPS-RC-9010787147-1-DEATH_CLAIM-C0-20240218-P2,RC-9010787147-1-DEATH_CLAIM-C0-20240218,CLM0001516,9010787147,2,5728.82,NONE,N
QDC-CPS-RC-9010787147-1-DEATH_CLAIM-C0-20240218-P3,CPS-RC-9010787147-1-DEATH_CLAIM-C0-20240218-P3,RC-9010787147-1-DEATH_CLAIM-C0-20240218,CLM0001516,9010787147,3,5728.82,NONE,N
QDC-CPS-RC-9010787147-1-DEATH_CLAIM-C0-20240218-P4,CPS-RC-9010787147-1-DEATH_CLAIM-C0-20240218-P4,RC-9010787147-1-DEATH_CLAIM-C0-20240218,CLM0001516,9010787147,4,5728.82,NONE,N
QDC-CPS-RC-9010787147-1-DEATH_CLAIM-C0-20240218-P5,CPS-RC-9010787147-1-DEATH_CLAIM-C0-20240218-P5,RC-9010787147-1-DEATH_CLAIM-C0-20240218,CLM0001516,9010787147,5,5728.81,NONE,N
QDC-CPS-RC-9010787390-1-DEATH_CLAIM-C0-20180727-P1,CPS-RC-9010787390-1-DEATH_CLAIM-C0-20180727-P1,RC-9010787390-1-DEATH_CLAIM-C0-20180727,CLM0001518,9010787390,1,6926.38,NONE,N
QDC-CPS-RC-9010787390-1-DEATH_CLAIM-C0-20180727-P2,CPS-RC-9010787390-1-DEATH_CLAIM-C0-20180727-P2,RC-9010787390-1-DEATH_CLAIM-C0-20180727,CLM0001518,9010787390,2,33132.46,NONE,N
