reconstructed_claim_id,canonical_payment_stage_id,mresidual_candidate,residual_type,residual_reason,balancing_status,derivation_status,derivation_confidence
RC-9010484821-1-DEATH_CLAIM-C0-20190417,CPS-RC-9010484821-1-DEATH_CLAIM-C0-20190417-P3,-2226.48,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010486919-1-DEATH_CLAIM-C0-20250602,CPS-RC-9010486919-1-DEATH_CLAIM-C0-20250602-P1,4752.11,PAYOUT_SHORTFALL_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010486964-1-DEATH_CLAIM-C0-20220313,CPS-RC-9010486964-1-DEATH_CLAIM-C0-20220313-P1,1218.23,PAYOUT_SHORTFALL_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010488274-1-DEATH_CLAIM-C0-20180422,CPS-RC-9010488274-1-DEATH_CLAIM-C0-20180422-P1,-1490.37,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010489508-1-DEATH_CLAIM-C0-20200127,CPS-RC-9010489508-1-DEATH_CLAIM-C0-20200127-P2,-3614.11,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010489508-1-DEATH_CLAIM-C0-20200127,CPS-RC-9010489508-1-DEATH_CLAIM-C0-20200127-P1,-3614.11,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010491000-1-DEATH_CLAIM-C0-20200223,CPS-RC-9010491000-1-DEATH_CLAIM-C0-20200223-P1,-33.43,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,INFERRED
RC-9010496486-1-DEATH_CLAIM-C0-20231120,CPS-RC-9010496486-1-DEATH_CLAIM-C0-20231120-P1,-3.75,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010497768-1-DEATH_CLAIM-C0-20231215,CPS-RC-9010497768-1-DEATH_CLAIM-C0-20231215-P1,-266.65,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010498153-1-DEATH_CLAIM-C0-20240405,CPS-RC-9010498153-1-DEATH_CLAIM-C0-20240405-P1,-3136.19,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010498153-1-DEATH_CLAIM-C0-20240405,CPS-RC-9010498153-1-DEATH_CLAIM-C0-20240405-P2,-3136.19,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010498260-1-DEATH_CLAIM-C0-20240415,CPS-RC-9010498260-1-DEATH_CLAIM-C0-20240415-P1,-1782.35,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010498260-1-DEATH_CLAIM-C0-20240415,CPS-RC-9010498260-1-DEATH_CLAIM-C0-20240415-P2,-1782.35,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010498260-1-DEATH_CLAIM-C0-20240415,CPS-RC-9010498260-1-DEATH_CLAIM-C0-20240415-P3,-1782.35,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010498617-1-DEATH_CLAIM-C0-20230115,CPS-RC-9010498617-1-DEATH_CLAIM-C0-20230115-P1,-3187.13,PAYOUT_EXCESS_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010499269-1-DEATH_CLAIM-C0-20180115,CPS-RC-9010499269-1-DEATH_CLAIM-C0-20180115-P1,-4.34,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010499674-1-DEATH_CLAIM-C0-20201002,CPS-RC-9010499674-1-DEATH_CLAIM-C0-20201002-P1,-1929.83,PAYOUT_EXCESS_RESIDUAL,PARTIAL_DECOMPOSITION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010499702-1-DEATH_CLAIM-C0-20220210,CPS-RC-9010499702-1-DEATH_CLAIM-C0-20220210-P4,-5686.91,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010499702-1-DEATH_CLAIM-C0-20220210,CPS-RC-9010499702-1-DEATH_CLAIM-C0-20220210-P3,-5686.91,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010499702-1-DEATH_CLAIM-C0-20220210,CPS-RC-9010499702-1-DEATH_CLAIM-C0-20220210-P2,-5686.91,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010499702-1-DEATH_CLAIM-C0-20220210,CPS-RC-9010499702-1-DEATH_CLAIM-C0-20220210-P1,-5686.91,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010501466-1-DEATH_CLAIM-C0-20201116,CPS-RC-9010501466-1-DEATH_CLAIM-C0-20201116-P1,-6.9,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010501836-1-DEATH_CLAIM-C0-20190107,CPS-RC-9010501836-1-DEATH_CLAIM-C0-20190107-P1,-3457.48,PAYOUT_EXCESS_RESIDUAL,PARTIAL_DECOMPOSITION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010502820-1-DEATH_CLAIM-C0-20241123,CPS-RC-9010502820-1-DEATH_CLAIM-C0-20241123-P1,-5411.88,PAYOUT_EXCESS_RESIDUAL,PARTIAL_DECOMPOSITION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010505549-1-DEATH_CLAIM-C0-20221202,CPS-RC-9010505549-1-DEATH_CLAIM-C0-20221202-P1,-730.58,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010511240-1-DEATH_CLAIM-C0-20190528,CPS-RC-9010511240-1-DEATH_CLAIM-C0-20190528-P1,-1311.67,PAYOUT_EXCESS_RESIDUAL,PARTIAL_DECOMPOSITION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010511355-1-DEATH_CLAIM-C0-20190328,CPS-RC-9010511355-1-DEATH_CLAIM-C0-20190328-P1,-2689.62,PAYOUT_EXCESS_RESIDUAL,PARTIAL_DECOMPOSITION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010514051-1-DEATH_CLAIM-C0-20241117,CPS-RC-9010514051-1-DEATH_CLAIM-C0-20241117-P1,-4083.81,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010514051-1-DEATH_CLAIM-C0-20241117,CPS-RC-9010514051-1-DEATH_CLAIM-C0-20241117-P2,-4083.81,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010515598-1-DEATH_CLAIM-C0-20230214,CPS-RC-9010515598-1-DEATH_CLAIM-C0-20230214-P1,-4542.1,PAYOUT_EXCESS_RESIDUAL,PARTIAL_DECOMPOSITION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010517231-1-DEATH_CLAIM-C0-20250803,CPS-RC-9010517231-1-DEATH_CLAIM-C0-20250803-P4,-3927.23,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010517231-1-DEATH_CLAIM-C0-20250803,CPS-RC-9010517231-1-DEATH_CLAIM-C0-20250803-P3,-3927.23,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010517231-1-DEATH_CLAIM-C0-20250803,CPS-RC-9010517231-1-DEATH_CLAIM-C0-20250803-P2,-3927.23,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010517231-1-DEATH_CLAIM-C0-20250803,CPS-RC-9010517231-1-DEATH_CLAIM-C0-20250803-P1,-3927.23,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010518050-1-DEATH_CLAIM-C0-20210514,CPS-RC-9010518050-1-DEATH_CLAIM-C0-20210514-P1,-4648.2,PAYOUT_EXCESS_RESIDUAL,PARTIAL_DECOMPOSITION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010520217-1-DEATH_CLAIM-C0-20221029,CPS-RC-9010520217-1-DEATH_CLAIM-C0-20221029-P1,-4934.6,PAYOUT_EXCESS_RESIDUAL,PARTIAL_DECOMPOSITION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010521160-1-DEATH_CLAIM-C0-20230107,CPS-RC-9010521160-1-DEATH_CLAIM-C0-20230107-P1,-1877.32,PAYOUT_EXCESS_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010521651-1-DEATH_CLAIM-C0-20230502,CPS-RC-9010521651-1-DEATH_CLAIM-C0-20230502-P1,-1548.51,PAYOUT_EXCESS_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010526526-1-DEATH_CLAIM-C0-20180906,CPS-RC-9010526526-1-DEATH_CLAIM-C0-20180906-P1,-7965.19,PAYOUT_EXCESS_RESIDUAL,PARTIAL_DECOMPOSITION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010545196-1-DEATH_CLAIM-C0-20230823,CPS-RC-9010545196-1-DEATH_CLAIM-C0-20230823-P1,-201.4,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010548366-1-DEATH_CLAIM-C0-20190404,CPS-RC-9010548366-1-DEATH_CLAIM-C0-20190404-P1,-3111.42,PAYOUT_EXCESS_RESIDUAL,PARTIAL_DECOMPOSITION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010549966-1-DEATH_CLAIM-C0-20200828,CPS-RC-9010549966-1-DEATH_CLAIM-C0-20200828-P1,-2171.31,PAYOUT_EXCESS_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010550564-1-DEATH_CLAIM-C0-20190920,CPS-RC-9010550564-1-DEATH_CLAIM-C0-20190920-P1,-2790.15,PAYOUT_EXCESS_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010586005-1-DEATH_CLAIM-C0-20251007,CPS-RC-9010586005-1-DEATH_CLAIM-C0-20251007-P1,-112.62,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010607249-1-DEATH_CLAIM-C0-20221102,CPS-RC-9010607249-1-DEATH_CLAIM-C0-20221102-P3,-3339.97,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010607249-1-DEATH_CLAIM-C0-20221102,CPS-RC-9010607249-1-DEATH_CLAIM-C0-20221102-P1,-3339.97,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010607249-1-DEATH_CLAIM-C0-20221102,CPS-RC-9010607249-1-DEATH_CLAIM-C0-20221102-P2,-3339.97,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010726104-1-DEATH_CLAIM-C0-20230501,CPS-RC-9010726104-1-DEATH_CLAIM-C0-20230501-P1,-286.11,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010731970-1-DEATH_CLAIM-C0-20220829,CPS-RC-9010731970-1-DEATH_CLAIM-C0-20220829-P1,4575.18,PAYOUT_SHORTFALL_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010736035-1-DEATH_CLAIM-C0-20190613,CPS-RC-9010736035-1-DEATH_CLAIM-C0-20190613-P1,67277.82,PAYOUT_SHORTFALL_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010736283-1-DEATH_CLAIM-C0-20190214,CPS-RC-9010736283-1-DEATH_CLAIM-C0-20190214-P1,-27.65,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010741943-1-DEATH_CLAIM-C0-20250718,CPS-RC-9010741943-1-DEATH_CLAIM-C0-20250718-P1,10484.45,PAYOUT_SHORTFALL_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010742224-1-DEATH_CLAIM-C0-20220411,CPS-RC-9010742224-1-DEATH_CLAIM-C0-20220411-P1,-60.22,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010742224-1-DEATH_CLAIM-C0-20220411,CPS-RC-9010742224-1-DEATH_CLAIM-C0-20220411-P2,-60.22,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010745811-1-DEATH_CLAIM-C0-20241016,CPS-RC-9010745811-1-DEATH_CLAIM-C0-20241016-P1,-7.18,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010746498-1-DEATH_CLAIM-C0-20181005,CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P3,-41.07,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010746498-1-DEATH_CLAIM-C0-20181005,CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P1,-41.07,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010746498-1-DEATH_CLAIM-C0-20181005,CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P2,-41.07,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010747438-1-DEATH_CLAIM-C0-20180602,CPS-RC-9010747438-1-DEATH_CLAIM-C0-20180602-P1,-5.94,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010748300-1-DEATH_CLAIM-C0-20200327,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P3,9022.12,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010748300-1-DEATH_CLAIM-C0-20200327,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P1,9022.12,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010748300-1-DEATH_CLAIM-C0-20200327,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P2,9022.12,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010748300-1-DEATH_CLAIM-C0-20200327,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P4,9022.12,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P5,10000.0,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P6,10000.0,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P4,10000.0,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P7,10000.0,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P2,10000.0,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P1,10000.0,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P3,10000.0,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C0-20181106,CPS-RC-9010748404-1-DEATH_CLAIM-C0-20181106-P8,10000.0,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010748404-1-DEATH_CLAIM-C1-20190131,CPS-RC-9010748404-1-DEATH_CLAIM-C1-20190131-P1,-10000.0,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010749041-1-DEATH_CLAIM-C0-20181212,CPS-RC-9010749041-1-DEATH_CLAIM-C0-20181212-P1,-443.33,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,INFERRED
RC-9010749053-1-DEATH_CLAIM-C0-20220701,CPS-RC-9010749053-1-DEATH_CLAIM-C0-20220701-P1,8343.65,PAYOUT_SHORTFALL_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010749054-1-DEATH_CLAIM-C0-20190313,CPS-RC-9010749054-1-DEATH_CLAIM-C0-20190313-P1,-21.93,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010750813-1-DEATH_CLAIM-C0-20180629,CPS-RC-9010750813-1-DEATH_CLAIM-C0-20180629-P1,3929.23,PAYOUT_SHORTFALL_RESIDUAL,CLEARING_ONLY_DISTORTION,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010752703-1-DEATH_CLAIM-C0-20181206,CPS-RC-9010752703-1-DEATH_CLAIM-C0-20181206-P1,-33.89,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,INFERRED
RC-9010754964-1-DEATH_CLAIM-C1-20200130,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P1,-11318.56,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010754964-1-DEATH_CLAIM-C1-20200130,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P2,-11318.56,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010754964-1-DEATH_CLAIM-C1-20200130,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P3,-11318.56,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010754964-1-DEATH_CLAIM-C1-20200130,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P4,-11318.56,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010754964-1-DEATH_CLAIM-C1-20200130,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P5,-11318.56,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010756034-1-DEATH_CLAIM-C0-20180911,CPS-RC-9010756034-1-DEATH_CLAIM-C0-20180911-P3,-342.8,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010756034-1-DEATH_CLAIM-C0-20180911,CPS-RC-9010756034-1-DEATH_CLAIM-C0-20180911-P2,-342.8,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010756034-1-DEATH_CLAIM-C0-20180911,CPS-RC-9010756034-1-DEATH_CLAIM-C0-20180911-P1,-342.8,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010756929-1-DEATH_CLAIM-C0-20250610,CPS-RC-9010756929-1-DEATH_CLAIM-C0-20250610-P1,-38.37,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010756931-1-DEATH_CLAIM-C0-20220905,CPS-RC-9010756931-1-DEATH_CLAIM-C0-20220905-P1,-15.7,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010757536-1-DEATH_CLAIM-C0-20230918,CPS-RC-9010757536-1-DEATH_CLAIM-C0-20230918-P1,-36.31,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010757536-1-DEATH_CLAIM-C0-20230918,CPS-RC-9010757536-1-DEATH_CLAIM-C0-20230918-P2,-36.31,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010757536-1-DEATH_CLAIM-C0-20230918,CPS-RC-9010757536-1-DEATH_CLAIM-C0-20230918-P3,-36.31,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010757541-1-DEATH_CLAIM-C0-20180124,CPS-RC-9010757541-1-DEATH_CLAIM-C0-20180124-P1,-213.22,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9010757551-1-DEATH_CLAIM-C0-20250918,CPS-RC-9010757551-1-DEATH_CLAIM-C0-20250918-P1,-29.98,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9010757817-1-DEATH_CLAIM-C0-20180318,CPS-RC-9010757817-1-DEATH_CLAIM-C0-20180318-P1,-27.35,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
