TABLE,PLAN,TYPE_CODE,KEY,COLUMN,DROPPED_CAPPED_VALUE,RETAINED_GENUINE_VALUE
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|F|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|PR|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,1L10SO,PR,1L10SO|99|00|M|SM|01|0000|00|19000101,0,0.01,0.01
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,A96DAR,PR,A96DAR|99|00|M|00|01|0000|00|19000101,0,111.11,111.11
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,543CTR,PR,543CTR|99|00|M|SM|01|0000|00|19000101,0,20.0,20.0
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,934SWP,PR,934SWP|99|00|M|NS|01|0000|00|19000101,0,0.08,0.08
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,910SWP,PR,910SWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,57ATCR,PR,57ATCR|99|00|M|SM|01|0000|00|19000101,0,533.17,501.23
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9CDTWP,PR,9CDTWP|99|00|M|PR|01|0000|00|19000101,0,1.0,1.0
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikGps,9SLADB,PR,9SLADB|99|00|M|00|01|0000|00|19000101,0,1.2,1.2
QuikCoi,1658CS,U6,1658CS|99|00|F|PR|01|0000|00|19000101,0,22.25396,20.67733
QuikCoi,1658CS,U6,1658CS|99|00|F|SM|01|0000|00|19000101,0,22.25396,20.67733
QuikCoi,1658CS,U6,1658CS|99|00|M|PR|01|0000|00|19000101,0,83.3333,66.88958
QuikCoi,1679CS,U6,1679CS|99|00|F|PR|01|0000|00|19000101,0,22.25396,20.67733
QuikCoi,1679CS,U6,1679CS|99|00|F|SM|01|0000|00|19000101,0,22.25396,20.67733
QuikCoi,1679CS,U6,1679CS|99|00|M|PR|01|0000|00|19000101,0,83.3333,66.88958
QuikCoi,1679CS,U6,1679CS|99|00|M|SM|01|0000|00|19000101,0,83.3333,66.88958
QuikCoi,1658CS,U6,1658CS|99|00|M|SM|01|0000|00|19000101,0,83.3333,66.88958
QuikGcoi,1679CS,U5,1679CS|99|00|F|SM|01|0000|00|19000101,0,83.33,74.87
QuikGcoi,1679CS,U5,1679CS|99|00|M|SM|01|0000|00|19000101,0,83.33,70.23
