audit_timestamp,production_dbf_flag,package_type,parent_claim_id,reconstructed_claim_id,derivation_candidate_id,claim_family,blocker_type,orphan_payment_amount,governance_status,severity,remediability,business_review_required,remediation_workflow,business_summary,rulebook_lineage
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010914301-1-DEATH_CLAIM-C1-20220929,RC-9010914301-1-DEATH_CLAIM-C1-20220929,QDC-CPS-RC-9010914301-1-DEATH_CLAIM-C1-20220929-P2,DEATH_CLAIM,UNBALANCED_PARENT,12509.99,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $12509.99 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010451215-1-DEATH_CLAIM-C0-20230626,RC-9010451215-1-DEATH_CLAIM-C0-20230626,QDC-CPS-RC-9010451215-1-DEATH_CLAIM-C0-20230626-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,13033.03,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $13033.03 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010449959-1-DEATH_CLAIM-C0-20200508,RC-9010449959-1-DEATH_CLAIM-C0-20200508,QDC-CPS-RC-9010449959-1-DEATH_CLAIM-C0-20200508-P1,DEATH_CLAIM,UNBALANCED_PARENT,10397.25,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $10397.25 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010469985-1-DEATH_CLAIM-C0-20190105,RC-9010469985-1-DEATH_CLAIM-C0-20190105,QDC-CPS-RC-9010469985-1-DEATH_CLAIM-C0-20190105-P1,DEATH_CLAIM,UNBALANCED_PARENT,38978.7,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $38978.7 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010468946-1-DEATH_CLAIM-C0-20220917,RC-9010468946-1-DEATH_CLAIM-C0-20220917,QDC-CPS-RC-9010468946-1-DEATH_CLAIM-C0-20220917-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,16784.01,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $16784.01 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010834719-1-DEATH_CLAIM-C0-20180807,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P3,DEATH_CLAIM,UNBALANCED_PARENT,38728.6,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $38728.6 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010834719-1-DEATH_CLAIM-C0-20180807,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P2,DEATH_CLAIM,UNBALANCED_PARENT,11271.4,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $11271.4 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010832681-1-DEATH_CLAIM-C0-20220109,RC-9010832681-1-DEATH_CLAIM-C0-20220109,QDC-CPS-RC-9010832681-1-DEATH_CLAIM-C0-20220109-P1,DEATH_CLAIM,UNBALANCED_PARENT,10860.9,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $10860.9 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010832681-1-DEATH_CLAIM-C0-20220109,RC-9010832681-1-DEATH_CLAIM-C0-20220109,QDC-CPS-RC-9010832681-1-DEATH_CLAIM-C0-20220109-P2,DEATH_CLAIM,UNBALANCED_PARENT,10929.7,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $10929.7 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010834719-1-DEATH_CLAIM-C0-20180807,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P7,DEATH_CLAIM,UNBALANCED_PARENT,38728.6,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $38728.6 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010832681-1-DEATH_CLAIM-C1-20220401,RC-9010832681-1-DEATH_CLAIM-C1-20220401,QDC-CPS-RC-9010832681-1-DEATH_CLAIM-C1-20220401-P1,DEATH_CLAIM,UNBALANCED_PARENT,10860.9,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $10860.9 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010834719-1-DEATH_CLAIM-C0-20180807,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P1,DEATH_CLAIM,UNBALANCED_PARENT,38728.6,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $38728.6 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010371171-1-DEATH_CLAIM-C0-20240624,RC-9010371171-1-DEATH_CLAIM-C0-20240624,QDC-CPS-RC-9010371171-1-DEATH_CLAIM-C0-20240624-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,12834.01,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $12834.01 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010382931-1-DEATH_CLAIM-C0-20220210,RC-9010382931-1-DEATH_CLAIM-C0-20220210,QDC-CPS-RC-9010382931-1-DEATH_CLAIM-C0-20220210-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,17290.3,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $17290.3 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010368703-1-DEATH_CLAIM-C0-20210114,RC-9010368703-1-DEATH_CLAIM-C0-20210114,QDC-CPS-RC-9010368703-1-DEATH_CLAIM-C0-20210114-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,12890.67,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $12890.67 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010834719-1-DEATH_CLAIM-C0-20180807,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P5,DEATH_CLAIM,UNBALANCED_PARENT,38728.6,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $38728.6 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010834719-1-DEATH_CLAIM-C0-20180807,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P4,DEATH_CLAIM,UNBALANCED_PARENT,11271.4,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $11271.4 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010445351-1-DEATH_CLAIM-C0-20181121,RC-9010445351-1-DEATH_CLAIM-C0-20181121,QDC-CPS-RC-9010445351-1-DEATH_CLAIM-C0-20181121-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,13162.38,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $13162.38 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010445091-1-DEATH_CLAIM-C0-20210908,RC-9010445091-1-DEATH_CLAIM-C0-20210908,QDC-CPS-RC-9010445091-1-DEATH_CLAIM-C0-20210908-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,10431.16,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $10431.16 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010445074-1-DEATH_CLAIM-C0-20231220,RC-9010445074-1-DEATH_CLAIM-C0-20231220,QDC-CPS-RC-9010445074-1-DEATH_CLAIM-C0-20231220-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,14646.79,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $14646.79 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010456928-1-DEATH_CLAIM-C0-20250224,RC-9010456928-1-DEATH_CLAIM-C0-20250224,QDC-CPS-RC-9010456928-1-DEATH_CLAIM-C0-20250224-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,15021.38,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $15021.38 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010466458-1-DEATH_CLAIM-C0-20190511,RC-9010466458-1-DEATH_CLAIM-C0-20190511,QDC-CPS-RC-9010466458-1-DEATH_CLAIM-C0-20190511-P1,DEATH_CLAIM,UNBALANCED_PARENT,12956.86,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $12956.86 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010465451-1-DEATH_CLAIM-C0-20201112,RC-9010465451-1-DEATH_CLAIM-C0-20201112,QDC-CPS-RC-9010465451-1-DEATH_CLAIM-C0-20201112-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,23882.33,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $23882.33 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010457603-1-DEATH_CLAIM-C0-20181008,RC-9010457603-1-DEATH_CLAIM-C0-20181008,QDC-CPS-RC-9010457603-1-DEATH_CLAIM-C0-20181008-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,13625.64,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $13625.64 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010433786-1-DEATH_CLAIM-C0-20180514,RC-9010433786-1-DEATH_CLAIM-C0-20180514,QDC-CPS-RC-9010433786-1-DEATH_CLAIM-C0-20180514-P1,DEATH_CLAIM,UNBALANCED_PARENT,9952.25,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $9952.25 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010426858-1-DEATH_CLAIM-C0-20181213,RC-9010426858-1-DEATH_CLAIM-C0-20181213,QDC-CPS-RC-9010426858-1-DEATH_CLAIM-C0-20181213-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,9847.47,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $9847.47 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010437335-1-DEATH_CLAIM-C0-20240324,RC-9010437335-1-DEATH_CLAIM-C0-20240324,QDC-CPS-RC-9010437335-1-DEATH_CLAIM-C0-20240324-P1,DEATH_CLAIM,UNBALANCED_PARENT,9730.59,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $9730.59 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010548366-1-DEATH_CLAIM-C0-20190404,RC-9010548366-1-DEATH_CLAIM-C0-20190404,QDC-CPS-RC-9010548366-1-DEATH_CLAIM-C0-20190404-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,9623.4,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $9623.4 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010460652-1-DEATH_CLAIM-C0-20190706,RC-9010460652-1-DEATH_CLAIM-C0-20190706,QDC-CPS-RC-9010460652-1-DEATH_CLAIM-C0-20190706-P1,DEATH_CLAIM,UNBALANCED_PARENT,9589.97,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $9589.97 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010467190-1-DEATH_CLAIM-C0-20181119,RC-9010467190-1-DEATH_CLAIM-C0-20181119,QDC-CPS-RC-9010467190-1-DEATH_CLAIM-C0-20181119-P1,DEATH_CLAIM,UNBALANCED_PARENT,9397.35,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $9397.35 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010412526-1-DEATH_CLAIM-C0-20200727,RC-9010412526-1-DEATH_CLAIM-C0-20200727,QDC-CPS-RC-9010412526-1-DEATH_CLAIM-C0-20200727-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,9197.24,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $9197.24 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010415834-1-DEATH_CLAIM-C0-20200601,RC-9010415834-1-DEATH_CLAIM-C0-20200601,QDC-CPS-RC-9010415834-1-DEATH_CLAIM-C0-20200601-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,9195.63,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $9195.63 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010414235-1-DEATH_CLAIM-C0-20201120,RC-9010414235-1-DEATH_CLAIM-C0-20201120,QDC-CPS-RC-9010414235-1-DEATH_CLAIM-C0-20201120-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,9060.74,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $9060.74 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010463161-1-DEATH_CLAIM-C0-20220117,RC-9010463161-1-DEATH_CLAIM-C0-20220117,QDC-CPS-RC-9010463161-1-DEATH_CLAIM-C0-20220117-P1,DEATH_CLAIM,UNBALANCED_PARENT,9013.74,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $9013.74 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010463161-1-DEATH_CLAIM-C0-20220117,RC-9010463161-1-DEATH_CLAIM-C0-20220117,QDC-CPS-RC-9010463161-1-DEATH_CLAIM-C0-20220117-P2,DEATH_CLAIM,UNBALANCED_PARENT,9013.73,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $9013.73 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010463161-1-DEATH_CLAIM-C0-20220117,RC-9010463161-1-DEATH_CLAIM-C0-20220117,QDC-CPS-RC-9010463161-1-DEATH_CLAIM-C0-20220117-P3,DEATH_CLAIM,UNBALANCED_PARENT,9013.73,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $9013.73 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010449050-1-DEATH_CLAIM-C0-20180723,RC-9010449050-1-DEATH_CLAIM-C0-20180723,QDC-CPS-RC-9010449050-1-DEATH_CLAIM-C0-20180723-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,8717.61,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $8717.61 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010431738-1-DEATH_CLAIM-C0-20190712,RC-9010431738-1-DEATH_CLAIM-C0-20190712,QDC-CPS-RC-9010431738-1-DEATH_CLAIM-C0-20190712-P1,DEATH_CLAIM,UNBALANCED_PARENT,8655.45,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $8655.45 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010436044-1-DEATH_CLAIM-C0-20181023,RC-9010436044-1-DEATH_CLAIM-C0-20181023,QDC-CPS-RC-9010436044-1-DEATH_CLAIM-C0-20181023-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,8604.11,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $8604.11 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010401181-1-DEATH_CLAIM-C0-20180316,RC-9010401181-1-DEATH_CLAIM-C0-20180316,QDC-CPS-RC-9010401181-1-DEATH_CLAIM-C0-20180316-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,8600.48,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $8600.48 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010434876-1-DEATH_CLAIM-C0-20230302,RC-9010434876-1-DEATH_CLAIM-C0-20230302,QDC-CPS-RC-9010434876-1-DEATH_CLAIM-C0-20230302-P1,DEATH_CLAIM,UNBALANCED_PARENT,8560.0,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $8560.0 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010457537-1-DEATH_CLAIM-C0-20230120,RC-9010457537-1-DEATH_CLAIM-C0-20230120,QDC-CPS-RC-9010457537-1-DEATH_CLAIM-C0-20230120-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,8536.83,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $8536.83 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010424798-1-DEATH_CLAIM-C0-20230921,RC-9010424798-1-DEATH_CLAIM-C0-20230921,QDC-CPS-RC-9010424798-1-DEATH_CLAIM-C0-20230921-P1,DEATH_CLAIM,UNBALANCED_PARENT,8389.72,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $8389.72 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010427457-1-DEATH_CLAIM-C0-20231007,RC-9010427457-1-DEATH_CLAIM-C0-20231007,QDC-CPS-RC-9010427457-1-DEATH_CLAIM-C0-20231007-P1,DEATH_CLAIM,UNBALANCED_PARENT,8367.72,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $8367.72 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010466702-1-DEATH_CLAIM-C0-20200520,RC-9010466702-1-DEATH_CLAIM-C0-20200520,QDC-CPS-RC-9010466702-1-DEATH_CLAIM-C0-20200520-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,8359.83,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,Orphan payment $8359.83 blocked because parent claim is lifecycle blocked. Recommended workflow: LIFECYCLE_REPLAY_AUTHORIZATION.,phase16e_qa_uat_orphan_package
2026-05-24T19:22:25Z,N,REMAINING_ORPHAN_REVIEW,RC-9010374779-1-DEATH_CLAIM-C0-20200530,RC-9010374779-1-DEATH_CLAIM-C0-20200530,QDC-CPS-RC-9010374779-1-DEATH_CLAIM-C0-20200530-P1,DEATH_CLAIM,UNBALANCED_PARENT,8353.43,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,Orphan payment $8353.43 blocked because parent claim is unbalanced parent. Recommended workflow: PARENT_CLAIM_REMEDIATION.,phase16e_qa_uat_orphan_package
