audit_timestamp,production_dbf_flag,package_type,parent_claim_id,reconstructed_claim_id,workbench_bucket,balancing_difference_abs,governance_status,severity,remediability,business_review_required,future_controlled_replay_eligible,business_summary,rulebook_lineage
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011195533-1-SURRENDER_CLAIM-C0-20181030,RC-9011195533-1-SURRENDER_CLAIM-C0-20181030,LARGE_RESIDUAL_FAMILY,13864.04,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13864.04 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010806913-2-SURRENDER_CLAIM-C0-20180608,RC-9010806913-2-SURRENDER_CLAIM-C0-20180608,LARGE_RESIDUAL_FAMILY,13806.28,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13806.28 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010776450-2-SURRENDER_CLAIM-C8-20250401,RC-9010776450-2-SURRENDER_CLAIM-C8-20250401,LARGE_RESIDUAL_FAMILY,13683.33,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13683.33 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011283208-1-SURRENDER_CLAIM-C0-20230601,RC-9011283208-1-SURRENDER_CLAIM-C0-20230601,LARGE_RESIDUAL_FAMILY,13650.0,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13650.0 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010849121-3-SURRENDER_CLAIM-C0-20230914,RC-9010849121-3-SURRENDER_CLAIM-C0-20230914,LARGE_RESIDUAL_FAMILY,13453.72,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13453.72 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010795564-2-SURRENDER_CLAIM-C7-20250320,RC-9010795564-2-SURRENDER_CLAIM-C7-20250320,LARGE_RESIDUAL_FAMILY,13434.72,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13434.72 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010821385-2-SURRENDER_CLAIM-C3-20210623,RC-9010821385-2-SURRENDER_CLAIM-C3-20210623,LARGE_RESIDUAL_FAMILY,13421.71,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13421.71 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010781121-3-SURRENDER_CLAIM-C0-20260211,RC-9010781121-3-SURRENDER_CLAIM-C0-20260211,LARGE_RESIDUAL_FAMILY,13344.77,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13344.77 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011225793-1-SURRENDER_CLAIM-C6-20230705,RC-9011225793-1-SURRENDER_CLAIM-C6-20230705,LARGE_RESIDUAL_FAMILY,13335.32,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13335.32 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011221209-1-SURRENDER_CLAIM-C1-20240112,RC-9011221209-1-SURRENDER_CLAIM-C1-20240112,LARGE_RESIDUAL_FAMILY,13296.03,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13296.03 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010840848-3-SURRENDER_CLAIM-C2-20200330,RC-9010840848-3-SURRENDER_CLAIM-C2-20200330,LARGE_RESIDUAL_FAMILY,13262.27,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13262.27 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010813171-2-SURRENDER_CLAIM-C0-20200121,RC-9010813171-2-SURRENDER_CLAIM-C0-20200121,LARGE_RESIDUAL_FAMILY,13133.05,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13133.05 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010849977-4-SURRENDER_CLAIM-C0-20251105,RC-9010849977-4-SURRENDER_CLAIM-C0-20251105,LARGE_RESIDUAL_FAMILY,13087.93,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13087.93 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010842786-2-SURRENDER_CLAIM-C0-20210715,RC-9010842786-2-SURRENDER_CLAIM-C0-20210715,LARGE_RESIDUAL_FAMILY,13051.48,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13051.48 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010826097-3-SURRENDER_CLAIM-C0-20190329,RC-9010826097-3-SURRENDER_CLAIM-C0-20190329,LARGE_RESIDUAL_FAMILY,13021.66,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $13021.66 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011082292-4-SURRENDER_CLAIM-C0-20230106,RC-9011082292-4-SURRENDER_CLAIM-C0-20230106,LARGE_RESIDUAL_FAMILY,12909.12,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12909.12 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010752132-3-SURRENDER_CLAIM-C0-20221103,RC-9010752132-3-SURRENDER_CLAIM-C0-20221103,LARGE_RESIDUAL_FAMILY,12835.25,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12835.25 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010773107-2-SURRENDER_CLAIM-C7-20240905,RC-9010773107-2-SURRENDER_CLAIM-C7-20240905,LARGE_RESIDUAL_FAMILY,12624.96,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12624.96 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010821902-2-SURRENDER_CLAIM-C0-20180410,RC-9010821902-2-SURRENDER_CLAIM-C0-20180410,LARGE_RESIDUAL_FAMILY,12599.62,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12599.62 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011190146-1-SURRENDER_CLAIM-C7-20240604,RC-9011190146-1-SURRENDER_CLAIM-C7-20240604,LARGE_RESIDUAL_FAMILY,12495.23,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12495.23 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010868188-2-SURRENDER_CLAIM-C0-20240716,RC-9010868188-2-SURRENDER_CLAIM-C0-20240716,LARGE_RESIDUAL_FAMILY,12358.54,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12358.54 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010786321-3-SURRENDER_CLAIM-C0-20190313,RC-9010786321-3-SURRENDER_CLAIM-C0-20190313,LARGE_RESIDUAL_FAMILY,12347.74,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12347.74 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010743638-2-SURRENDER_CLAIM-C7-20250227,RC-9010743638-2-SURRENDER_CLAIM-C7-20250227,LARGE_RESIDUAL_FAMILY,12310.02,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12310.02 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010773573-2-SURRENDER_CLAIM-C0-20191204,RC-9010773573-2-SURRENDER_CLAIM-C0-20191204,LARGE_RESIDUAL_FAMILY,12278.78,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12278.78 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011051108-2-SURRENDER_CLAIM-C0-20180116,RC-9011051108-2-SURRENDER_CLAIM-C0-20180116,LARGE_RESIDUAL_FAMILY,12246.38,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12246.38 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010795562-2-SURRENDER_CLAIM-C0-20180703,RC-9010795562-2-SURRENDER_CLAIM-C0-20180703,LARGE_RESIDUAL_FAMILY,12129.11,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12129.11 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010767719-2-SURRENDER_CLAIM-C0-20201029,RC-9010767719-2-SURRENDER_CLAIM-C0-20201029,LARGE_RESIDUAL_FAMILY,12060.27,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12060.27 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010989073-2-SURRENDER_CLAIM-C0-20190617,RC-9010989073-2-SURRENDER_CLAIM-C0-20190617,LARGE_RESIDUAL_FAMILY,12000.59,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $12000.59 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011052581-2-SURRENDER_CLAIM-C0-20230314,RC-9011052581-2-SURRENDER_CLAIM-C0-20230314,LARGE_RESIDUAL_FAMILY,11805.6,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11805.6 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010792979-2-SURRENDER_CLAIM-C0-20181106,RC-9010792979-2-SURRENDER_CLAIM-C0-20181106,LARGE_RESIDUAL_FAMILY,11779.17,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11779.17 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011145429-1-SURRENDER_CLAIM-C1-20190320,RC-9011145429-1-SURRENDER_CLAIM-C1-20190320,LARGE_RESIDUAL_FAMILY,11676.34,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11676.34 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010432866-1-SURRENDER_CLAIM-C0-20250514,RC-9010432866-1-SURRENDER_CLAIM-C0-20250514,LARGE_RESIDUAL_FAMILY,11674.43,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11674.43 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010780408-3-SURRENDER_CLAIM-C0-20240229,RC-9010780408-3-SURRENDER_CLAIM-C0-20240229,LARGE_RESIDUAL_FAMILY,11642.62,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11642.62 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011196445-1-SURRENDER_CLAIM-C0-20171102,RC-9011196445-1-SURRENDER_CLAIM-C0-20171102,LARGE_RESIDUAL_FAMILY,11610.52,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11610.52 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010827675-2-SURRENDER_CLAIM-C0-20260203,RC-9010827675-2-SURRENDER_CLAIM-C0-20260203,LARGE_RESIDUAL_FAMILY,11483.34,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11483.34 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010835949-2-SURRENDER_CLAIM-C0-20220808,RC-9010835949-2-SURRENDER_CLAIM-C0-20220808,LARGE_RESIDUAL_FAMILY,11316.01,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11316.01 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010810271-2-SURRENDER_CLAIM-C0-20191005,RC-9010810271-2-SURRENDER_CLAIM-C0-20191005,LARGE_RESIDUAL_FAMILY,11195.07,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11195.07 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010373918-1-SURRENDER_CLAIM-C0-20210412,RC-9010373918-1-SURRENDER_CLAIM-C0-20210412,LARGE_RESIDUAL_FAMILY,11120.23,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11120.23 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011258172-1-SURRENDER_CLAIM-C0-20220822,RC-9011258172-1-SURRENDER_CLAIM-C0-20220822,LARGE_RESIDUAL_FAMILY,11083.05,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11083.05 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011059421-2-SURRENDER_CLAIM-C0-20220917,RC-9011059421-2-SURRENDER_CLAIM-C0-20220917,LARGE_RESIDUAL_FAMILY,11074.02,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11074.02 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010854157-2-SURRENDER_CLAIM-C2-20240401,RC-9010854157-2-SURRENDER_CLAIM-C2-20240401,LARGE_RESIDUAL_FAMILY,11055.68,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11055.68 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010835632-2-SURRENDER_CLAIM-C0-20200909,RC-9010835632-2-SURRENDER_CLAIM-C0-20200909,LARGE_RESIDUAL_FAMILY,11023.21,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $11023.21 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010472182-1-SURRENDER_CLAIM-C3-20210111,RC-9010472182-1-SURRENDER_CLAIM-C3-20210111,LARGE_RESIDUAL_FAMILY,10821.68,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10821.68 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011196903-1-SURRENDER_CLAIM-C0-20210310,RC-9011196903-1-SURRENDER_CLAIM-C0-20210310,LARGE_RESIDUAL_FAMILY,10767.81,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10767.81 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010920784-2-SURRENDER_CLAIM-C0-20190911,RC-9010920784-2-SURRENDER_CLAIM-C0-20190911,LARGE_RESIDUAL_FAMILY,10626.49,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10626.49 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010432865-1-SURRENDER_CLAIM-C0-20250514,RC-9010432865-1-SURRENDER_CLAIM-C0-20250514,LARGE_RESIDUAL_FAMILY,10612.25,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10612.25 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010920785-2-SURRENDER_CLAIM-C0-20190718,RC-9010920785-2-SURRENDER_CLAIM-C0-20190718,LARGE_RESIDUAL_FAMILY,10557.85,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10557.85 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010716974-2-SURRENDER_CLAIM-C2-20200510,RC-9010716974-2-SURRENDER_CLAIM-C2-20200510,LARGE_RESIDUAL_FAMILY,10536.75,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10536.75 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010825195-2-SURRENDER_CLAIM-C0-20250702,RC-9010825195-2-SURRENDER_CLAIM-C0-20250702,LARGE_RESIDUAL_FAMILY,10498.01,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10498.01 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011151209-3-SURRENDER_CLAIM-C0-20240805,RC-9011151209-3-SURRENDER_CLAIM-C0-20240805,LARGE_RESIDUAL_FAMILY,10447.98,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10447.98 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010732278-3-SURRENDER_CLAIM-C5-20231010,RC-9010732278-3-SURRENDER_CLAIM-C5-20231010,LARGE_RESIDUAL_FAMILY,10442.69,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10442.69 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010992950-2-SURRENDER_CLAIM-C0-20260323,RC-9010992950-2-SURRENDER_CLAIM-C0-20260323,LARGE_RESIDUAL_FAMILY,10347.69,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10347.69 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011257039-1-SURRENDER_CLAIM-C0-20210129,RC-9011257039-1-SURRENDER_CLAIM-C0-20210129,LARGE_RESIDUAL_FAMILY,10336.8,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10336.8 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010893386-2-SURRENDER_CLAIM-C0-20201015,RC-9010893386-2-SURRENDER_CLAIM-C0-20201015,LARGE_RESIDUAL_FAMILY,10322.77,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10322.77 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010874688-2-SURRENDER_CLAIM-C0-20230918,RC-9010874688-2-SURRENDER_CLAIM-C0-20230918,LARGE_RESIDUAL_FAMILY,10315.28,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10315.28 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010939542-2-SURRENDER_CLAIM-C0-20191008,RC-9010939542-2-SURRENDER_CLAIM-C0-20191008,LARGE_RESIDUAL_FAMILY,10257.06,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10257.06 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010769001-2-SURRENDER_CLAIM-C0-20221113,RC-9010769001-2-SURRENDER_CLAIM-C0-20221113,LARGE_RESIDUAL_FAMILY,10230.34,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10230.34 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010581795-1-SURRENDER_CLAIM-C0-20220822,RC-9010581795-1-SURRENDER_CLAIM-C0-20220822,LARGE_RESIDUAL_FAMILY,10228.53,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10228.53 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010778702-2-SURRENDER_CLAIM-C0-20230306,RC-9010778702-2-SURRENDER_CLAIM-C0-20230306,LARGE_RESIDUAL_FAMILY,10213.01,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10213.01 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010846279-2-SURRENDER_CLAIM-C0-20220825,RC-9010846279-2-SURRENDER_CLAIM-C0-20220825,LARGE_RESIDUAL_FAMILY,10164.92,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10164.92 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010816326-2-SURRENDER_CLAIM-C0-20190604,RC-9010816326-2-SURRENDER_CLAIM-C0-20190604,LARGE_RESIDUAL_FAMILY,10125.05,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10125.05 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010823187-2-SURRENDER_CLAIM-C0-20210301,RC-9010823187-2-SURRENDER_CLAIM-C0-20210301,LARGE_RESIDUAL_FAMILY,10001.09,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $10001.09 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011219517-1-SURRENDER_CLAIM-C2-20201013,RC-9011219517-1-SURRENDER_CLAIM-C2-20201013,LARGE_RESIDUAL_FAMILY,9914.71,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $9914.71 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010831893-3-SURRENDER_CLAIM-C0-20190611,RC-9010831893-3-SURRENDER_CLAIM-C0-20190611,LARGE_RESIDUAL_FAMILY,9874.47,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $9874.47 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
