audit_timestamp,production_dbf_flag,package_type,parent_claim_id,reconstructed_claim_id,orphan_payment_count,orphan_payment_amount,blocker_type,remediation_priority_score,expected_replay_impact,governance_status,severity,remediability,business_review_required,business_summary,rulebook_lineage
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010441927-1-DEATH_CLAIM-C0-20210221,RC-9010441927-1-DEATH_CLAIM-C0-20210221,2,9352.26,LIFECYCLE_BLOCKED,0.4368,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $9352.26. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010764834-1-DEATH_CLAIM-C0-20180326,RC-9010764834-1-DEATH_CLAIM-C0-20180326,2,21070.44,UNBALANCED_PARENT,0.4354,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 2 orphan payment(s) totaling $21070.44. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010489508-1-DEATH_CLAIM-C0-20200127,RC-9010489508-1-DEATH_CLAIM-C0-20200127,2,8630.11,LIFECYCLE_BLOCKED,0.4332,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $8630.11. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010502820-1-DEATH_CLAIM-C0-20241123,RC-9010502820-1-DEATH_CLAIM-C0-20241123,1,15411.88,LIFECYCLE_BLOCKED,0.4321,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $15411.88. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-901ML4134-1-DEATH_CLAIM-C0-20200523,RC-901ML4134-1-DEATH_CLAIM-C0-20200523,3,1125.48,LIFECYCLE_BLOCKED,0.4306,PROJECTED_ORPHANS_RESOLVED=3,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 3 orphan payment(s) totaling $1125.48. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010456928-1-DEATH_CLAIM-C0-20250224,RC-9010456928-1-DEATH_CLAIM-C0-20250224,1,15021.38,LIFECYCLE_BLOCKED,0.4301,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $15021.38. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010501836-1-DEATH_CLAIM-C0-20190107,RC-9010501836-1-DEATH_CLAIM-C0-20190107,1,14953.14,LIFECYCLE_BLOCKED,0.4298,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $14953.14. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010520217-1-DEATH_CLAIM-C0-20221029,RC-9010520217-1-DEATH_CLAIM-C0-20221029,1,14934.6,LIFECYCLE_BLOCKED,0.4297,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $14934.6. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010445074-1-DEATH_CLAIM-C0-20231220,RC-9010445074-1-DEATH_CLAIM-C0-20231220,1,14646.79,LIFECYCLE_BLOCKED,0.4282,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $14646.79. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9011133146-1-DEATH_CLAIM-C0-20210122,RC-9011133146-1-DEATH_CLAIM-C0-20210122,2,7392.71,LIFECYCLE_BLOCKED,0.427,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $7392.71. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010457603-1-DEATH_CLAIM-C0-20181008,RC-9010457603-1-DEATH_CLAIM-C0-20181008,1,13625.64,LIFECYCLE_BLOCKED,0.4231,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $13625.64. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010427723-1-DEATH_CLAIM-C0-20180117,RC-9010427723-1-DEATH_CLAIM-C0-20180117,1,13503.51,LIFECYCLE_BLOCKED,0.4225,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $13503.51. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010475850-1-DEATH_CLAIM-C0-20180522,RC-9010475850-1-DEATH_CLAIM-C0-20180522,4,4379.07,UNBALANCED_PARENT,0.4219,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 4 orphan payment(s) totaling $4379.07. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010842291-1-DEATH_CLAIM-C1-20211130,RC-9010842291-1-DEATH_CLAIM-C1-20211130,2,18322.35,UNBALANCED_PARENT,0.4216,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 2 orphan payment(s) totaling $18322.35. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010445351-1-DEATH_CLAIM-C0-20181121,RC-9010445351-1-DEATH_CLAIM-C0-20181121,1,13162.38,LIFECYCLE_BLOCKED,0.4208,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $13162.38. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010394249-1-DEATH_CLAIM-C0-20240916,RC-9010394249-1-DEATH_CLAIM-C0-20240916,1,13044.15,LIFECYCLE_BLOCKED,0.4202,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $13044.15. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010451215-1-DEATH_CLAIM-C0-20230626,RC-9010451215-1-DEATH_CLAIM-C0-20230626,1,13033.03,LIFECYCLE_BLOCKED,0.4202,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $13033.03. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010368703-1-DEATH_CLAIM-C0-20210114,RC-9010368703-1-DEATH_CLAIM-C0-20210114,1,12890.67,LIFECYCLE_BLOCKED,0.4195,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $12890.67. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010371171-1-DEATH_CLAIM-C0-20240624,RC-9010371171-1-DEATH_CLAIM-C0-20240624,1,12834.01,LIFECYCLE_BLOCKED,0.4192,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $12834.01. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010444207-1-DEATH_CLAIM-C0-20220316,RC-9010444207-1-DEATH_CLAIM-C0-20220316,1,12591.98,LIFECYCLE_BLOCKED,0.418,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $12591.98. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010429558-1-DEATH_CLAIM-C0-20210821,RC-9010429558-1-DEATH_CLAIM-C0-20210821,1,12604.44,LIFECYCLE_BLOCKED,0.418,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $12604.44. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010778262-1-DEATH_CLAIM-C1-20190604,RC-9010778262-1-DEATH_CLAIM-C1-20190604,3,9858.54,UNBALANCED_PARENT,0.4143,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 3 orphan payment(s) totaling $9858.54. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010430296-1-DEATH_CLAIM-C0-20230726,RC-9010430296-1-DEATH_CLAIM-C0-20230726,1,11639.54,LIFECYCLE_BLOCKED,0.4132,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $11639.54. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010393158-1-DEATH_CLAIM-C0-20210207,RC-9010393158-1-DEATH_CLAIM-C0-20210207,1,11321.7,LIFECYCLE_BLOCKED,0.4116,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $11321.7. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010905677-1-DEATH_CLAIM-C1-20230405,RC-9010905677-1-DEATH_CLAIM-C1-20230405,3,9253.95,UNBALANCED_PARENT,0.4113,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 3 orphan payment(s) totaling $9253.95. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010425928-1-DEATH_CLAIM-C0-20231017,RC-9010425928-1-DEATH_CLAIM-C0-20231017,1,11036.05,LIFECYCLE_BLOCKED,0.4102,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $11036.05. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010518050-1-DEATH_CLAIM-C0-20210514,RC-9010518050-1-DEATH_CLAIM-C0-20210514,1,10680.15,LIFECYCLE_BLOCKED,0.4084,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $10680.15. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010445091-1-DEATH_CLAIM-C0-20210908,RC-9010445091-1-DEATH_CLAIM-C0-20210908,1,10431.16,LIFECYCLE_BLOCKED,0.4072,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $10431.16. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010432782-1-DEATH_CLAIM-C0-20190307,RC-9010432782-1-DEATH_CLAIM-C0-20190307,1,10394.33,LIFECYCLE_BLOCKED,0.407,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $10394.33. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010389651-1-DEATH_CLAIM-C0-20240727,RC-9010389651-1-DEATH_CLAIM-C0-20240727,1,22352.18,UNBALANCED_PARENT,0.4068,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 1 orphan payment(s) totaling $22352.18. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010413628-1-DEATH_CLAIM-C0-20210531,RC-9010413628-1-DEATH_CLAIM-C0-20210531,1,10234.54,LIFECYCLE_BLOCKED,0.4062,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $10234.54. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010430023-1-DEATH_CLAIM-C0-20201201,RC-9010430023-1-DEATH_CLAIM-C0-20201201,1,10226.15,LIFECYCLE_BLOCKED,0.4061,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $10226.15. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010479749-1-DEATH_CLAIM-C0-20260105,RC-9010479749-1-DEATH_CLAIM-C0-20260105,3,7672.38,UNBALANCED_PARENT,0.4034,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 3 orphan payment(s) totaling $7672.38. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010841471-1-DEATH_CLAIM-C0-20200128,RC-9010841471-1-DEATH_CLAIM-C0-20200128,2,14630.48,UNBALANCED_PARENT,0.4032,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 2 orphan payment(s) totaling $14630.48. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010548366-1-DEATH_CLAIM-C0-20190404,RC-9010548366-1-DEATH_CLAIM-C0-20190404,1,9623.4,LIFECYCLE_BLOCKED,0.4031,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $9623.4. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010412526-1-DEATH_CLAIM-C0-20200727,RC-9010412526-1-DEATH_CLAIM-C0-20200727,1,9197.24,LIFECYCLE_BLOCKED,0.401,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $9197.24. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010783502-1-DEATH_CLAIM-C1-20220131,RC-9010783502-1-DEATH_CLAIM-C1-20220131,3,7073.91,UNBALANCED_PARENT,0.4004,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 3 orphan payment(s) totaling $7073.91. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010414235-1-DEATH_CLAIM-C0-20201120,RC-9010414235-1-DEATH_CLAIM-C0-20201120,1,9060.74,LIFECYCLE_BLOCKED,0.4003,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $9060.74. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010469984-1-DEATH_CLAIM-C0-20220117,RC-9010469984-1-DEATH_CLAIM-C0-20220117,3,6814.95,UNBALANCED_PARENT,0.3991,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 3 orphan payment(s) totaling $6814.95. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010449050-1-DEATH_CLAIM-C0-20180723,RC-9010449050-1-DEATH_CLAIM-C0-20180723,1,8717.61,LIFECYCLE_BLOCKED,0.3986,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $8717.61. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010401181-1-DEATH_CLAIM-C0-20180316,RC-9010401181-1-DEATH_CLAIM-C0-20180316,1,8600.48,LIFECYCLE_BLOCKED,0.398,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $8600.48. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010436044-1-DEATH_CLAIM-C0-20181023,RC-9010436044-1-DEATH_CLAIM-C0-20181023,1,8604.11,LIFECYCLE_BLOCKED,0.398,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $8604.11. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010457537-1-DEATH_CLAIM-C0-20230120,RC-9010457537-1-DEATH_CLAIM-C0-20230120,1,8536.83,LIFECYCLE_BLOCKED,0.3977,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $8536.83. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010466702-1-DEATH_CLAIM-C0-20200520,RC-9010466702-1-DEATH_CLAIM-C0-20200520,1,8359.83,LIFECYCLE_BLOCKED,0.3968,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $8359.83. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010429958-1-DEATH_CLAIM-C0-20260221,RC-9010429958-1-DEATH_CLAIM-C0-20260221,1,20283.84,UNBALANCED_PARENT,0.3964,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 1 orphan payment(s) totaling $20283.84. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-901ML8123-1-DEATH_CLAIM-C0-20220623,RC-901ML8123-1-DEATH_CLAIM-C0-20220623,2,1104.22,LIFECYCLE_BLOCKED,0.3955,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $1104.22. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-901ML8211-1-DEATH_CLAIM-C0-20200807,RC-901ML8211-1-DEATH_CLAIM-C0-20200807,2,1013.96,LIFECYCLE_BLOCKED,0.3951,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $1013.96. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010900144-1-DEATH_CLAIM-C0-20230331,RC-9010900144-1-DEATH_CLAIM-C0-20230331,2,12926.8,UNBALANCED_PARENT,0.3946,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 2 orphan payment(s) totaling $12926.8. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010363098-1-DEATH_CLAIM-C0-20220917,RC-9010363098-1-DEATH_CLAIM-C0-20220917,1,7770.08,LIFECYCLE_BLOCKED,0.3939,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $7770.08. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010484821-1-DEATH_CLAIM-C0-20190417,RC-9010484821-1-DEATH_CLAIM-C0-20190417,3,5269.48,UNBALANCED_PARENT,0.3913,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 3 orphan payment(s) totaling $5269.48. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010443816-1-DEATH_CLAIM-C0-20180710,RC-9010443816-1-DEATH_CLAIM-C0-20180710,1,7070.43,LIFECYCLE_BLOCKED,0.3904,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $7070.43. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010511355-1-DEATH_CLAIM-C0-20190328,RC-9010511355-1-DEATH_CLAIM-C0-20190328,1,6877.62,LIFECYCLE_BLOCKED,0.3894,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $6877.62. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010464265-1-DEATH_CLAIM-C0-20180624,RC-9010464265-1-DEATH_CLAIM-C0-20180624,1,6850.39,LIFECYCLE_BLOCKED,0.3893,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $6850.39. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010376540-1-DEATH_CLAIM-C0-20181014,RC-9010376540-1-DEATH_CLAIM-C0-20181014,2,11706.76,UNBALANCED_PARENT,0.3885,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 2 orphan payment(s) totaling $11706.76. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010498260-1-DEATH_CLAIM-C0-20240415,RC-9010498260-1-DEATH_CLAIM-C0-20240415,3,4492.19,UNBALANCED_PARENT,0.3875,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 3 orphan payment(s) totaling $4492.19. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010439527-1-DEATH_CLAIM-C0-20200223,RC-9010439527-1-DEATH_CLAIM-C0-20200223,1,6135.83,LIFECYCLE_BLOCKED,0.3857,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $6135.83. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
