derivation_candidate_id,canonical_payment_stage_id,reconstructed_claim_id,prototype_claimnum,mpolicy,mseq,mamount,orphan_issues,is_orphan
QDC-CPS-RC-9010586005-1-DEATH_CLAIM-C0-20251007-P1,CPS-RC-9010586005-1-DEATH_CLAIM-C0-20251007-P1,RC-9010586005-1-DEATH_CLAIM-C0-20251007,,9010586005,1,5123.23,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010718495-1-DEATH_CLAIM-C0-20220214-P1,CPS-RC-9010718495-1-DEATH_CLAIM-C0-20220214-P1,RC-9010718495-1-DEATH_CLAIM-C0-20220214,CLM0000831,9010718495,1,25000.0,NONE,N
QDC-CPS-RC-9010724403-1-DEATH_CLAIM-C0-20220711-P1,CPS-RC-9010724403-1-DEATH_CLAIM-C0-20220711-P1,RC-9010724403-1-DEATH_CLAIM-C0-20220711,CLM0000833,9010724403,1,100000.0,NONE,N
QDC-CPS-RC-9010726104-1-DEATH_CLAIM-C0-20230501-P1,CPS-RC-9010726104-1-DEATH_CLAIM-C0-20230501-P1,RC-9010726104-1-DEATH_CLAIM-C0-20230501,,9010726104,1,100399.6,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010731970-1-DEATH_CLAIM-C0-20220829-P1,CPS-RC-9010731970-1-DEATH_CLAIM-C0-20220829-P1,RC-9010731970-1-DEATH_CLAIM-C0-20220829,,9010731970,1,20424.82,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010736035-1-DEATH_CLAIM-C0-20190613-P1,CPS-RC-9010736035-1-DEATH_CLAIM-C0-20190613-P1,RC-9010736035-1-DEATH_CLAIM-C0-20190613,,9010736035,1,81378.18,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010736283-1-DEATH_CLAIM-C0-20190214-P1,CPS-RC-9010736283-1-DEATH_CLAIM-C0-20190214-P1,RC-9010736283-1-DEATH_CLAIM-C0-20190214,CLM0000849,9010736283,1,25027.65,NONE,N
QDC-CPS-RC-9010740836-1-DEATH_CLAIM-C0-20191108-P1,CPS-RC-9010740836-1-DEATH_CLAIM-C0-20191108-P1,RC-9010740836-1-DEATH_CLAIM-C0-20191108,CLM0000867,9010740836,1,5000.0,NONE,N
QDC-CPS-RC-9010740877-1-DEATH_CLAIM-C0-20210214-P1,CPS-RC-9010740877-1-DEATH_CLAIM-C0-20210214-P1,RC-9010740877-1-DEATH_CLAIM-C0-20210214,CLM0000868,9010740877,1,50000.0,NONE,N
QDC-CPS-RC-9010742224-1-DEATH_CLAIM-C0-20220411-P1,CPS-RC-9010742224-1-DEATH_CLAIM-C0-20220411-P1,RC-9010742224-1-DEATH_CLAIM-C0-20220411,CLM0000875,9010742224,1,12530.11,NONE,N
QDC-CPS-RC-9010742224-1-DEATH_CLAIM-C0-20220411-P2,CPS-RC-9010742224-1-DEATH_CLAIM-C0-20220411-P2,RC-9010742224-1-DEATH_CLAIM-C0-20220411,CLM0000875,9010742224,2,12530.11,NONE,N
QDC-CPS-RC-9010742814-1-DEATH_CLAIM-C0-20180630-P1,CPS-RC-9010742814-1-DEATH_CLAIM-C0-20180630-P1,RC-9010742814-1-DEATH_CLAIM-C0-20180630,CLM0000876,9010742814,1,5004.71,NONE,N
QDC-CPS-RC-9010743074-1-DEATH_CLAIM-C0-20181229-P1,CPS-RC-9010743074-1-DEATH_CLAIM-C0-20181229-P1,RC-9010743074-1-DEATH_CLAIM-C0-20181229,CLM0000877,9010743074,1,8032.73,NONE,N
QDC-CPS-RC-9010745811-1-DEATH_CLAIM-C0-20241016-P1,CPS-RC-9010745811-1-DEATH_CLAIM-C0-20241016-P1,RC-9010745811-1-DEATH_CLAIM-C0-20241016,CLM0000889,9010745811,1,50007.18,NONE,N
QDC-CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P1,CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P1,RC-9010746498-1-DEATH_CLAIM-C0-20181005,CLM0000890,9010746498,1,16680.36,NONE,N
QDC-CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P2,CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P2,RC-9010746498-1-DEATH_CLAIM-C0-20181005,CLM0000890,9010746498,2,16680.36,NONE,N
QDC-CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P3,CPS-RC-9010746498-1-DEATH_CLAIM-C0-20181005-P3,RC-9010746498-1-DEATH_CLAIM-C0-20181005,CLM0000890,9010746498,3,16680.35,NONE,N
QDC-CPS-RC-9010747438-1-DEATH_CLAIM-C0-20180602-P1,CPS-RC-9010747438-1-DEATH_CLAIM-C0-20180602-P1,RC-9010747438-1-DEATH_CLAIM-C0-20180602,CLM0000900,9010747438,1,40043.66,NONE,N
QDC-CPS-RC-9010748070-1-DEATH_CLAIM-C0-20190211-P1,CPS-RC-9010748070-1-DEATH_CLAIM-C0-20190211-P1,RC-9010748070-1-DEATH_CLAIM-C0-20190211,CLM0000902,9010748070,1,6165.25,NONE,N
QDC-CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P1,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P1,RC-9010748300-1-DEATH_CLAIM-C0-20200327,,9010748300,1,3994.47,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P2,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P2,RC-9010748300-1-DEATH_CLAIM-C0-20200327,,9010748300,2,3994.47,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P3,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P3,RC-9010748300-1-DEATH_CLAIM-C0-20200327,,9010748300,3,3994.47,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P4,CPS-RC-9010748300-1-DEATH_CLAIM-C0-20200327-P4,RC-9010748300-1-DEATH_CLAIM-C0-20200327,,9010748300,4,3994.47,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010748517-1-DEATH_CLAIM-C0-20180508-P1,CPS-RC-9010748517-1-DEATH_CLAIM-C0-20180508-P1,RC-9010748517-1-DEATH_CLAIM-C0-20180508,CLM0000906,9010748517,1,5009.43,NONE,N
QDC-CPS-RC-9010749053-1-DEATH_CLAIM-C0-20220701-P1,CPS-RC-9010749053-1-DEATH_CLAIM-C0-20220701-P1,RC-9010749053-1-DEATH_CLAIM-C0-20220701,,9010749053,1,3634.52,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010749968-1-DEATH_CLAIM-C0-20221025-P1,CPS-RC-9010749968-1-DEATH_CLAIM-C0-20221025-P1,RC-9010749968-1-DEATH_CLAIM-C0-20221025,CLM0000921,9010749968,1,5000.0,NONE,N
QDC-CPS-RC-9010750813-1-DEATH_CLAIM-C0-20180629-P1,CPS-RC-9010750813-1-DEATH_CLAIM-C0-20180629-P1,RC-9010750813-1-DEATH_CLAIM-C0-20180629,,9010750813,1,1071.77,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010752477-1-DEATH_CLAIM-C0-20190620-P1,CPS-RC-9010752477-1-DEATH_CLAIM-C0-20190620-P1,RC-9010752477-1-DEATH_CLAIM-C0-20190620,CLM0000946,9010752477,1,75784.19,NONE,N
QDC-CPS-RC-9010753311-1-DEATH_CLAIM-C0-20210730-P1,CPS-RC-9010753311-1-DEATH_CLAIM-C0-20210730-P1,RC-9010753311-1-DEATH_CLAIM-C0-20210730,CLM0000958,9010753311,1,4515.5,NONE,N
QDC-CPS-RC-9010753311-1-DEATH_CLAIM-C0-20210730-P2,CPS-RC-9010753311-1-DEATH_CLAIM-C0-20210730-P2,RC-9010753311-1-DEATH_CLAIM-C0-20210730,CLM0000958,9010753311,2,4515.5,NONE,N
QDC-CPS-RC-9010753687-1-DEATH_CLAIM-C0-20240914-P1,CPS-RC-9010753687-1-DEATH_CLAIM-C0-20240914-P1,RC-9010753687-1-DEATH_CLAIM-C0-20240914,CLM0000960,9010753687,1,7898.88,NONE,N
QDC-CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P1,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P1,RC-9010754964-1-DEATH_CLAIM-C1-20200130,,9010754964,1,2272.7,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P2,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P2,RC-9010754964-1-DEATH_CLAIM-C1-20200130,,9010754964,2,2272.69,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P3,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P3,RC-9010754964-1-DEATH_CLAIM-C1-20200130,,9010754964,3,2272.69,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P4,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P4,RC-9010754964-1-DEATH_CLAIM-C1-20200130,,9010754964,4,2272.69,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P5,CPS-RC-9010754964-1-DEATH_CLAIM-C1-20200130-P5,RC-9010754964-1-DEATH_CLAIM-C1-20200130,,9010754964,5,2272.68,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010756020-1-DEATH_CLAIM-C0-20201217-P1,CPS-RC-9010756020-1-DEATH_CLAIM-C0-20201217-P1,RC-9010756020-1-DEATH_CLAIM-C0-20201217,CLM0000969,9010756020,1,5051.63,NONE,N
QDC-CPS-RC-9010756024-1-DEATH_CLAIM-C0-20250605-P1,CPS-RC-9010756024-1-DEATH_CLAIM-C0-20250605-P1,RC-9010756024-1-DEATH_CLAIM-C0-20250605,CLM0000970,9010756024,1,25075.51,NONE,N
QDC-CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P1,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P1,RC-9010756033-1-DEATH_CLAIM-C0-20231027,CLM0000971,9010756033,1,1629.83,NONE,N
QDC-CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P2,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P2,RC-9010756033-1-DEATH_CLAIM-C0-20231027,CLM0000971,9010756033,2,1629.83,NONE,N
QDC-CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P3,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P3,RC-9010756033-1-DEATH_CLAIM-C0-20231027,CLM0000971,9010756033,3,1629.83,NONE,N
QDC-CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P4,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P4,RC-9010756033-1-DEATH_CLAIM-C0-20231027,CLM0000971,9010756033,4,1629.83,NONE,N
QDC-CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P5,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P5,RC-9010756033-1-DEATH_CLAIM-C0-20231027,CLM0000971,9010756033,5,1629.83,NONE,N
QDC-CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P6,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P6,RC-9010756033-1-DEATH_CLAIM-C0-20231027,CLM0000971,9010756033,6,1629.83,NONE,N
QDC-CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P7,CPS-RC-9010756033-1-DEATH_CLAIM-C0-20231027-P7,RC-9010756033-1-DEATH_CLAIM-C0-20231027,CLM0000971,9010756033,7,1629.82,NONE,N
QDC-CPS-RC-9010756034-1-DEATH_CLAIM-C0-20180911-P1,CPS-RC-9010756034-1-DEATH_CLAIM-C0-20180911-P1,RC-9010756034-1-DEATH_CLAIM-C0-20180911,,9010756034,1,7452.5,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010756034-1-DEATH_CLAIM-C0-20180911-P2,CPS-RC-9010756034-1-DEATH_CLAIM-C0-20180911-P2,RC-9010756034-1-DEATH_CLAIM-C0-20180911,,9010756034,2,7452.5,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010756034-1-DEATH_CLAIM-C0-20180911-P3,CPS-RC-9010756034-1-DEATH_CLAIM-C0-20180911-P3,RC-9010756034-1-DEATH_CLAIM-C0-20180911,,9010756034,3,7452.51,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010756929-1-DEATH_CLAIM-C0-20250610-P1,CPS-RC-9010756929-1-DEATH_CLAIM-C0-20250610-P1,RC-9010756929-1-DEATH_CLAIM-C0-20250610,CLM0001013,9010756929,1,26665.02,NONE,N
QDC-CPS-RC-9010756931-1-DEATH_CLAIM-C0-20220905-P1,CPS-RC-9010756931-1-DEATH_CLAIM-C0-20220905-P1,RC-9010756931-1-DEATH_CLAIM-C0-20220905,CLM0001014,9010756931,1,40015.7,NONE,N
QDC-CPS-RC-9010757042-1-DEATH_CLAIM-C0-20210520-P1,CPS-RC-9010757042-1-DEATH_CLAIM-C0-20210520-P1,RC-9010757042-1-DEATH_CLAIM-C0-20210520,CLM0001015,9010757042,1,5018.41,NONE,N
QDC-CPS-RC-9010757508-1-DEATH_CLAIM-C0-20200305-P1,CPS-RC-9010757508-1-DEATH_CLAIM-C0-20200305-P1,RC-9010757508-1-DEATH_CLAIM-C0-20200305,CLM0001016,9010757508,1,1308.82,NONE,N
QDC-CPS-RC-9010757508-1-DEATH_CLAIM-C0-20200305-P2,CPS-RC-9010757508-1-DEATH_CLAIM-C0-20200305-P2,RC-9010757508-1-DEATH_CLAIM-C0-20200305,CLM0001016,9010757508,2,1308.82,NONE,N
QDC-CPS-RC-9010757508-1-DEATH_CLAIM-C0-20200305-P3,CPS-RC-9010757508-1-DEATH_CLAIM-C0-20200305-P3,RC-9010757508-1-DEATH_CLAIM-C0-20200305,CLM0001016,9010757508,3,1308.81,NONE,N
QDC-CPS-RC-9010757536-1-DEATH_CLAIM-C0-20230918-P1,CPS-RC-9010757536-1-DEATH_CLAIM-C0-20230918-P1,RC-9010757536-1-DEATH_CLAIM-C0-20230918,CLM0001017,9010757536,1,4240.68,NONE,N
QDC-CPS-RC-9010757536-1-DEATH_CLAIM-C0-20230918-P2,CPS-RC-9010757536-1-DEATH_CLAIM-C0-20230918-P2,RC-9010757536-1-DEATH_CLAIM-C0-20230918,CLM0001017,9010757536,2,4240.68,NONE,N
QDC-CPS-RC-9010757536-1-DEATH_CLAIM-C0-20230918-P3,CPS-RC-9010757536-1-DEATH_CLAIM-C0-20230918-P3,RC-9010757536-1-DEATH_CLAIM-C0-20230918,CLM0001017,9010757536,3,4240.67,NONE,N
QDC-CPS-RC-9010757541-1-DEATH_CLAIM-C0-20180124-P1,CPS-RC-9010757541-1-DEATH_CLAIM-C0-20180124-P1,RC-9010757541-1-DEATH_CLAIM-C0-20180124,,9010757541,1,20707.67,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010757817-1-DEATH_CLAIM-C0-20180318-P1,CPS-RC-9010757817-1-DEATH_CLAIM-C0-20180318-P1,RC-9010757817-1-DEATH_CLAIM-C0-20180318,CLM0001020,9010757817,1,5206.77,NONE,N
QDC-CPS-RC-9010757817-1-DEATH_CLAIM-C0-20180318-P2,CPS-RC-9010757817-1-DEATH_CLAIM-C0-20180318-P2,RC-9010757817-1-DEATH_CLAIM-C0-20180318,CLM0001020,9010757817,2,5206.77,NONE,N
QDC-CPS-RC-9010758074-1-DEATH_CLAIM-C0-20181117-P1,CPS-RC-9010758074-1-DEATH_CLAIM-C0-20181117-P1,RC-9010758074-1-DEATH_CLAIM-C0-20181117,,9010758074,1,8321.61,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010758549-1-DEATH_CLAIM-C0-20190202-P1,CPS-RC-9010758549-1-DEATH_CLAIM-C0-20190202-P1,RC-9010758549-1-DEATH_CLAIM-C0-20190202,CLM0001022,9010758549,1,6000.0,NONE,N
QDC-CPS-RC-9010758573-1-DEATH_CLAIM-C0-20250704-P1,CPS-RC-9010758573-1-DEATH_CLAIM-C0-20250704-P1,RC-9010758573-1-DEATH_CLAIM-C0-20250704,CLM0001023,9010758573,1,25000.0,NONE,N
QDC-CPS-RC-9010759357-1-DEATH_CLAIM-C0-20180701-P1,CPS-RC-9010759357-1-DEATH_CLAIM-C0-20180701-P1,RC-9010759357-1-DEATH_CLAIM-C0-20180701,CLM0001024,9010759357,1,5020.3,NONE,N
QDC-CPS-RC-9010760294-1-DEATH_CLAIM-C0-20200811-P1,CPS-RC-9010760294-1-DEATH_CLAIM-C0-20200811-P1,RC-9010760294-1-DEATH_CLAIM-C0-20200811,CLM0001045,9010760294,1,25000.0,NONE,N
QDC-CPS-RC-9010760297-1-DEATH_CLAIM-C0-20181214-P1,CPS-RC-9010760297-1-DEATH_CLAIM-C0-20181214-P1,RC-9010760297-1-DEATH_CLAIM-C0-20181214,CLM0001046,9010760297,1,25048.97,NONE,N
QDC-CPS-RC-9010760865-1-DEATH_CLAIM-C0-20200505-P1,CPS-RC-9010760865-1-DEATH_CLAIM-C0-20200505-P1,RC-9010760865-1-DEATH_CLAIM-C0-20200505,CLM0001057,9010760865,1,1725.31,NONE,N
QDC-CPS-RC-9010760865-1-DEATH_CLAIM-C0-20200505-P2,CPS-RC-9010760865-1-DEATH_CLAIM-C0-20200505-P2,RC-9010760865-1-DEATH_CLAIM-C0-20200505,CLM0001057,9010760865,2,1725.31,NONE,N
QDC-CPS-RC-9010760865-1-DEATH_CLAIM-C0-20200505-P3,CPS-RC-9010760865-1-DEATH_CLAIM-C0-20200505-P3,RC-9010760865-1-DEATH_CLAIM-C0-20200505,CLM0001057,9010760865,3,1725.31,NONE,N
QDC-CPS-RC-9010760865-1-DEATH_CLAIM-C0-20200505-P4,CPS-RC-9010760865-1-DEATH_CLAIM-C0-20200505-P4,RC-9010760865-1-DEATH_CLAIM-C0-20200505,CLM0001057,9010760865,4,1725.31,NONE,N
QDC-CPS-RC-9010760872-1-DEATH_CLAIM-C0-20190309-P1,CPS-RC-9010760872-1-DEATH_CLAIM-C0-20190309-P1,RC-9010760872-1-DEATH_CLAIM-C0-20190309,CLM0001058,9010760872,1,4000.0,NONE,N
QDC-CPS-RC-9010760872-1-DEATH_CLAIM-C0-20190309-P2,CPS-RC-9010760872-1-DEATH_CLAIM-C0-20190309-P2,RC-9010760872-1-DEATH_CLAIM-C0-20190309,CLM0001058,9010760872,2,4000.0,NONE,N
QDC-CPS-RC-9010760872-1-DEATH_CLAIM-C0-20190309-P3,CPS-RC-9010760872-1-DEATH_CLAIM-C0-20190309-P3,RC-9010760872-1-DEATH_CLAIM-C0-20190309,CLM0001058,9010760872,3,4000.0,NONE,N
QDC-CPS-RC-9010761874-1-DEATH_CLAIM-C0-20210731-P1,CPS-RC-9010761874-1-DEATH_CLAIM-C0-20210731-P1,RC-9010761874-1-DEATH_CLAIM-C0-20210731,CLM0001077,9010761874,1,7000.0,NONE,N
QDC-CPS-RC-9010762319-1-DEATH_CLAIM-C0-20240625-P1,CPS-RC-9010762319-1-DEATH_CLAIM-C0-20240625-P1,RC-9010762319-1-DEATH_CLAIM-C0-20240625,CLM0001088,9010762319,1,10357.0,NONE,N
QDC-CPS-RC-9010762319-1-DEATH_CLAIM-C0-20240625-P2,CPS-RC-9010762319-1-DEATH_CLAIM-C0-20240625-P2,RC-9010762319-1-DEATH_CLAIM-C0-20240625,CLM0001088,9010762319,2,14661.86,NONE,N
QDC-CPS-RC-9010762678-1-DEATH_CLAIM-C0-20190626-P1,CPS-RC-9010762678-1-DEATH_CLAIM-C0-20190626-P1,RC-9010762678-1-DEATH_CLAIM-C0-20190626,CLM0001095,9010762678,1,9049.49,NONE,N
QDC-CPS-RC-9010763006-1-DEATH_CLAIM-C0-20231228-P1,CPS-RC-9010763006-1-DEATH_CLAIM-C0-20231228-P1,RC-9010763006-1-DEATH_CLAIM-C0-20231228,,9010763006,1,25119.67,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010763006-1-DEATH_CLAIM-C0-20231228-P2,CPS-RC-9010763006-1-DEATH_CLAIM-C0-20231228-P2,RC-9010763006-1-DEATH_CLAIM-C0-20231228,,9010763006,2,25035.14,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010763006-1-DEATH_CLAIM-C0-20231228-P3,CPS-RC-9010763006-1-DEATH_CLAIM-C0-20231228-P3,RC-9010763006-1-DEATH_CLAIM-C0-20231228,,9010763006,3,25119.67,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010763450-1-DEATH_CLAIM-C0-20230825-P1,CPS-RC-9010763450-1-DEATH_CLAIM-C0-20230825-P1,RC-9010763450-1-DEATH_CLAIM-C0-20230825,CLM0001105,9010763450,1,5015.1,NONE,N
QDC-CPS-RC-9010764120-1-DEATH_CLAIM-C0-20230821-P1,CPS-RC-9010764120-1-DEATH_CLAIM-C0-20230821-P1,RC-9010764120-1-DEATH_CLAIM-C0-20230821,CLM0001106,9010764120,1,9042.65,NONE,N
QDC-CPS-RC-9010764121-1-DEATH_CLAIM-C0-20240817-P1,CPS-RC-9010764121-1-DEATH_CLAIM-C0-20240817-P1,RC-9010764121-1-DEATH_CLAIM-C0-20240817,CLM0001107,9010764121,1,12774.89,NONE,N
QDC-CPS-RC-9010764339-1-DEATH_CLAIM-C0-20180217-P1,CPS-RC-9010764339-1-DEATH_CLAIM-C0-20180217-P1,RC-9010764339-1-DEATH_CLAIM-C0-20180217,,9010764339,1,50108.68,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010764348-1-DEATH_CLAIM-C0-20180920-P1,CPS-RC-9010764348-1-DEATH_CLAIM-C0-20180920-P1,RC-9010764348-1-DEATH_CLAIM-C0-20180920,CLM0001108,9010764348,1,9822.44,NONE,N
QDC-CPS-RC-9010764348-1-DEATH_CLAIM-C0-20180920-P2,CPS-RC-9010764348-1-DEATH_CLAIM-C0-20180920-P2,RC-9010764348-1-DEATH_CLAIM-C0-20180920,CLM0001108,9010764348,2,9822.45,NONE,N
QDC-CPS-RC-9010764348-1-DEATH_CLAIM-C0-20180920-P3,CPS-RC-9010764348-1-DEATH_CLAIM-C0-20180920-P3,RC-9010764348-1-DEATH_CLAIM-C0-20180920,CLM0001108,9010764348,3,9822.45,NONE,N
QDC-CPS-RC-9010764374-1-DEATH_CLAIM-C0-20191206-P1,CPS-RC-9010764374-1-DEATH_CLAIM-C0-20191206-P1,RC-9010764374-1-DEATH_CLAIM-C0-20191206,CLM0001110,9010764374,1,3000.0,NONE,N
QDC-CPS-RC-9010764374-1-DEATH_CLAIM-C0-20191206-P2,CPS-RC-9010764374-1-DEATH_CLAIM-C0-20191206-P2,RC-9010764374-1-DEATH_CLAIM-C0-20191206,CLM0001110,9010764374,2,3000.0,NONE,N
QDC-CPS-RC-9010764374-1-DEATH_CLAIM-C0-20191206-P3,CPS-RC-9010764374-1-DEATH_CLAIM-C0-20191206-P3,RC-9010764374-1-DEATH_CLAIM-C0-20191206,CLM0001110,9010764374,3,3000.0,NONE,N
QDC-CPS-RC-9010764376-1-DEATH_CLAIM-C0-20230217-P1,CPS-RC-9010764376-1-DEATH_CLAIM-C0-20230217-P1,RC-9010764376-1-DEATH_CLAIM-C0-20230217,CLM0001111,9010764376,1,30163.57,NONE,N
QDC-CPS-RC-9010764400-1-DEATH_CLAIM-C0-20181116-P1,CPS-RC-9010764400-1-DEATH_CLAIM-C0-20181116-P1,RC-9010764400-1-DEATH_CLAIM-C0-20181116,CLM0001115,9010764400,1,10576.61,NONE,N
QDC-CPS-RC-9010764812-1-DEATH_CLAIM-C0-20230809-P1,CPS-RC-9010764812-1-DEATH_CLAIM-C0-20230809-P1,RC-9010764812-1-DEATH_CLAIM-C0-20230809,CLM0001116,9010764812,1,4351.24,NONE,N
QDC-CPS-RC-9010764812-1-DEATH_CLAIM-C0-20230809-P2,CPS-RC-9010764812-1-DEATH_CLAIM-C0-20230809-P2,RC-9010764812-1-DEATH_CLAIM-C0-20230809,CLM0001116,9010764812,2,4351.24,NONE,N
QDC-CPS-RC-9010764812-1-DEATH_CLAIM-C0-20230809-P3,CPS-RC-9010764812-1-DEATH_CLAIM-C0-20230809-P3,RC-9010764812-1-DEATH_CLAIM-C0-20230809,CLM0001116,9010764812,3,4351.23,NONE,N
QDC-CPS-RC-9010764812-1-DEATH_CLAIM-C0-20230809-P4,CPS-RC-9010764812-1-DEATH_CLAIM-C0-20230809-P4,RC-9010764812-1-DEATH_CLAIM-C0-20230809,CLM0001116,9010764812,4,4351.23,NONE,N
QDC-CPS-RC-9010764812-1-DEATH_CLAIM-C0-20230809-P5,CPS-RC-9010764812-1-DEATH_CLAIM-C0-20230809-P5,RC-9010764812-1-DEATH_CLAIM-C0-20230809,CLM0001116,9010764812,5,4351.23,NONE,N
QDC-CPS-RC-9010764834-1-DEATH_CLAIM-C0-20180326-P1,CPS-RC-9010764834-1-DEATH_CLAIM-C0-20180326-P1,RC-9010764834-1-DEATH_CLAIM-C0-20180326,,9010764834,1,10493.02,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010764834-1-DEATH_CLAIM-C0-20180326-P2,CPS-RC-9010764834-1-DEATH_CLAIM-C0-20180326-P2,RC-9010764834-1-DEATH_CLAIM-C0-20180326,,9010764834,2,10577.42,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010764834-1-DEATH_CLAIM-C1-20180612-P1,CPS-RC-9010764834-1-DEATH_CLAIM-C1-20180612-P1,RC-9010764834-1-DEATH_CLAIM-C1-20180612,,9010764834,1,10493.02,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9010764837-1-DEATH_CLAIM-C0-20241025-P1,CPS-RC-9010764837-1-DEATH_CLAIM-C0-20241025-P1,RC-9010764837-1-DEATH_CLAIM-C0-20241025,CLM0001117,9010764837,1,4483.38,NONE,N
QDC-CPS-RC-9010764837-1-DEATH_CLAIM-C0-20241025-P2,CPS-RC-9010764837-1-DEATH_CLAIM-C0-20241025-P2,RC-9010764837-1-DEATH_CLAIM-C0-20241025,CLM0001117,9010764837,2,4483.37,NONE,N
QDC-CPS-RC-9010766910-1-DEATH_CLAIM-C0-20230726-P1,CPS-RC-9010766910-1-DEATH_CLAIM-C0-20230726-P1,RC-9010766910-1-DEATH_CLAIM-C0-20230726,CLM0001125,9010766910,1,2500.0,NONE,N
QDC-CPS-RC-9010766910-1-DEATH_CLAIM-C0-20230726-P2,CPS-RC-9010766910-1-DEATH_CLAIM-C0-20230726-P2,RC-9010766910-1-DEATH_CLAIM-C0-20230726,CLM0001125,9010766910,2,2500.0,NONE,N
QDC-CPS-RC-9010766910-1-DEATH_CLAIM-C0-20230726-P3,CPS-RC-9010766910-1-DEATH_CLAIM-C0-20230726-P3,RC-9010766910-1-DEATH_CLAIM-C0-20230726,CLM0001125,9010766910,3,2500.0,NONE,N
QDC-CPS-RC-9010766910-1-DEATH_CLAIM-C0-20230726-P4,CPS-RC-9010766910-1-DEATH_CLAIM-C0-20230726-P4,RC-9010766910-1-DEATH_CLAIM-C0-20230726,CLM0001125,9010766910,4,2500.0,NONE,N
QDC-CPS-RC-9010768069-1-DEATH_CLAIM-C0-20210614-P1,CPS-RC-9010768069-1-DEATH_CLAIM-C0-20210614-P1,RC-9010768069-1-DEATH_CLAIM-C0-20210614,CLM0001151,9010768069,1,1001.27,NONE,N
QDC-CPS-RC-9010768069-1-DEATH_CLAIM-C0-20210614-P2,CPS-RC-9010768069-1-DEATH_CLAIM-C0-20210614-P2,RC-9010768069-1-DEATH_CLAIM-C0-20210614,CLM0001151,9010768069,2,1001.27,NONE,N
